"8",0,0,0,0,0,4092,4409,936,0,847,0,0,7
"9",0,0,0,0,0,4928,3781,1582,0,0,0,0,0
"10",0,0,0,0,450,5059,0,3228,0,1554,0,0,0
"11",0,0,0,372,0,3904,1031,4984,0,0,0,0,0
"12",0,0,0,4663,0,3102,146,2350,0,30,0,0,0
"13",0,0,0,535,0,0,102,9068,0,518,0,0,68
"14",0,0,0,6820,0,93,0,1630,0,1748,0,0,0
"15",0,0,0,3569,0,2724,1917,2081,0,0,0,0,0
"16",0,0,0,0,0,5616,1125,355,1964,1231,0,0,0
"1",0,0,0,0,0,6490,834,0,0,2967,0,0,0
"2",0,0,0,0,0,1639,0,0,1556,7096,0,0,0
"3",0,0,0,3671,0,713,2325,3582,0,0,0,0,0
"4",0,0,0,0,0,5019,0,1250,0,4022,0,0,0
"5",0,0,0,0,0,4693,672,1853,0,3073,0,0,0
"6",0,0,0,200,0,6015,508,3568,0,0,0,0,0
"7",0,0,0,0,0,0,3786,5138,0,1367,0,0,0
"8",0,0,0,692,0,0,0,3385,0,5808,0,0,406
"9",0,0,0,0,0,1102,1297,4422,0,3279,0,0,191
"10",0,0,298,2180,0,4900,0,197,0,2716,0,0,0
"11",0,0,0,0,0,4843,0,199,0,5023,226,0,0
"12",0,0,0,1840,0,1654,3265,0,0,3478,0,0,54
"13",3395,0,0,473,368,5759,296,0,0,0,0,0,0
"14",0,0,0,0,0,870,3243,4390,0,1788,0,0,0
"15",0,0,0,1347,0,1873,0,2561,0,4510,0,0,0
"16",0,0,0,0,412,422,0,1146,0,8311,0,0,0
"1",0,0,0,4022,0,1745,1453,0,0,3071,0,0,0
"2",0,357,0,0,0,5578,0,3637,0,719,0,0,0
"3",0,0,0,0,0,5224,0,1758,0,3309,0,0,0
"4",0,0,0,0,0,0,5018,0,0,5273,0,0,0
"5",0,0,0,0,0,4040,0,6204,0,47,0,0,0
"6",0,0,0,0,792,467,4158,3230,0,1644,0,0,0
"7",0,0,0,3352,0,1310,74,4635,0,920,0,0,0
"8",0,0,0,644,0,231,1910,493,0,7013,0,0,0
"9",0,0,0,0,0,673,0,154,0,6096,0,0,3368
"10",0,0,0,0,0,5853,4260,173,0,5,0,0,0
"11",2559,0,0,0,0,1312,2174,430,0,3816,0,0,0
"12",0,0,0,0,0,7606,0,1424,0,956,305,0,0
"13",0,0,0,736,0,0,0,9200,0,154,201,0,0
"14",0,0,0,0,0,2377,5886,956,0,1072,0,0,0
"15",0,0,0,1653,0,424,599,7259,0,356,0,0,0
"16",0,0,0,2614,0,1910,529,2928,0,2310,0,0,0
"1",0,0,0,764,0,0,5167,4041,0,319,0,0,0
"2",0,0,0,575,0,272,0,5381,0,844,0,0,3219
"3",0,0,0,4009,0,3491,0,1855,0,0,936,0,0
"4",0,0,0,0,0,5848,0,2821,0,1622,0,0,0
"5",0,0,0,2058,0,607,4639,0,345,2642,0,0,0
"6",0,1848,0,2428,0,5791,0,224,0,0,0,0,0
"7",0,0,0,0,0,4838,635,2273,0,2545,0,0,0
"8",0,0,0,0,0,1942,0,4135,0,4214,0,0,0
"9",0,0,0,0,0,7468,0,2823,0,0,0,0,0
"10",0,0,0,0,0,484,211,8320,0,1276,0,0,0
"11",0,0,0,0,0,2609,0,6278,0,1404,0,0,0
"12",0,0,0,0,0,1420,5128,0,0,3743,0,0,0
"13",0,0,0,0,0,1120,0,452,0,8719,0,0,0
"14",0,0,0,0,0,3870,0,0,0,6421,0,0,0
"15",1136,0,818,0,2338,3567,0,1719,0,713,0,0,0
"16",0,0,0,0,0,4107,3718,2040,0,426,0,0,0
"1",0,0,0,121,0,1288,1146,876,27,5990,843,0,0
"2",0,0,0,0,0,7131,2093,444,0,623,0,0,0
"3",0,0,0,240,0,3723,0,3360,0,2114,0,0,854
"4",0,0,0,2133,0,3414,0,0,417,3299,1028,0,0
"5",0,0,0,0,0,2858,0,6318,0,1115,0,0,0
"6",0,0,0,0,0,403,3443,2030,0,3532,0,0,883
"7",0,0,0,2202,611,568,79,4811,0,2020,0,0,0
"8",0,0,0,0,0,7717,0,0,0,2574,0,0,0
"9",0,0,0,0,0,8084,0,948,0,1259,0,0,0
"10",0,0,0,0,0,0,3817,1452,0,5022,0,0,0
"11",0,0,0,0,0,8255,197,1518,0,321,0,0,0
"12",0,0,0,0,0,0,1031,278,0,8982,0,0,0
"13",0,2787,0,996,0,4143,0,2365,0,0,0,0,0
"14",0,0,0,394,0,900,123,5356,0,3518,0,0,0
"15",0,0,0,5901,0,1110,0,2795,0,0,485,0,0
"16",0,0,0,0,0,954,2964,3359,0,3014,0,0,0
"1",0,0,0,1329,0,4594,0,385,0,3983,0,0,0
"2",0,0,0,620,53,8272,1346,0,0,0,0,0,0
"3",0,0,0,4374,0,1557,566,1356,726,1712,0,0,0
"4",0,0,0,3378,0,2645,0,0,0,3828,0,0,440
"5",0,0,0,257,0,1122,2759,6012,0,0,141,0,0
"6",0,481,0,0,0,1894,3904,2480,0,1532,0,0,0
"7",0,0,0,329,0,0,5568,2211,0,1263,920,0,0
"8",0,0,0,0,0,1285,0,7341,0,1665,0,0,0
"9",0,0,0,93,0,4,127,483,0,9584,0,0,0
"10",504,0,0,936,0,320,0,8531,0,0,0,0,0
"11",0,0,0,0,0,1408,215,6589,0,2079,0,0,0
"12",0,0,0,895,0,1792,0,4227,0,1342,2035,0,0
"13",0,0,0,2641,0,4000,938,1376,0,0,0,0,1336
"14",0,0,0,2773,0,1189,658,1887,0,3784,0,0,0
"15",0,564,0,0,0,2967,0,0,0,5400,0,1360,0
"16",0,262,0,4443,0,4529,0,1057,0,0,0,0,0
"1",0,0,0,0,0,191,0,1949,0,4147,4004,0,0
"2",0,0,0,0,0,2499,0,0,0,6326,540,0,926
"3",0,0,0,2216,0,0,0,2646,0,5429,0,0,0
"4",0,809,0,0,0,4920,0,4562,0,0,0,0,0
"5",0,0,0,118,0,3732,0,1042,3709,1690,0,0,0
"6",0,0,0,426,0,634,719,3388,0,5124,0,0,0
"7",0,0,0,3243,0,6051,263,0,0,734,0,0,0
"8",0,0,0,0,0,5208,1849,2417,0,817,0,0,0
"9",0,0,0,5399,0,2054,0,0,0,2838,0,0,0
"10",0,0,0,0,0,0,0,4621,0,5670,0,0,0
"11",0,0,0,2293,0,1047,0,2532,0,4419,0,0,0
"12",0,0,0,0,0,4173,0,2244,0,3874,0,0,0
"13",0,0,0,1853,0,815,0,5476,0,2147,0,0,0
"14",0,0,0,1661,0,4546,2069,1334,0,681,0,0,0
"15",0,0,0,745,0,0,0,7010,0,2536,0,0,0
"16",0,0,0,607,0,8919,0,0,0,765,0,0,0
"1",0,0,0,0,0,2927,3612,3450,0,302,0,0,0
"2",0,0,0,0,0,2208,0,1513,0,6570,0,0,0
"3",0,0,0,0,0,4104,0,3622,0,1161,1404,0,0
"4",0,0,0,4007,0,3895,0,2389,0,0,0,0,0
"5",0,0,0,0,0,2043,2058,980,0,4719,0,0,491
"6",0,0,0,0,0,2915,4071,571,0,2734,0,0,0
"7",0,0,0,0,0,0,3869,2220,0,4202,0,0,0
"8",0,0,0,338,0,8882,0,1071,0,0,0,0,0
"9",0,0,0,0,0,2957,5347,0,0,1987,0,0,0
"10",0,0,0,0,0,2943,993,5693,0,662,0,0,0
"11",0,0,0,404,0,2985,6902,0,0,0,0,0,0
"12",0,0,0,0,0,1829,0,1831,0,5489,1142,0,0
"13",0,0,0,517,0,3051,1329,2521,0,2873,0,0,0
"14",0,0,0,0,0,3870,1130,1661,0,1879,1751,0,0
"15",0,0,0,1992,0,3058,0,3681,0,1560,0,0,0
"16",0,484,0,0,0,4188,0,4438,0,1181,0,0,0
"1",0,0,0,0,0,1338,3008,2641,0,3304,0,0,0
"2",0,0,0,152,0,6213,1545,1158,0,1010,213,0,0
"3",0,0,0,177,0,4902,0,1366,0,3846,0,0,0
"4",0,0,0,2981,0,2946,0,3413,0,951,0,0,0
"5",0,0,0,89,0,1057,0,2894,0,6251,0,0,0
"6",0,0,0,4768,0,0,1291,0,0,4232,0,0,0
"7",0,0,0,0,0,5233,2876,0,0,2182,0,0,0
"8",0,0,0,0,0,3003,503,4781,0,1722,282,0,0
"9",0,0,0,0,0,0,8506,1785,0,0,0,0,0
"10",0,0,0,0,0,0,0,1565,0,8726,0,0,0
"11",0,0,0,0,0,2157,1505,3643,0,2986,0,0,0
"12",0,5685,0,248,0,0,0,4069,0,289,0,0,0
"13",0,0,0,1298,0,2354,77,2344,0,4218,0,0,0
"14",0,0,0,0,0,7576,1697,0,0,1018,0,0,0
"15",0,0,0,0,0,0,644,4590,0,5057,0,0,0
"16",0,0,0,0,0,1531,2280,2245,0,4235,0,0,0
"1",0,0,0,1507,0,364,0,1799,0,6621,0,0,0
"2",860,0,0,0,0,122,0,5713,0,3596,0,0,0
"3",0,0,0,0,0,1686,143,4331,0,4131,0,0,0
"4",0,0,0,1365,0,2234,0,2782,0,3370,0,0,540
"5",0,0,0,0,0,0,335,728,0,9228,0,0,0
"6",0,0,0,0,0,4274,3726,0,0,2291,0,0,0
"7",0,0,0,612,0,1476,5710,0,0,2493,0,0,0
"8",0,0,0,0,0,4462,0,4850,0,979,0,0,0
"9",0,0,0,5048,0,2798,776,0,0,373,1296,0,0
"10",0,0,0,0,0,4859,778,2894,0,1760,0,0,0
"11",0,0,0,2669,0,4222,0,1166,0,2234,0,0,0
"12",0,0,0,0,0,804,2239,4796,0,2452,0,0,0
"13",5478,0,0,0,0,4727,60,0,0,26,0,0,0
"14",0,0,0,0,0,4149,0,6142,0,0,0,0,0
"15",0,0,0,0,0,4146,0,6145,0,0,0,0,0
"16",0,0,0,0,0,1531,367,5453,0,2940,0,0,0
"1",0,0,0,4932,0,5359,0,0,0,0,0,0,0
"2",0,0,0,4207,0,2628,966,1928,0,562,0,0,0
"3",0,0,0,2994,0,4923,0,0,0,2374,0,0,0
"4",0,0,0,0,0,3796,910,419,0,1453,0,0,3713
"5",0,0,0,1582,0,3140,0,1420,0,4149,0,0,0
"6",0,0,0,0,0,608,2225,0,0,5557,0,0,1901
"7",0,0,0,1800,0,150,0,5951,0,2390,0,0,0
"8",0,0,0,2849,0,4092,0,606,0,2744,0,0,0
"9",0,0,0,938,0,38,1672,4462,0,3181,0,0,0
"10",0,0,0,0,0,5609,0,3118,0,1564,0,0,0
"11",0,0,0,1144,0,3267,4018,182,0,1680,0,0,0
"12",0,0,0,0,0,2985,411,4073,0,2822,0,0,0
"13",0,0,0,0,0,3232,721,1360,0,4978,0,0,0
"14",0,0,0,119,0,7077,1144,0,0,1951,0,0,0
"15",0,0,0,1267,0,0,1812,0,0,7212,0,0,0
"16",0,0,0,488,0,7122,1398,593,0,690,0,0,0
"1",0,0,0,1133,0,2637,6067,250,0,204,0,0,0
"2",0,0,0,0,0,718,1959,3541,0,4073,0,0,0
"3",0,0,0,0,0,7065,0,0,0,3226,0,0,0
"4",0,0,0,0,0,3999,0,0,0,6292,0,0,0
"5",0,0,0,3148,0,1611,480,0,0,5052,0,0,0
"6",0,0,0,0,0,2846,0,6926,0,0,519,0,0
"7",0,0,0,0,0,4590,0,213,0,5488,0,0,0
"8",0,0,0,0,0,3605,669,1521,0,4496,0,0,0
"9",0,0,0,3858,0,619,1991,0,0,3753,70,0,0
"10",0,0,0,0,0,1301,0,4965,0,4025,0,0,0
"11",0,0,0,5670,0,0,2302,0,0,614,1705,0,0
"12",0,0,0,360,0,8104,404,1153,0,270,0,0,0
"13",0,0,0,0,0,1702,2017,2134,0,1098,3340,0,0
"14",0,0,0,1139,0,1211,0,4838,0,3103,0,0,0
"15",0,0,0,0,0,438,4190,5663,0,0,0,0,0
"16",0,0,0,0,0,2369,3366,4556,0,0,0,0,0
"1",0,0,0,0,0,5832,0,56,0,3925,478,0,0
"2",0,0,0,0,0,841,0,6710,0,2740,0,0,0
"3",0,0,0,4108,2756,860,943,214,0,1410,0,0,0
"4",0,0,0,0,0,3389,2200,1236,2459,1007,0,0,0
"5",0,0,0,0,0,3007,5640,1644,0,0,0,0,0
"6",0,0,0,4004,0,5679,0,608,0,0,0,0,0
"7",0,0,0,1604,0,3809,2128,1157,0,1593,0,0,0
"8",0,0,0,3051,0,332,0,3256,0,3652,0,0,0
"9",0,0,0,0,0,3623,1543,4140,0,985,0,0,0
"10",0,0,0,0,0,0,0,1963,0,8148,0,0,180
"11",0,0,0,2886,0,0,0,2876,0,4529,0,0,0
"12",0,0,0,0,0,5289,0,1092,0,3910,0,0,0
"13",0,0,0,0,0,1164,0,5662,0,3465,0,0,0
"14",0,0,0,3713,0,5179,0,588,0,811,0,0,0
"15",0,0,0,0,0,1388,0,6182,0,2721,0,0,0
"16",0,0,0,208,0,1618,0,2101,0,6364,0,0,0
"1",0,0,284,2660,0,312,3098,0,0,3937,0,0,0
"2",0,0,0,0,0,410,6290,2273,0,560,758,0,0
"3",0,0,0,53,0,0,4507,32,0,2538,3161,0,0
"4",0,0,0,0,0,503,2345,6313,0,1130,0,0,0
"5",0,0,0,0,0,618,0,4723,0,4535,0,0,415
"6",0,0,0,0,0,836,0,295,0,7823,1337,0,0
"7",24,0,0,1810,0,361,977,6112,0,1007,0,0,0
"8",0,0,0,0,0,1651,6080,1845,0,715,0,0,0
"9",0,0,0,0,0,2812,3714,1522,0,2206,37,0,0
"10",0,0,0,547,0,5621,0,2173,0,1950,0,0,0
"11",0,0,0,317,0,0,0,4424,0,5550,0,0,0
"12",0,0,0,0,0,0,2341,3288,0,715,3947,0,0
"13",0,0,0,621,0,8603,0,191,0,456,420,0,0
"14",0,0,0,3669,0,5315,0,905,0,402,0,0,0
"15",0,0,0,0,0,4740,0,3167,0,2384,0,0,0
"16",0,0,0,2207,0,5449,0,2198,0,437,0,0,0
"1",0,0,0,0,0,6232,632,3277,0,150,0,0,0
"2",1957,0,0,1244,0,278,0,314,0,6498,0,0,0
"3",0,0,0,0,0,1205,4763,3501,0,822,0,0,0
"4",0,0,0,0,0,1548,3241,4998,0,504,0,0,0
"5",0,0,0,1275,0,0,3263,0,0,4679,0,0,1074
"6",0,0,0,0,0,4815,2285,0,0,3191,0,0,0
"7",613,0,0,0,0,1449,793,7436,0,0,0,0,0
"8",0,0,0,1690,0,0,0,8197,0,404,0,0,0
"9",0,0,0,3382,0,1522,0,2375,0,3012,0,0,0
"10",0,0,0,0,0,2896,0,1847,0,5548,0,0,0
"11",0,0,0,3870,0,0,3386,837,0,2198,0,0,0
"12",0,0,0,648,0,0,3802,1051,0,4790,0,0,0
"13",0,0,0,0,0,603,2206,2098,0,5384,0,0,0
"14",0,0,0,0,0,879,3916,5496,0,0,0,0,0
"15",0,0,0,0,0,900,4296,3767,0,1328,0,0,0
"16",0,0,0,0,652,1679,5860,1041,0,1059,0,0,0
"1",0,0,0,0,467,2475,1793,5127,0,429,0,0,0
"2",0,0,0,0,0,6136,0,1519,0,1764,0,0,872
"3",0,0,0,7012,0,494,89,2696,0,0,0,0,0
"4",0,0,0,6978,0,879,0,0,0,736,1698,0,0
"5",0,0,0,0,0,6970,0,2215,0,1106,0,0,0
"6",0,0,0,448,0,0,0,7571,0,2272,0,0,0
"7",0,338,0,0,0,8280,554,0,0,1119,0,0,0
"8",0,0,0,3220,0,4061,1185,707,0,1118,0,0,0
"9",0,0,0,6427,0,1407,0,151,0,2306,0,0,0
"10",0,0,0,378,799,4362,4325,0,0,427,0,0,0
"11",0,0,0,0,0,5632,4183,476,0,0,0,0,0
"12",0,0,0,0,0,2716,0,2062,0,5513,0,0,0
"13",0,0,4338,0,0,4892,0,0,0,972,0,0,89
"14",0,0,0,0,0,6906,205,2741,0,439,0,0,0
"15",0,0,0,0,0,218,4235,4847,0,991,0,0,0
"16",0,0,0,1095,0,134,0,7848,0,1214,0,0,0
"1",0,0,0,1959,0,2648,1992,0,0,3692,0,0,0
"2",0,0,0,0,0,4662,464,427,0,4738,0,0,0
"3",0,0,0,0,0,3067,2374,0,0,4850,0,0,0
"4",0,0,0,180,0,1184,0,906,0,8021,0,0,0
"5",0,0,0,2657,0,4444,1597,122,0,1471,0,0,0
"6",0,0,0,0,1361,2238,5119,1573,0,0,0,0,0
"7",0,0,0,0,0,326,1205,5820,0,932,2008,0,0
"8",0,0,0,0,0,3628,0,5166,0,1497,0,0,0
"9",722,0,0,1761,0,277,0,3035,0,1715,2781,0,0
"10",0,0,0,0,0,3529,0,3108,0,3654,0,0,0
"11",0,0,0,551,0,5195,0,670,0,1413,2462,0,0
"12",0,0,0,1009,0,2977,0,6305,0,0,0,0,0
"13",0,0,0,3285,0,504,0,5782,0,0,0,720,0
"14",0,0,0,0,11,7623,381,1382,0,894,0,0,0
"15",0,0,0,0,0,4300,0,271,0,5720,0,0,0
"16",0,0,0,32,0,0,272,1495,0,8492,0,0,0
"1",0,0,128,0,0,2461,0,0,0,7702,0,0,0
"2",0,0,0,0,0,722,3184,3641,0,2744,0,0,0
"3",0,0,0,4348,0,0,0,3039,0,2904,0,0,0
"4",0,0,0,0,0,1742,878,844,0,6065,762,0,0
"5",0,0,790,4161,175,0,0,5165,0,0,0,0,0
"6",0,0,0,632,0,3829,1822,1795,0,2213,0,0,0
"7",0,0,0,5080,0,4890,0,321,0,0,0,0,0
"8",0,0,0,86,0,771,0,1536,0,6525,1373,0,0
"9",0,0,0,2406,0,0,0,5411,0,2474,0,0,0
"10",0,0,0,0,0,5294,0,3569,0,1428,0,0,0
"11",0,0,0,0,0,3014,5886,0,0,922,469,0,0
"12",405,0,0,1733,0,5619,0,0,0,2534,0,0,0
"13",0,0,0,0,0,5703,519,2023,0,1769,277,0,0
"14",0,0,0,0,0,442,0,0,0,9849,0,0,0
"15",0,0,0,5393,0,2565,0,0,0,2333,0,0,0
"16",0,0,0,744,0,5740,0,259,0,3548,0,0,0
"1",0,0,0,3254,0,4761,0,0,0,2276,0,0,0
"2",0,0,0,2178,0,7029,0,0,0,1084,0,0,0
"3",0,0,0,0,0,411,1240,4318,0,4322,0,0,0
"4",0,0,0,0,0,1153,2066,5044,0,2028,0,0,0
"5",0,0,0,342,0,3101,2920,574,0,3354,0,0,0
"6",0,0,0,0,0,0,0,9009,0,1282,0,0,0
"7",0,0,0,0,0,1189,0,2263,0,6839,0,0,0
"8",0,0,0,0,0,5512,0,3025,0,1754,0,0,0
"9",0,0,0,0,0,2571,0,4727,0,2993,0,0,0
"10",0,0,0,0,0,4065,0,0,0,6226,0,0,0
"11",0,0,0,0,0,9424,0,867,0,0,0,0,0
"12",0,0,0,137,0,4423,0,5731,0,0,0,0,0
"13",0,0,0,0,0,649,0,1815,0,7827,0,0,0
"14",0,0,0,68,0,2477,5600,2060,0,86,0,0,0
"15",0,325,0,0,0,0,3309,6657,0,0,0,0,0
"16",0,0,0,0,0,8285,74,574,0,1358,0,0,0
"1",0,0,0,0,0,0,4793,0,0,5498,0,0,0
"2",0,0,0,0,0,2263,0,3363,0,4665,0,0,0
"3",0,0,0,0,0,3806,0,0,0,3513,2972,0,0
"4",0,0,0,1790,0,3399,970,0,0,4132,0,0,0
"5",0,0,0,0,0,1761,1496,101,1254,5679,0,0,0
"6",0,0,0,181,0,2399,2175,3775,0,1761,0,0,0
"7",0,0,0,1487,0,1797,3101,304,0,3602,0,0,0
"8",0,0,0,0,0,8742,0,0,0,1549,0,0,0
"9",0,0,0,618,0,1808,0,4807,0,2840,218,0,0
"10",0,0,0,0,0,2434,0,6317,0,1540,0,0,0
"11",0,654,0,2364,0,5394,0,1350,0,529,0,0,0
"12",0,0,0,0,0,1079,1526,2182,0,5504,0,0,0
"13",0,0,0,1624,0,3870,0,2119,0,2678,0,0,0
"14",0,2918,0,0,0,6523,0,850,0,0,0,0,0
"15",0,0,0,842,0,6598,0,2851,0,0,0,0,0
"16",0,0,0,0,0,7399,0,1386,0,799,0,0,707
"1",0,0,0,0,0,2898,2048,2129,0,3216,0,0,0
"2",0,1797,0,0,0,6731,0,0,0,1763,0,0,0
"3",0,0,0,0,0,4906,0,5295,0,90,0,0,0
"4",0,0,0,0,0,4865,2015,1732,0,1679,0,0,0
"5",0,0,0,0,0,3457,352,2695,0,3787,0,0,0
"6",0,0,0,0,0,0,0,1186,0,4287,4818,0,0
"7",0,0,0,1765,0,895,6840,266,0,525,0,0,0
"8",0,0,0,0,0,4166,0,885,0,5240,0,0,0
"9",3746,0,0,0,0,2124,970,2138,0,0,1313,0,0
"10",0,0,0,0,0,1234,1026,2226,0,5805,0,0,0
"11",0,753,0,0,0,1372,0,0,0,6052,0,0,2114
"12",0,0,0,0,0,6854,0,2996,0,441,0,0,0
"13",0,0,0,0,0,6321,0,2545,611,814,0,0,0
"14",0,0,0,520,0,3014,0,0,0,6757,0,0,0
"15",0,0,1190,0,0,7683,364,1054,0,0,0,0,0
"16",0,0,0,262,0,3791,1097,2975,0,341,1825,0,0
"1",0,0,0,0,0,6777,337,1094,0,2083,0,0,0
"2",0,0,0,0,0,8449,0,565,0,1277,0,0,0
"3",0,0,0,0,0,3370,0,5329,0,1592,0,0,0
"4",0,0,0,1881,0,3175,0,0,0,5235,0,0,0
"5",0,0,0,0,0,1395,6108,446,1495,847,0,0,0
"6",0,0,0,1041,0,4491,0,2133,0,2626,0,0,0
"7",0,0,0,2115,0,3354,1841,0,0,2981,0,0,0
"8",0,0,0,0,0,2920,2108,4467,0,796,0,0,0
"9",0,0,0,305,0,701,2374,4347,0,0,2564,0,0
"10",0,0,0,3066,0,2225,0,4196,0,804,0,0,0
"11",0,0,0,2163,0,3850,0,0,0,2696,0,0,1582
"12",0,0,0,3572,0,2378,0,3789,0,552,0,0,0
"13",0,0,0,1565,0,108,7622,0,0,996,0,0,0
"14",0,0,0,0,0,982,3251,4975,0,1083,0,0,0
"15",0,0,0,0,0,0,156,4914,0,5221,0,0,0
"16",0,0,0,60,0,1283,1860,0,0,7088,0,0,0
"1",0,0,0,110,0,2041,0,5402,0,2738,0,0,0
"2",0,0,0,0,0,3340,6550,401,0,0,0,0,0
"3",0,0,0,0,0,2169,0,6556,0,1566,0,0,0
"4",0,0,0,0,1913,5297,647,0,0,2434,0,0,0
"5",0,0,0,0,0,3936,0,595,0,5760,0,0,0
"6",0,0,0,0,0,559,5198,1264,0,3270,0,0,0
"7",0,238,0,2670,0,2736,0,4590,0,57,0,0,0
"8",0,0,0,0,0,4430,0,3238,0,2623,0,0,0
"9",0,0,0,1403,0,4955,0,3019,0,914,0,0,0
"10",0,0,0,0,0,2967,1053,3726,0,2545,0,0,0
"11",0,0,0,211,0,3340,576,4881,0,1283,0,0,0
"12",0,0,0,2583,0,4240,1106,973,0,1389,0,0,0
"13",0,0,0,5070,0,1905,0,2007,0,1309,0,0,0
"14",0,0,0,0,0,9103,1188,0,0,0,0,0,0
"15",0,0,0,1171,0,1677,0,0,0,7443,0,0,0
"16",0,0,0,0,0,3584,0,6707,0,0,0,0,0
"1",0,0,0,1667,0,0,0,3317,0,5307,0,0,0
"2",0,0,0,1944,0,2,1857,2966,0,3522,0,0,0
"3",0,0,0,1697,0,5223,3371,0,0,0,0,0,0
"4",0,0,0,794,0,0,977,8520,0,0,0,0,0
"5",0,0,0,0,0,4339,0,569,0,5383,0,0,0
"6",0,0,0,0,0,1253,868,3757,0,4413,0,0,0
"7",0,0,0,0,0,6787,0,2146,0,1358,0,0,0
"8",0,0,0,0,0,0,0,4618,0,5673,0,0,0
"9",0,0,0,0,0,5067,1090,1145,0,1420,0,0,1569
"10",0,0,0,0,0,2645,0,0,0,7646,0,0,0
"11",0,0,0,0,0,4117,5917,182,0,0,0,0,75
"12",0,0,0,3794,0,3358,1549,473,0,1117,0,0,0
"13",0,79,0,0,0,1336,0,6688,0,2188,0,0,0
"14",0,0,0,0,0,2551,1718,6022,0,0,0,0,0
"15",0,0,0,0,0,3929,2932,551,0,1982,897,0,0
"16",0,0,0,0,0,200,1572,284,0,4564,0,0,3671
"1",0,0,0,215,0,4502,5339,235,0,0,0,0,0
"2",0,0,0,0,0,8835,0,415,0,1041,0,0,0
"3",0,0,0,0,0,3627,0,0,0,5949,0,715,0
"4",0,0,0,0,0,6458,3215,618,0,0,0,0,0
"5",0,0,0,428,0,1042,1868,5441,0,1512,0,0,0
"6",0,5107,0,1336,0,3848,0,0,0,0,0,0,0
