"5",0,0,0,14069,0,0,0,11069,6802,0
"6",2174,0,0,10543,1024,0,4388,11995,1816,0
"7",924,0,0,11568,1456,0,0,14860,3132,0
"8",2454,0,0,12034,3960,0,3415,4958,5119,0
"9",0,0,0,22667,156,0,5991,3126,0,0
"10",0,0,148,10115,0,0,11421,7650,2606,0
"11",317,3140,0,8239,2961,341,2998,13273,385,286
"12",0,0,0,11369,1425,0,4541,11005,3600,0
"13",0,0,0,20146,1047,0,1637,1970,7140,0
"14",0,0,0,14811,226,0,8249,5138,3516,0
"15",2706,0,0,6981,0,0,1403,13182,7668,0
"16",0,0,0,8289,3036,0,6225,7176,7214,0
"1",0,0,0,9456,0,0,5534,13792,10,3148
"2",0,0,0,21791,0,0,1477,2113,6559,0
"3",2687,0,0,17702,3048,0,1282,4994,2207,20
"4",0,0,0,17407,18,0,2290,7834,4391,0
"5",0,0,0,8715,7530,0,785,6486,8424,0
"6",0,0,0,16688,262,0,7437,7553,0,0
"7",3079,2340,0,12380,1713,817,2578,2803,6230,0
"8",0,0,3209,4601,6048,0,2367,9378,6337,0
"9",299,0,0,7658,0,0,2119,19177,1955,732
"10",0,0,0,11103,3709,0,5819,10486,823,0
"11",0,0,0,8762,105,0,6974,13096,3003,0
"12",2166,0,0,19938,2011,0,795,5256,1774,0
"13",807,0,0,13295,2096,0,3387,10394,1961,0
"14",0,0,0,17343,5974,0,2763,2716,3144,0
"15",0,0,0,20323,0,0,4620,5946,1051,0
"16",0,0,0,9225,0,0,8219,4697,9799,0
"1",0,0,0,17572,979,0,0,9580,3809,0
"2",1540,0,0,15443,3487,0,857,10416,197,0
"3",0,0,0,5390,0,0,8578,11860,6112,0
"4",0,0,0,7999,32,0,13952,9957,0,0
"5",0,0,0,11226,0,0,4175,2061,14478,0
"6",0,0,0,8920,5762,0,185,5134,11939,0
"7",501,0,0,12792,0,0,1725,9600,7322,0
"8",0,5857,0,11747,1886,0,4699,5424,0,2327
"9",734,0,0,11854,1351,0,7662,9903,436,0
"10",0,0,0,23513,675,0,265,5381,2106,0
"11",0,0,0,11727,1173,0,4592,10859,3589,0
"12",0,0,0,15315,3962,0,1503,8846,2314,0
"13",1139,0,0,12135,4455,0,67,3548,10255,341
"14",0,31,0,15442,7286,0,2128,2228,4825,0
"15",2408,0,0,23181,0,0,5944,407,0,0
"16",910,0,0,14541,727,0,6767,4124,2622,2249
"1",0,0,0,11817,0,0,5131,8402,6590,0
"2",0,0,0,14666,185,0,8731,7975,383,0
"3",0,0,0,9663,1345,0,8497,7696,4739,0
"4",836,0,0,17631,2740,0,7240,925,2568,0
"5",0,0,0,7811,4833,0,490,14888,3918,0
"6",0,666,0,12636,5798,0,2638,10202,0,0
"7",0,0,0,14560,638,128,4338,11200,1076,0
"8",0,0,0,17690,1058,0,5659,4967,2566,0
"9",1963,0,0,10181,208,0,2231,10462,6895,0
"10",0,1192,0,18431,4008,0,1473,5242,1594,0
"11",739,0,0,14393,0,201,3732,10064,2811,0
"12",0,533,0,7910,6890,0,8377,4165,4065,0
"13",0,0,0,12475,4816,0,4362,5496,4791,0
"14",0,0,0,10494,1649,0,5325,14472,0,0
"15",0,0,0,4919,9133,0,593,13292,4003,0
"16",979,0,0,16596,0,0,3770,10245,350,0
"1",0,0,0,10609,5454,0,6206,7668,2003,0
"2",0,0,0,9548,611,0,0,19251,2530,0
"3",0,0,0,12571,4313,0,6725,7418,913,0
"4",0,0,0,14205,3202,0,2081,9627,2825,0
"5",0,0,0,19444,1481,1817,712,4184,4302,0
"6",0,0,0,16847,0,0,2801,12292,0,0
"7",656,2832,0,12485,473,0,3235,7291,4968,0
"8",0,0,0,9661,1182,0,7839,6123,7135,0
"9",0,0,0,4303,3751,0,1852,16660,5374,0
"10",1282,0,0,3854,3507,0,2040,9273,11984,0
"11",2543,0,387,14729,8591,0,1297,2902,1491,0
"12",0,0,0,11567,0,0,7237,13088,48,0
"13",372,0,0,13375,45,0,2179,15969,0,0
"14",0,0,0,11414,2275,0,0,16356,1895,0
"15",1631,0,0,11215,3952,0,2266,9182,3694,0
"16",985,0,0,5896,7797,0,6298,6864,4100,0
"1",2261,0,0,18996,2425,0,0,6832,1426,0
"2",0,0,0,18857,1490,0,1807,9077,709,0
"3",0,0,0,9305,2973,0,5035,14070,557,0
"4",0,0,1553,11072,729,0,4478,7368,6740,0
"5",0,0,0,8676,0,0,509,16550,6205,0
"6",0,0,0,20230,4755,0,4318,2419,218,0
"7",561,1189,0,15416,862,0,1114,7264,5534,0
"8",3205,9734,0,3755,0,0,4130,7931,3185,0
"9",0,0,0,18982,2157,0,2719,4313,3769,0
"10",5236,0,0,19733,0,0,1322,731,4918,0
"11",0,0,0,8751,1620,0,4017,13437,4115,0
"12",0,0,0,15399,677,0,3245,9833,2786,0
"13",0,0,0,8167,3376,0,8823,10527,1047,0
"14",0,0,0,12244,0,0,33,18847,816,0
"15",0,0,0,14389,5814,0,0,5875,5862,0
"16",236,0,0,19905,166,0,0,7705,3928,0
"1",0,0,3198,7673,2560,0,8272,9265,578,394
"2",0,0,0,9565,3574,0,0,9237,9564,0
"3",465,0,0,11542,594,0,777,17407,1155,0
"4",0,0,0,15652,1561,0,4933,6740,3054,0
"5",573,0,0,8401,7045,0,899,12051,2971,0
"6",0,0,0,19027,0,0,10535,1948,430,0
"7",2174,0,0,16445,3133,0,5830,2233,2125,0
"8",0,0,0,17294,200,0,9941,1229,3276,0
"9",5936,0,0,10363,0,0,1737,11232,2672,0
"10",0,0,0,24273,189,0,1175,5713,590,0
"11",0,343,816,7698,0,0,511,21532,1040,0
"12",0,0,0,23392,1391,0,1094,2772,3291,0
"13",0,0,0,6582,3093,0,10709,6151,3516,1889
"14",0,0,1452,13160,2431,0,3099,8484,3314,0
"15",0,0,0,15866,1634,0,8062,4359,2019,0
"16",0,0,0,10836,283,0,1502,15041,4278,0
"1",0,0,0,14095,5415,0,649,7798,3983,0
"2",0,0,1658,6232,3135,0,8368,11783,764,0
"3",1119,0,0,16079,3315,0,374,10670,383,0
"4",5773,0,0,16246,7692,0,1950,279,0,0
"5",0,0,0,9921,2019,0,338,19448,214,0
"6",0,0,0,19601,3014,938,5834,2553,0,0
"7",216,0,0,17542,0,0,1566,11565,1051,0
"8",0,0,0,12790,0,0,3940,6531,8679,0
"9",0,0,0,15035,0,0,303,8210,8392,0
"10",0,0,0,7985,8272,0,6222,4575,4886,0
"11",0,4312,0,16965,101,0,2075,3931,4556,0
"12",492,0,0,9093,751,0,2623,5282,13699,0
"13",1731,0,0,14597,409,0,4549,9963,691,0
"14",0,0,0,11580,977,0,3963,7653,7767,0
"15",1616,0,0,9519,0,400,3138,13877,3390,0
"16",0,0,0,11661,1836,0,7369,10686,388,0
"1",0,0,0,18078,0,0,4068,3192,6602,0
"2",0,0,0,2096,2324,0,2205,22050,3265,0
"3",7919,1413,0,9229,4076,0,2483,5273,1547,0
"4",0,0,0,7155,4474,0,4562,9706,6043,0
"5",0,0,0,15581,0,0,4740,5131,6488,0
"6",0,0,0,8041,0,0,2032,9013,12854,0
"7",0,0,0,17280,3278,0,1601,9273,508,0
"8",0,0,0,9898,0,0,212,16264,5566,0
"9",4472,0,0,13109,158,0,4306,3221,6674,0
"10",4019,0,0,5958,323,0,2387,19213,40,0
"11",0,2801,0,9797,7447,0,311,6469,5115,0
"12",3481,0,0,13743,835,0,742,7730,5409,0
"13",597,0,0,18085,27,0,179,7585,5467,0
"14",0,0,0,11979,2628,0,2523,6747,7456,607
"15",0,0,0,5040,338,0,2970,16596,6996,0
"16",2753,1355,0,11351,5628,0,1319,9534,0,0
"1",0,0,0,18961,0,0,1043,9012,2924,0
"2",0,0,0,11691,467,0,1787,8105,9890,0
"3",0,0,0,5937,6469,0,9456,8278,1800,0
"4",0,0,0,11519,0,0,9179,9614,1628,0
"5",0,0,0,12678,0,0,2895,15612,755,0
"6",5733,0,4897,10003,2855,0,220,3441,4791,0
"7",3858,0,0,11995,0,0,270,9891,5926,0
"8",0,0,0,16600,2890,0,3241,6698,2511,0
"9",0,0,0,15788,0,0,4213,9506,2433,0
"10",440,784,0,11384,1691,0,0,10325,7316,0
"11",0,0,0,8434,7557,0,4342,4861,6746,0
"12",266,0,0,9007,0,0,3123,15279,4265,0
"13",1248,0,0,5736,862,0,3447,9279,10689,679
"14",0,273,0,20393,1073,0,0,6085,4116,0
"15",0,0,0,9791,1343,0,5899,11252,3655,0
"16",0,0,0,14537,0,0,6740,8477,2186,0
"1",0,0,0,13775,1044,0,0,7014,10107,0
"2",0,0,0,8164,3276,0,0,13533,6967,0
"3",948,0,0,8526,585,0,0,8563,13318,0
"4",0,0,0,17575,6993,0,723,4595,2054,0
"5",0,698,0,17100,0,0,4801,7184,2157,0
"6",208,0,0,6428,0,0,8942,10526,5836,0
"7",0,0,0,12681,2398,0,0,11534,5327,0
"8",0,0,0,20975,0,0,2383,2039,6543,0
"9",0,0,0,9214,0,0,2198,14211,6317,0
"10",2411,0,0,4685,2519,0,2957,6877,12491,0
"11",0,2427,0,15787,1536,0,53,1486,10651,0
"12",0,0,0,18827,3982,0,1599,5369,2163,0
"13",0,0,0,12540,3910,0,5466,7716,2308,0
"14",0,0,0,12818,3982,0,1187,6754,7199,0
"15",0,0,0,15600,1594,0,58,13103,1585,0
"16",93,0,0,16321,647,0,4151,8607,2121,0
"1",0,0,0,21614,0,0,0,9583,743,0
"2",953,0,0,8135,3892,0,9942,8107,911,0
"3",0,0,0,5735,701,0,5192,7490,12822,0
"4",0,0,0,14652,262,0,3685,7759,5582,0
"5",0,0,0,26490,563,0,841,4046,0,0
"6",1915,0,957,20555,381,0,4432,3316,384,0
"7",0,0,0,11804,2019,2478,2798,10500,2341,0
"8",0,0,0,7030,1635,0,4994,15211,3070,0
"9",0,0,0,16705,3793,0,2224,2654,6564,0
"10",1182,309,0,14813,2023,0,0,7182,6431,0
"11",0,0,0,13798,3184,0,5743,4325,4890,0
"12",386,0,0,15536,0,0,2330,10189,3499,0
"13",0,0,0,21013,1769,0,1066,6649,1443,0
"14",457,0,0,19241,2970,0,2066,4816,2390,0
"15",0,3436,2630,11264,5147,0,0,977,4172,4314
"16",0,453,0,14494,5584,0,0,3563,7846,0
"1",0,0,987,10289,0,0,1570,12763,6331,0
"2",0,0,0,9153,698,0,976,19560,1553,0
"3",0,0,0,9319,1700,0,3044,15562,2315,0
"4",0,0,0,17534,5828,0,0,7029,1549,0
"5",0,0,0,7119,0,0,5099,17942,1780,0
"6",2544,0,0,17230,2899,0,4492,4678,97,0
"7",0,0,2949,12798,1500,0,374,3066,10178,1075
"8",0,3902,0,11672,542,0,489,14534,801,0
"9",0,0,0,15014,2440,0,2762,9852,1872,0
"10",0,0,0,13191,21,0,8097,7337,3294,0
"11",0,0,0,5914,0,0,3504,17441,5081,0
"12",0,0,0,5721,1837,0,3612,6286,14484,0
"13",1038,1942,0,10671,4250,0,3188,7701,3150,0
"14",0,0,0,17110,1174,0,0,4511,9145,0
"15",21,0,0,9756,2038,565,2776,16199,585,0
"16",0,0,0,15342,0,0,7665,8334,599,0
"1",40,0,0,16490,6712,0,1279,2544,4875,0
"2",179,0,610,17696,5547,0,2484,3380,2044,0
"3",0,0,0,13768,4130,0,2526,7566,3950,0
"4",0,0,0,16998,0,0,1733,9522,3687,0
"5",692,0,884,16055,425,0,0,5826,7739,319
"6",0,0,0,18437,916,0,3547,1203,7837,0
"7",0,0,0,21210,0,0,224,9585,921,0
"8",0,0,0,13555,0,0,7792,7779,1777,1037
"9",0,0,0,11507,7393,0,4160,6187,2693,0
"10",385,0,0,19391,240,0,0,7872,4052,0
"11",0,0,0,18837,4317,0,0,8761,25,0
"12",904,0,0,16601,0,0,1901,4716,7818,0
"13",0,0,0,6937,2153,0,11968,6166,4716,0
"14",0,0,0,18163,252,0,4380,6638,2507,0
"15",0,0,0,14957,2401,864,3836,8738,1144,0
"16",0,0,0,11237,27,0,2521,12828,5241,86
"1",0,0,0,18010,3106,0,202,7141,3481,0
"2",0,4031,0,15934,0,0,726,11249,0,0
"3",0,0,0,8604,1923,0,6541,10320,4552,0
"4",4429,2583,0,11658,1842,0,2271,9157,0,0
"5",0,0,0,8309,151,0,2759,13608,7113,0
"6",0,0,0,13141,2134,0,0,13567,3098,0
"7",316,0,0,9404,9930,138,1078,4757,6317,0
"8",4875,0,0,6788,527,0,1545,12437,5768,0
"9",1329,0,0,11928,2747,0,2271,10589,1907,1169
"10",420,0,0,9968,271,0,11917,9093,271,0
"11",0,0,0,11269,6381,0,9155,1313,3822,0
"12",0,0,1482,12252,2002,0,1517,14687,0,0
"13",0,0,0,8318,0,0,2685,18253,2684,0
"14",0,0,0,7514,0,0,6934,14241,3251,0
"15",0,0,0,16742,1280,0,2177,7151,4590,0
"16",0,0,0,17880,5234,0,3199,3235,2392,0
"1",0,0,0,9151,0,0,2761,17905,2123,0
"2",685,0,0,5592,1041,0,3114,12626,8882,0
"3",0,0,0,4388,2754,0,4786,19424,588,0
"4",744,0,0,12395,4137,0,2830,9417,2417,0
"5",3148,0,0,15136,140,0,5655,6135,1726,0
"6",533,0,0,4910,11715,0,6222,8560,0,0
"7",6785,0,0,7177,1555,0,680,9302,6441,0
"8",0,0,0,11156,867,0,544,10821,8552,0
"9",1886,0,0,7343,3839,1608,7151,4048,6065,0
"10",0,0,0,9609,1561,0,4330,14318,2122,0
"11",0,0,4328,7159,146,0,7080,10975,2252,0
"12",90,0,0,15150,0,0,2601,13606,493,0
"13",26,0,0,13908,0,0,3388,14080,538,0
"14",0,0,0,18608,2139,0,4818,6248,127,0
"15",0,0,0,17230,0,0,1166,6804,6740,0
"16",0,0,0,7895,4491,0,0,16938,2616,0
"1",0,0,0,11767,5812,0,0,7205,7156,0
"2",0,0,0,11532,5258,0,3029,7306,4815,0
"3",0,0,0,11706,834,0,1276,11500,6624,0
"4",0,0,0,9799,2299,0,1947,15994,1901,0
"5",0,926,0,12938,0,0,3284,11599,3193,0
"6",0,0,0,13636,146,0,343,13032,4783,0
"7",0,0,0,12830,0,0,1449,17661,0,0
"8",238,0,0,16335,1117,0,3362,7307,3581,0
"9",0,0,0,12901,0,0,2006,5997,11036,0
"10",0,0,0,25993,280,0,2004,1975,1688,0
"11",0,422,0,17069,2522,0,739,6628,4560,0
"12",0,0,0,11943,1051,0,3927,14426,593,0
"13",0,0,0,16432,685,0,1859,12506,458,0
"14",0,0,0,8950,4545,0,3152,7326,6987,980
"15",0,0,0,17740,1947,0,0,8386,3867,0
"16",0,0,0,14913,3208,0,0,8863,4956,0
"1",26,0,0,16336,0,0,3586,7875,4117,0
"2",442,27,0,9624,1640,0,3173,16434,600,0
"3",0,0,0,6905,6164,0,679,14333,3859,0
"4",1223,4865,0,13690,0,0,2032,4807,5323,0
"5",0,0,0,10217,605,0,850,15961,4307,0
"6",0,0,0,6110,3835,0,5094,14361,2540,0
"7",0,3867,0,13934,0,0,722,4727,8690,0
"8",0,0,0,12852,3043,0,1411,4961,9673,0
"9",3459,0,0,19185,0,0,1370,2714,5212,0
"10",0,0,0,16877,1154,0,2711,4205,6993,0
"11",157,566,0,11849,4463,0,8166,1654,5085,0
"12",0,0,0,13495,430,0,1171,11976,4868,0
"13",3347,0,0,15118,1802,0,18,9883,1772,0
"14",0,0,0,10356,381,0,357,18084,2762,0
"15",0,0,0,16875,100,0,3519,3520,7926,0
"16",0,1094,0,14353,415,0,2149,13573,356,0
"1",1053,0,0,20725,2644,1062,0,6456,0,0
"2",0,0,0,14670,2797,0,2700,8188,3585,0
"3",2608,0,0,9280,3494,322,4573,11607,56,0
"4",0,0,0,17805,270,0,5712,4364,3789,0
"5",0,0,0,16204,7450,0,2679,2826,2781,0
"6",0,0,0,4629,4658,0,3944,10506,8203,0
"7",523,0,0,22896,2780,0,742,3130,1869,0
"8",0,0,0,14845,6322,0,447,3022,7304,0
"9",0,0,0,9763,1803,0,4154,15834,386,0
"10",0,0,0,9166,1897,0,2757,11188,6932,0
"11",0,0,303,15394,3651,0,1351,10857,384,0
"12",0,107,0,10798,338,0,4433,11873,4391,0
"13",0,0,0,13471,0,0,9182,8494,753,40
"14",0,0,0,11788,1886,0,1087,16619,560,0
"15",1331,0,0,6699,131,0,11125,12654,0,0
"16",0,0,0,15433,2813,0,1304,8478,3912,0
"1",0,0,0,8322,0,0,6673,10271,6674,0
"2",0,0,1776,2828,262,0,10393,10404,6277,0
"3",828,0,0,9256,0,3589,5139,8200,4928,0
"4",0,0,0,19510,378,0,1237,7360,3455,0
"5",0,0,0,23050,1350,0,495,6985,60,0
"6",3530,0,0,12454,0,0,3905,9202,2849,0
"7",1008,0,1184,7928,0,0,0,20044,1776,0
"8",0,0,0,6487,10336,0,0,6596,8521,0
"9",2996,0,0,6478,9960,0,1066,5180,6260,0
"10",3697,0,1665,15385,0,0,1,5963,5229,0
"11",213,264,0,9077,6200,0,0,14796,1390,0
"12",0,292,0,20102,1186,0,592,8203,1565,0
"13",0,0,0,15007,544,0,2283,10364,3742,0
"14",0,0,0,17671,0,0,1747,9491,3031,0
"15",544,0,0,23789,0,0,343,7264,0,0
"16",2275,0,0,10260,4936,0,1338,11568,1563,0
"1",0,0,0,18618,2771,0,2326,6305,1920,0
"2",2071,0,0,18181,0,0,892,7762,3034,0
"3",0,0,0,11283,0,0,5237,13451,1969,0
"4",1451,0,0,12014,2241,0,8017,7181,1036,0
"5",0,0,0,14143,5581,0,270,9175,2771,0
"6",0,0,0,7232,0,0,3083,7473,14152,0
"7",0,0,0,10932,0,0,13524,5175,2309,0
"8",0,0,5400,6056,568,0,5752,9884,4280,0
"9",0,0,0,10493,368,0,0,12488,8591,0
"10",0,0,441,18531,746,0,7714,522,3986,0
"11",0,0,0,9799,8460,0,1650,9534,2497,0
"12",786,0,0,16033,3906,0,3993,6706,516,0
"13",0,0,0,16031,116,0,1562,11001,3230,0
"14",0,0,0,16779,641,0,1293,12237,990,0
"15",4362,0,0,6351,5658,0,306,9652,5611,0
"16",0,0,0,8425,0,6715,739,16061,0,0
"1",0,0,0,6823,954,0,4603,18989,571,0
"2",0,0,0,14529,2129,0,7327,6210,1745,0
"3",224,0,0,13335,0,0,3384,9536,5461,0
"4",1853,0,0,9381,0,0,2256,11690,6760,0
"5",0,0,0,20300,4050,0,261,3791,3538,0
"6",0,0,0,20967,1888,0,3985,3435,1665,0
"7",0,0,0,14741,1824,0,1226,13306,843,0
"8",0,0,0,14075,0,1363,9752,4119,2631,0
"9",0,4962,0,9727,3868,0,2921,8307,2155,0
"10",0,638,0,14020,7246,0,3857,3738,2441,0
"11",0,0,0,14559,380,0,6414,9564,451,572
"12",0,0,173,17739,4324,0,3920,5411,373,0
"13",2121,0,0,4550,7448,0,1350,8816,7655,0
"14",0,0,0,5894,2974,0,3559,4695,14818,0
"15",0,0,0,9348,5576,0,1426,9676,5914,0
"16",3070,0,0,22586,115,0,900,5269,0,0
"1",0,0,0,14735,2980,0,7789,3196,3240,0
"2",0,0,0,9904,2791,0,6780,9882,2583,0
"3",0,0,0,14684,751,0,0,9078,7427,0
"4",0,0,0,23970,662,0,2648,4660,0,0
"5",2807,0,0,13065,1539,0,1546,12502,481,0
"6",0,0,0,11147,0,0,5406,13951,1436,0
"7",0,0,0,6358,0,0,2984,15572,7026,0
"8",0,0,0,12289,82,0,3492,7296,8781,0
"9",0,0,0,7875,0,0,0,20725,3340,0
"10",0,0,0,10219,4520,0,4278,12184,739,0
"11",0,0,0,11063,0,0,4967,13228,2682,0
"12",53,0,0,4629,7116,0,0,17011,3131,0
"13",1841,0,552,12368,2607,0,0,12146,2426,0
"14",0,0,0,13867,0,0,9732,7290,1051,0
"15",0,0,0,11874,0,0,2403,16362,1301,0
"16",1057,0,0,5964,0,0,8185,12218,4516,0
"1",0,0,0,18425,0,0,2610,10579,326,0
"2",1245,0,0,5760,0,0,8652,15692,591,0
"3",1264,0,0,12028,1416,458,1708,13434,1632,0
"4",0,4037,0,7193,0,0,3691,13013,4006,0
"5",492,0,0,15303,4424,0,612,9871,1238,0
"6",958,0,0,19139,484,216,0,11030,113,0
"7",0,0,0,13946,3296,0,0,11484,3214,0
"8",0,243,0,6447,5675,0,5813,12467,1295,0
"9",0,0,0,3333,1148,0,331,16540,9276,1312
"10",915,0,0,7994,11175,0,0,8669,3187,0
"11",1271,0,0,19564,4716,0,0,5718,671,0
"12",0,0,3330,9261,0,0,4584,14546,219,0
"13",0,0,0,13340,3059,0,522,12817,2202,0
"14",1688,909,0,13533,735,0,3461,10509,1105,0
"15",0,58,0,15167,0,0,565,6023,10127,0
"16",1945,0,0,15919,370,0,4495,8296,915,0
"1",0,0,0,13550,0,0,1033,9289,8068,0
"2",705,0,549,16074,8125,0,302,6152,33,0
"3",0,0,0,13964,2832,0,0,12761,2383,0
"4",0,0,0,10199,0,0,8311,11439,1991,0
"5",1129,27,0,10674,3433,0,1416,14315,946,0
"6",7131,0,0,12044,0,0,1388,10105,1272,0
"7",562,0,0,7480,0,0,3701,20197,0,0
"8",0,0,0,12917,1910,0,81,16613,419,0
"9",0,0,0,8120,595,0,5064,14910,3251,0
"10",0,0,87,11596,1462,0,1861,9093,7841,0
"11",0,0,0,3277,2178,0,1127,16935,8423,0
"12",0,0,0,7912,9029,0,0,14999,0,0
"13",20,0,0,12894,1808,0,2533,4334,10351,0
"14",5826,0,0,13501,0,0,1865,8631,2117,0
"15",0,0,0,15651,0,0,2659,12989,641,0
"16",0,0,0,20240,3308,0,1003,6152,1237,0
"1",3649,0,0,11914,0,0,0,13907,2470,0
"2",0,0,0,20148,0,0,2823,8644,325,0
"3",2091,1255,0,12101,0,0,7694,3224,5575,0
"4",0,0,0,12155,2022,0,9182,2785,5796,0
"5",0,0,0,23590,0,0,2692,5658,0,0
"6",0,0,0,13730,1548,0,1546,6260,8856,0
"7",0,0,0,9162,0,0,5142,15295,2341,0
"8",0,0,0,15567,0,0,5017,11356,0,0
"9",0,0,0,12327,5246,0,400,13273,694,0
"10",973,0,0,10497,2607,0,1112,16420,331,0
"11",0,0,0,10184,607,0,11724,6822,2603,0
"12",0,0,0,12382,0,0,3801,14637,1120,0
"13",0,0,0,8828,0,0,5229,8303,9580,0
"14",2121,0,997,4111,2493,0,7054,10749,4415,0
"15",0,0,0,13775,4477,0,2917,4802,5969,0
"16",0,0,0,11607,1782,0,4012,12179,2360,0
"1",3645,0,0,6112,1635,0,7175,9021,4352,0
"2",0,0,0,15424,700,0,2065,7809,5942,0
"3",2247,0,0,14199,1397,0,2450,9133,2514,0
"4",96,0,0,14056,2605,0,2504,10698,1981,0
"5",0,0,0,6531,2992,0,7907,12377,2133,0
"6",619,0,0,15016,8080,0,1212,6865,148,0
"7",1657,0,0,11933,603,87,6935,5781,4944,0
"8",0,0,0,12154,7310,0,0,11992,484,0
"9",0,0,0,8850,0,0,2597,11994,8499,0
"10",1917,0,0,11524,3588,0,6642,6427,1842,0
"11",0,0,0,8357,2704,0,4626,4784,11469,0
"12",0,0,0,18569,0,4888,2531,5218,734,0
"13",0,0,0,15073,80,0,3647,9655,3485,0
"14",0,0,0,14791,870,0,9363,4973,1943,0
"15",0,0,0,18998,2342,0,1941,6013,2646,0
"16",3466,0,0,13025,4070,0,9275,1535,569,0
"1",0,0,0,7230,0,55,5181,11411,8063,0
"2",0,1330,0,13249,2736,0,1568,12275,782,0
"3",0,1798,0,7597,6564,0,3158,4838,7985,0
"4",0,0,0,24427,1156,0,528,5427,402,0
"5",0,0,0,25096,788,0,4295,1761,0,0
"6",36,0,0,11226,2148,0,245,13370,4915,0
"7",0,0,0,10320,1433,0,3231,5490,11466,0
"8",0,0,0,19657,0,0,2289,3790,6204,0
"9",0,0,0,4093,0,0,10452,14453,2942,0
"10",0,0,0,12963,1724,0,5604,4960,6689,0
"11",0,0,0,18174,1575,0,1878,9098,1215,0
"12",40,0,0,18096,235,0,547,10286,2736,0
"13",0,0,0,16109,2019,0,2820,4238,6754,0
"14",0,0,0,9983,1566,0,2181,16105,2105,0
"15",24,0,0,17197,1914,0,1050,9054,2701,0
"16",0,0,0,10751,0,0,6530,8796,5863,0
"1",0,0,0,9294,12694,0,0,8039,1913,0
"2",0,0,0,12906,892,0,6436,6677,5029,0
"3",0,1043,0,19572,4787,0,1020,5518,0,0
"4",0,0,0,12184,125,0,5345,8998,5288,0
"5",0,0,0,18928,4937,0,0,7369,706,0
"6",0,0,0,17699,0,0,6376,6488,1377,0
"7",0,0,0,15153,0,0,6442,9527,818,0
"8",0,0,0,11877,948,0,183,8851,10081,0
"9",0,0,0,25281,0,0,3514,1475,1670,0
"10",0,0,0,11359,0,0,461,17790,2330,0
"11",0,0,0,11449,3330,0,2121,11078,3962,0
"12",0,0,0,12318,0,0,9081,7289,3252,0
"13",381,0,0,13005,2353,0,0,11384,4817,0
"14",1308,0,0,13509,531,0,4099,9463,3030,0
"15",0,0,0,18819,1010,5927,0,5031,1153,0
"16",0,0,0,22021,0,0,0,4215,5704,0
"1",0,0,0,18558,2585,0,2985,4371,3441,0
"2",0,0,0,21304,0,0,4543,5139,954,0
"3",0,0,0,26447,1390,0,0,1649,2454,0
"4",1177,0,0,11409,4860,0,3023,4865,6606,0
"5",1229,0,0,18283,118,0,1495,2831,7984,0
"6",0,0,0,7527,0,0,5083,14926,4404,0
"7",0,0,2902,14325,0,0,3422,8034,3257,0
"8",0,0,0,7828,0,0,7540,14057,2515,0
"9",0,0,0,10355,0,0,6124,13446,2015,0
"10",0,0,0,11954,0,1610,5067,7752,5557,0
"11",1727,0,0,9987,7615,0,2631,9963,17,0
"12",0,0,0,11964,1177,0,1492,14591,2716,0
"13",0,0,0,19750,2347,0,3986,5156,701,0
"14",0,0,0,7402,0,0,16924,5839,1775,0
