"","106985","333782","3643491","4327501","4343834","4349788","4432796","4451011","4456889","4461938","4478861"
"1",0,0,0,0,0,8146,1734,0,0,0,0
"2",0,0,0,0,0,9122,390,368,0,0,0
"3",0,0,0,0,0,6012,3868,0,0,0,0
"4",0,0,0,0,1407,964,6848,0,661,0,0
"5",0,0,0,0,0,4028,5852,0,0,0,0
"6",0,982,0,0,0,8562,336,0,0,0,0
"7",0,404,0,0,0,8952,524,0,0,0,0
"8",0,0,0,0,0,7783,2097,0,0,0,0
"9",0,0,80,0,0,2107,7618,0,75,0,0
"10",0,0,0,0,0,8046,1584,250,0,0,0
"11",0,0,0,257,0,8754,869,0,0,0,0
"12",0,1650,0,0,0,7693,537,0,0,0,0
"13",0,0,0,0,0,8140,1740,0,0,0,0
"14",0,0,0,0,0,7078,2802,0,0,0,0
"15",199,0,0,0,0,3821,5860,0,0,0,0
"16",0,3821,0,0,0,2344,3715,0,0,0,0
"1",0,0,0,0,0,3755,6125,0,0,0,0
"2",0,0,1899,0,0,2836,3249,0,1896,0,0
"3",0,1414,0,0,0,7885,0,0,0,581,0
"4",0,0,0,0,0,3854,6026,0,0,0,0
"5",0,0,0,0,0,5664,4216,0,0,0,0
"6",0,0,0,0,0,9880,0,0,0,0,0
"7",0,0,0,0,0,7404,1865,0,0,611,0
"8",0,0,0,0,0,5336,4544,0,0,0,0
"9",0,0,0,0,0,2673,2322,0,4885,0,0
"10",0,0,0,0,0,7801,1161,0,918,0,0
"11",0,1029,0,0,0,4706,4145,0,0,0,0
"12",0,0,0,0,0,9880,0,0,0,0,0
"13",0,0,0,0,0,1822,8058,0,0,0,0
"14",0,0,0,1655,0,5075,3150,0,0,0,0
"15",0,0,0,0,0,0,9880,0,0,0,0
"16",0,0,0,0,0,4715,2237,0,2928,0,0
"1",0,0,0,0,0,3242,4937,0,0,1701,0
"2",0,0,0,0,0,2424,7456,0,0,0,0
"3",0,0,0,0,0,5820,0,319,3741,0,0
"4",0,0,0,0,0,3859,541,155,5325,0,0
"5",420,0,0,0,0,3552,5341,567,0,0,0
"6",0,0,0,69,0,7442,313,1571,485,0,0
"7",0,0,0,0,0,5638,4242,0,0,0,0
"8",0,0,0,0,0,5707,4173,0,0,0,0
"9",0,0,0,0,360,6386,3134,0,0,0,0
"10",0,0,113,0,0,9475,292,0,0,0,0
"11",0,0,0,0,0,4326,872,1616,3066,0,0
"12",0,5976,0,0,0,3405,499,0,0,0,0
"13",0,1260,1027,0,0,1063,6530,0,0,0,0
"14",1898,1708,0,0,0,6274,0,0,0,0,0
"15",0,0,2245,0,0,5976,88,0,1571,0,0
"16",0,0,0,0,0,6502,2287,0,1091,0,0
"1",0,0,0,0,0,9403,477,0,0,0,0
"2",0,0,0,0,0,4054,2354,0,3472,0,0
"3",0,272,0,0,0,9608,0,0,0,0,0
"4",0,1041,0,0,0,6391,1703,0,745,0,0
"5",0,0,0,0,0,4827,2648,0,0,2405,0
"6",0,0,0,0,0,5823,4057,0,0,0,0
"7",0,0,0,6079,0,2258,0,0,0,1543,0
"8",0,0,0,0,0,7500,591,0,1789,0,0
"9",0,0,0,0,0,2958,3993,2187,742,0,0
"10",0,0,0,0,0,5681,4199,0,0,0,0
"11",0,0,0,0,0,550,8734,0,0,596,0
"12",0,0,0,0,0,5917,1121,0,2842,0,0
"13",0,1026,0,0,0,4940,0,0,3914,0,0
"14",0,1073,0,0,0,8734,73,0,0,0,0
"15",0,0,0,0,0,6714,3166,0,0,0,0
"16",0,0,0,0,0,9463,417,0,0,0,0
"1",0,0,0,0,0,9880,0,0,0,0,0
"2",0,4623,0,0,0,3280,1977,0,0,0,0
"3",0,0,0,0,0,8062,1818,0,0,0,0
"4",0,0,0,1013,0,6053,2814,0,0,0,0
"5",0,0,0,380,0,9500,0,0,0,0,0
"6",0,0,742,0,0,4428,4706,0,4,0,0
"7",0,0,0,0,0,8990,890,0,0,0,0
"8",0,218,0,0,0,6845,2817,0,0,0,0
"9",0,4523,0,0,0,2719,405,0,2233,0,0
"10",0,0,0,0,0,9574,0,0,306,0,0
"11",0,1687,506,0,0,3872,3523,292,0,0,0
"12",0,0,0,0,0,9198,682,0,0,0,0
"13",0,0,0,0,0,5750,1931,396,0,1803,0
"14",0,2613,146,0,0,3034,2654,1433,0,0,0
"15",0,0,0,0,0,3859,6021,0,0,0,0
"16",0,0,0,0,0,0,7383,0,0,2497,0
"1",0,0,0,0,0,3237,660,0,0,5983,0
"2",0,0,0,0,0,8601,495,0,784,0,0
"3",0,223,0,0,0,8999,230,0,0,428,0
"4",0,0,0,0,0,7060,2820,0,0,0,0
"5",0,417,0,0,1600,6626,1237,0,0,0,0
"6",0,0,0,0,0,9880,0,0,0,0,0
"7",1301,0,132,0,0,7657,790,0,0,0,0
"8",0,0,6178,0,0,3186,516,0,0,0,0
"9",0,0,0,0,0,4423,5457,0,0,0,0
"10",0,767,0,0,0,5189,3924,0,0,0,0
"11",0,0,0,2433,0,3449,3998,0,0,0,0
"12",0,832,2412,0,0,2041,4595,0,0,0,0
"13",0,0,0,0,0,3979,5901,0,0,0,0
"14",0,0,0,0,0,5638,3121,1121,0,0,0
"15",0,0,0,0,0,3665,4876,261,1078,0,0
"16",0,0,0,0,0,6248,1267,2365,0,0,0
"1",0,0,0,0,0,5863,4017,0,0,0,0
"2",0,0,0,0,0,6646,3234,0,0,0,0
"3",0,857,0,0,0,4800,0,1529,2694,0,0
"4",0,0,0,0,0,9144,0,0,736,0,0
"5",0,0,0,0,0,9762,0,39,79,0,0
"6",0,0,1457,0,0,5221,54,0,3148,0,0
"7",0,0,0,0,0,5646,4181,0,53,0,0
"8",0,0,0,0,0,7397,2020,463,0,0,0
"9",0,0,0,1343,0,5651,2886,0,0,0,0
"10",0,2498,1893,0,0,847,4573,0,0,69,0
"11",0,0,0,0,0,6954,1892,0,1034,0,0
"12",0,0,0,0,0,7150,0,2308,422,0,0
"13",0,0,0,0,0,5456,2750,0,265,1409,0
"14",0,0,0,0,0,1739,8141,0,0,0,0
"15",0,1454,0,0,0,3749,29,0,4648,0,0
"16",0,995,0,0,0,2725,6160,0,0,0,0
"1",0,0,0,0,0,5760,2993,0,1127,0,0
"2",0,0,0,0,0,7328,979,1573,0,0,0
"3",0,1807,0,0,0,7740,333,0,0,0,0
"4",0,0,0,0,0,4776,152,0,4952,0,0
"5",0,3650,0,0,0,3939,2291,0,0,0,0
"6",0,0,0,1995,0,7058,220,607,0,0,0
"7",0,0,0,0,0,4283,3999,1598,0,0,0
