"","333782","3622774","4327501","4343834","4349788","4432796","4451011","4455861","4456889","4461938","4478861","836394"
"1",0,0,0,3608,0,0,0,88,5156,0,1139,0
"2",0,1163,0,0,0,0,0,0,0,0,8828,0
"3",0,91,0,0,0,0,0,1578,5205,0,2819,298
"4",0,308,0,0,0,0,0,0,6833,0,2850,0
"5",0,1388,0,0,0,0,1538,0,2438,0,4627,0
"6",449,767,0,0,0,0,0,0,2898,0,5877,0
"7",0,0,0,0,3258,0,779,2276,207,0,3471,0
"8",0,1050,0,0,0,0,0,712,4539,0,3502,188
"9",0,0,0,0,0,0,0,0,2464,2403,5124,0
"10",0,4359,0,0,0,623,0,0,560,0,2805,1644
"11",0,5053,0,0,0,0,0,0,1874,764,2300,0
"12",0,0,0,0,0,3068,0,0,1763,0,4202,958
"13",395,0,0,0,0,0,0,1581,0,0,8015,0
"14",0,482,0,0,0,0,0,0,0,0,9509,0
"15",0,0,0,0,0,205,0,5612,0,0,4174,0
"16",0,0,0,0,0,0,0,0,1787,0,7814,390
"1",0,0,0,4039,0,0,0,0,553,0,5399,0
"2",0,1938,0,0,0,0,0,268,0,0,7785,0
"3",0,0,0,0,0,0,0,677,5127,510,3677,0
"4",0,0,0,0,0,0,543,0,1360,0,8088,0
"5",0,0,0,0,0,0,0,1729,7306,0,956,0
"6",0,0,0,0,0,0,0,0,2434,0,7557,0
"7",0,633,0,0,0,0,0,0,157,0,9201,0
"8",1619,1322,0,0,1365,0,0,0,1112,779,3794,0
"9",0,3903,0,1025,0,0,0,2234,1856,0,973,0
"10",0,3618,0,0,0,0,442,294,3329,952,1356,0
"11",0,2068,0,0,0,0,0,0,2715,1898,3310,0
"12",0,692,0,0,0,0,0,0,3928,225,5146,0
"13",0,4417,0,0,0,0,0,18,0,0,5556,0
"14",0,0,0,0,0,0,0,0,961,1099,7931,0
"15",0,2484,0,1378,0,0,0,0,0,0,6129,0
"16",0,0,0,0,0,0,0,1147,0,0,7056,1788
"1",0,0,0,0,0,0,0,499,4691,1360,3441,0
"2",0,0,0,0,0,0,0,0,9147,0,844,0
"3",1011,2240,0,0,0,0,281,862,0,4216,1381,0
"4",0,1451,0,1314,1966,0,0,1379,1575,0,2306,0
"5",0,405,0,0,0,1271,0,926,0,0,7389,0
"6",2577,0,0,0,0,0,0,871,3719,1271,1553,0
"7",1472,946,0,0,490,1467,0,0,0,0,5616,0
"8",0,0,0,2120,0,0,0,2735,2144,0,2992,0
"9",0,543,0,0,1816,160,0,0,703,0,6769,0
"10",0,0,0,0,0,3348,0,0,1452,0,5191,0
"11",0,0,0,0,0,0,0,3010,9,1218,5754,0
"12",0,1370,0,0,0,0,0,2034,5195,1392,0,0
"13",2195,0,0,0,0,0,0,2020,555,0,5221,0
"14",0,0,0,0,0,0,0,0,1235,352,8404,0
"15",0,0,0,0,0,0,0,0,0,0,9991,0
"16",0,0,0,0,0,0,0,1102,3553,0,5336,0
"1",0,0,0,0,0,0,0,36,3517,0,6438,0
"2",0,0,0,0,0,0,0,8483,0,0,1508,0
"3",0,0,0,0,1381,0,1354,0,2487,0,4769,0
"4",0,0,0,0,0,0,0,1124,0,68,8799,0
"5",0,0,0,0,0,0,0,0,2807,1331,5853,0
"6",0,287,0,0,0,1557,0,0,2607,1216,4324,0
"7",0,0,0,0,0,0,0,0,8966,0,1025,0
"8",0,0,0,0,2248,0,0,0,6421,0,1322,0
"9",0,1377,0,0,0,0,0,0,777,1199,6638,0
"10",0,0,0,0,848,0,0,0,2437,1807,4899,0
"11",0,0,0,0,0,0,0,2134,673,3,7181,0
"12",175,0,0,534,0,0,0,3500,5628,0,154,0
"13",0,0,0,0,0,0,0,1738,1973,0,6280,0
"14",0,0,0,0,0,0,0,0,2479,0,7512,0
"15",0,0,0,0,0,0,0,0,1285,3440,5266,0
"16",0,0,0,1259,0,0,0,0,2628,0,6104,0
"1",0,2515,0,0,0,0,0,3397,1357,273,2449,0
"2",0,0,0,0,0,0,0,5235,1239,0,3517,0
"3",0,0,0,0,0,0,0,0,9317,0,674,0
"4",0,0,0,0,0,0,0,0,608,0,9383,0
"5",0,0,0,0,0,0,0,7158,0,0,2833,0
"6",0,528,0,0,0,0,0,0,3026,0,6437,0
"7",0,1111,0,0,0,0,0,2079,927,0,5874,0
"8",0,0,0,917,0,0,0,0,917,4142,4015,0
"9",0,0,0,0,0,0,0,0,286,0,9705,0
"10",0,0,0,0,0,2253,0,0,6095,0,1643,0
"11",0,0,0,0,0,0,0,1887,0,0,8104,0
"12",0,1558,0,0,0,0,0,0,6435,22,1976,0
"13",1263,212,0,0,0,0,0,858,0,0,7658,0
"14",0,0,0,0,0,0,0,0,0,0,9991,0
"15",0,2029,0,0,0,0,0,243,3942,0,3777,0
"16",0,267,0,2463,0,0,0,0,635,0,6626,0
"1",0,0,0,5085,0,0,0,283,870,0,3753,0
