"6",0,0,0,0,0,0,25680,5062,435
"7",0,0,0,0,0,0,27542,3170,465
"8",0,0,1300,0,3338,0,23691,0,2848
"9",0,0,0,124,0,0,30194,0,859
"10",0,0,0,0,0,0,24663,1119,5395
"11",0,0,205,760,0,0,26442,3770,0
"12",0,0,0,0,2114,1427,25793,1843,0
"13",0,0,0,4549,0,0,24306,0,2322
"14",0,0,0,2520,6852,0,17594,4211,0
"15",0,0,0,0,0,0,30765,0,412
"16",0,0,0,0,0,0,30259,918,0
"1",3214,0,0,3748,0,0,21196,0,3019
"2",716,655,2945,0,2160,0,24701,0,0
"3",0,0,0,0,0,0,30779,0,398
"4",0,0,0,1551,2069,0,20198,6328,1031
"5",0,0,0,87,0,0,29277,0,1813
"6",0,0,1546,0,0,0,28191,1400,40
"7",5477,0,0,0,0,0,20375,615,4710
"8",0,0,0,0,0,0,31177,0,0
"9",0,2631,0,0,0,0,18717,646,9183
"10",0,0,0,1229,0,0,28025,0,1923
"11",0,0,0,17,0,0,29788,0,1372
"12",0,0,6955,0,0,0,23448,0,774
"13",0,0,0,2280,0,0,15548,2044,11305
"14",0,0,0,0,0,0,26573,3694,910
"15",2027,0,0,0,0,0,25778,3315,57
"16",0,0,0,0,0,0,24446,0,6731
"1",0,797,0,227,0,0,18053,0,12100
"2",0,0,0,0,0,0,30815,0,362
"3",0,0,0,0,0,0,23059,8118,0
"4",0,0,0,0,0,0,29618,1559,0
"5",0,0,0,650,0,0,15777,0,14750
"6",0,0,0,0,0,0,27425,0,3752
"7",153,0,0,457,0,0,30567,0,0
"8",6592,0,0,0,0,0,24585,0,0
"9",0,0,0,3078,0,0,22250,1536,4313
"10",0,0,0,0,45,0,21446,0,9686
"11",0,0,0,0,0,0,30435,742,0
"12",0,0,0,99,0,0,28482,2596,0
"13",0,0,0,1013,0,2823,25346,0,1995
"14",0,0,0,0,0,0,22246,1725,7206
"15",0,0,0,4260,0,0,19568,3592,3757
"16",0,0,0,0,3726,0,25604,1847,0
"1",0,0,0,0,0,0,21789,6355,3033
"2",0,0,0,886,0,0,22879,0,7412
"3",0,4298,0,0,0,0,26879,0,0
"4",3239,0,0,2423,146,0,24049,1320,0
"5",0,0,314,0,3745,0,27118,0,0
"6",856,0,715,0,0,0,22796,6810,0
"7",0,0,0,7120,0,0,18671,5386,0
"8",0,0,0,0,0,0,28463,806,1908
"9",0,0,0,0,398,0,23620,0,7159
"10",616,0,0,0,0,0,17213,0,13348
"11",0,0,2264,3223,553,0,25137,0,0
"12",0,0,0,3231,0,0,20784,851,6311
"13",0,0,1151,0,0,0,30026,0,0
"14",0,0,0,0,0,297,30880,0,0
"15",0,0,0,0,0,0,25528,0,5649
"16",3856,0,252,0,903,0,24506,174,1486
"1",0,0,0,0,0,0,30532,0,645
"2",0,0,0,0,0,0,29673,1340,164
"3",0,0,0,722,0,0,30455,0,0
"4",0,0,0,2236,0,0,21645,7296,0
"5",0,0,0,0,0,0,31177,0,0
"6",0,0,0,0,0,0,28130,0,3047
"7",0,0,0,0,0,0,22562,1561,7054
"8",0,0,0,0,0,0,25588,238,5351
"9",0,0,0,0,3345,0,25460,1843,529
"10",0,0,0,0,0,0,28141,0,3036
"11",0,0,0,1130,0,0,17207,3128,9712
"12",0,0,0,0,0,0,24771,6372,34
"13",0,0,0,0,0,0,29705,0,1472
"14",0,0,0,852,0,0,22017,6689,1619
"15",0,0,0,0,0,0,26496,1607,3074
"16",203,0,0,0,0,1688,28581,630,75
"1",0,0,0,375,0,0,27085,0,3717
"2",119,0,0,1246,0,0,29812,0,0
"3",0,0,0,2950,0,0,25766,30,2431
"4",8966,0,0,0,0,0,14056,7259,896
"5",0,0,0,0,0,0,24388,4270,2519
"6",0,0,0,59,0,0,28588,0,2530
"7",0,0,1294,440,0,0,20341,8068,1034
"8",0,0,0,3743,0,0,22658,4652,124
"9",0,0,0,0,0,0,28369,1249,1559
"10",0,0,0,4864,0,0,19500,0,6813
"11",0,0,0,2213,0,0,23604,2525,2835
"12",0,0,0,1320,0,0,20948,822,8087
"13",0,0,0,0,0,0,27529,3648,0
"14",0,0,0,0,0,0,28536,0,2641
"15",0,0,0,731,0,0,27192,2241,1013
"16",0,0,0,0,0,0,17375,0,13802
"1",4366,0,0,2972,0,0,23839,0,0
"2",0,0,817,894,0,0,17999,5725,5742
"3",0,0,0,0,857,0,23893,691,5736
"4",0,318,0,0,0,0,22110,3428,5321
"5",0,0,0,0,0,0,31177,0,0
"6",0,0,0,0,0,0,19845,7413,3919
"7",0,0,0,0,0,0,24858,2612,3707
"8",0,0,1135,4154,0,0,25888,0,0
"9",0,5530,0,8488,0,0,7051,3707,6401
"10",0,0,0,2640,0,0,17186,8957,2394
"11",0,0,3103,1136,0,0,26803,135,0
"12",0,0,0,0,0,0,31177,0,0
"13",0,137,0,2003,0,0,27045,0,1992
"14",2494,0,0,0,0,648,22481,5154,400
"15",2151,0,0,0,0,0,28931,29,66
"16",0,0,0,0,374,0,24742,5201,860
"1",3245,0,3966,0,0,0,23203,763,0
"2",0,0,0,8733,0,0,22444,0,0
"3",4738,0,0,0,0,0,26153,0,286
"4",0,0,0,0,0,0,28863,0,2314
"5",0,1574,5444,0,0,0,24159,0,0
"6",0,0,0,1059,0,0,29040,0,1078
"7",0,0,0,0,4058,0,23671,0,3448
"8",3923,0,0,921,5987,0,12761,2125,5460
"9",0,0,0,51,3383,0,25100,2643,0
"10",0,0,0,0,0,0,27804,3373,0
"11",0,0,1385,0,0,0,24446,0,5346
"12",0,0,0,0,0,0,28384,687,2106
"13",0,0,0,777,0,0,22837,0,7563
"14",0,0,0,6853,0,0,18856,0,5468
"15",0,0,0,0,933,0,20068,2760,7416
"16",0,0,4594,510,0,0,20044,0,6029
"1",0,0,1177,2493,0,0,19670,3209,4628
"2",0,0,0,0,0,0,30571,606,0
"3",0,0,0,394,0,0,29150,1633,0
"4",0,0,0,638,0,0,24158,6381,0
"5",0,0,0,0,0,0,26358,1402,3417
"6",0,0,0,0,4951,0,26226,0,0
"7",0,0,0,3292,0,0,24031,456,3398
"8",0,0,0,0,0,0,30684,493,0
"9",2370,0,0,0,0,0,26961,1846,0
"10",0,0,0,1619,1846,0,26336,540,836
"11",0,0,0,0,0,578,28192,2407,0
"12",2227,0,0,0,0,0,28596,354,0
"13",0,1689,0,1803,0,0,27685,0,0
"14",0,0,0,3511,0,0,27666,0,0
"15",0,0,0,1264,0,0,28553,0,1360
"16",1421,0,0,5406,0,0,23853,497,0
"1",0,0,0,0,0,0,26159,4641,377
"2",0,0,0,0,795,0,25074,5308,0
"3",0,0,0,0,0,0,31043,0,134
"4",0,0,0,263,0,0,24358,0,6556
"5",0,2767,0,0,0,0,28410,0,0
"6",0,0,0,0,0,0,31177,0,0
"7",0,0,0,0,0,0,26326,0,4851
"8",0,0,0,0,0,0,30537,0,640
"9",0,0,2104,0,0,0,25384,0,3689
"10",0,0,0,0,0,0,27552,0,3625
"11",0,0,0,2167,0,0,18650,3062,7298
"12",0,0,0,2699,899,0,24375,3141,63
"13",0,0,0,0,2220,0,27894,1063,0
"14",0,0,0,0,0,0,27139,0,4038
"15",0,0,0,1572,0,0,27528,302,1775
"16",0,0,0,4256,474,0,23677,2423,347
"1",0,0,0,0,0,0,27882,3295,0
"2",0,0,0,179,0,0,29620,0,1378
"3",0,0,0,831,0,0,27862,63,2421
"4",0,0,0,923,0,0,23608,297,6349
"5",0,0,0,0,0,0,31177,0,0
"6",0,0,0,296,0,0,25157,5034,690
"7",0,0,1019,0,204,0,23890,3775,2289
"8",0,0,0,0,694,0,23994,1197,5292
"9",1514,0,0,0,0,0,20278,5911,3474
"10",0,0,0,0,0,0,29009,2168,0
"11",2126,0,0,0,689,0,26385,0,1977
"12",0,0,0,0,0,0,21762,9415,0
"13",0,0,1862,0,0,0,25258,0,4057
"14",0,287,0,0,0,0,22311,7750,829
"15",0,0,0,4389,0,0,26788,0,0
"16",1246,0,0,0,0,0,24141,3283,2507
"1",0,0,0,419,0,0,26043,218,4497
"2",496,0,0,0,0,0,25328,5353,0
"3",0,0,0,482,0,0,29248,1447,0
"4",0,0,2664,0,0,0,26574,894,1045
"5",0,0,0,4802,0,0,25306,1069,0
"6",0,0,0,5863,0,0,17170,6359,1785
"7",0,0,0,0,0,0,29308,0,1869
"8",0,0,0,0,0,0,25519,4303,1355
"9",1368,0,0,0,0,0,29809,0,0
"10",0,815,1245,2689,0,0,18662,3776,3990
"11",0,0,0,0,3159,0,23475,1334,3209
"12",0,0,0,0,0,0,26269,4482,426
"13",4600,0,4219,0,0,0,19990,1079,1289
"14",0,0,0,2466,0,0,14290,8461,5960
"15",0,0,2416,0,0,0,27852,909,0
"16",0,0,0,0,0,0,31177,0,0
"1",0,0,0,5589,0,0,25588,0,0
"2",0,0,0,1308,0,0,27809,0,2060
"3",0,0,0,2885,0,0,26109,0,2183
"4",0,0,0,956,0,879,29342,0,0
"5",0,0,630,1356,0,0,26609,0,2582
"6",0,0,0,5456,0,0,25234,401,86
"7",0,0,0,0,0,174,18100,0,12903
"8",0,0,0,0,8443,0,22392,0,342
"9",0,0,0,0,0,0,31177,0,0
"10",0,0,0,0,0,0,30086,0,1091
"11",1511,0,0,0,0,0,28869,0,797
"12",0,0,0,0,0,0,28478,370,2329
"13",0,0,0,0,0,0,28892,0,2285
"14",0,0,0,0,0,0,21580,1072,8525
"15",0,0,0,3557,0,0,27620,0,0
"16",0,0,0,4341,0,0,22486,1670,2680
"1",96,936,4365,246,0,0,24596,938,0
"2",0,0,0,0,2783,0,27816,0,578
"3",0,0,0,0,0,0,31177,0,0
"4",0,0,0,232,0,0,26874,4071,0
"5",0,0,0,0,0,0,27115,0,4062
"6",0,0,0,0,0,0,30880,297,0
"7",0,0,0,0,7112,0,23357,708,0
"8",0,1771,0,0,0,0,24838,1850,2718
"9",0,0,0,3294,0,0,27443,0,440
"10",3681,0,0,1571,0,0,19710,0,6215
"11",0,2417,0,667,0,0,16187,2448,9458
"12",0,0,0,0,0,0,18446,7776,4955
"13",0,0,0,0,0,0,27603,3574,0
"14",0,0,0,0,3099,0,19748,6950,1380
"15",0,0,0,1028,0,0,28309,1840,0
"16",0,0,0,0,0,0,30424,0,753
"1",0,0,0,0,0,0,27280,3215,682
"2",0,0,0,0,0,0,29470,0,1707
"3",0,0,0,0,1742,0,26148,2163,1124
"4",0,0,0,0,0,0,30995,182,0
"5",0,0,0,0,0,0,30411,0,766
"6",0,0,341,0,0,0,25326,3982,1528
"7",246,0,0,0,0,2368,22490,0,6073
"8",0,0,0,993,0,0,27320,2864,0
"9",0,0,0,751,0,0,29646,0,780
"10",0,0,0,2859,0,0,21258,1720,5340
"11",0,0,0,0,0,0,23787,0,7390
"12",0,0,0,1160,0,0,30017,0,0
"13",0,0,0,1083,0,0,28245,0,1849
"14",0,0,0,0,0,0,27786,0,3391
"15",0,0,0,6388,813,0,19615,2372,1989
"16",1292,0,0,0,0,0,23617,6268,0
"1",0,0,0,0,0,0,26448,1578,3151
"2",0,0,0,1956,0,0,20775,8177,269
"3",0,0,0,0,0,0,24044,0,7133
"4",0,0,0,262,0,0,30915,0,0
"5",0,0,0,6775,1774,0,18236,4392,0
"6",8234,0,0,4442,2709,0,13789,0,2003
"7",0,0,0,2907,0,0,24222,1882,2166
"8",444,821,0,0,0,0,29798,114,0
"9",0,0,0,0,0,0,31174,0,3
"10",0,0,0,0,1968,0,22710,6176,323
"11",0,2327,0,500,0,0,28350,0,0
"12",0,0,7318,0,0,0,23122,737,0
"13",0,0,0,2369,0,0,21413,4463,2932
"14",0,0,0,0,0,0,26391,1440,3346
"15",0,0,0,0,0,0,31177,0,0
"16",0,0,0,2789,0,0,25991,1111,1286
"1",0,0,0,0,0,0,27061,0,4116
"2",0,0,0,2327,0,0,25440,1274,2136
"3",0,0,633,703,0,0,28299,101,1441
"4",0,0,0,0,0,0,30270,745,162
"5",0,0,0,1081,0,0,22517,7579,0
"6",0,0,0,0,0,0,29273,0,1904
"7",0,4009,0,0,0,0,23407,376,3385
"8",0,0,0,0,0,233,30505,439,0
"9",0,0,0,3020,0,0,19142,9015,0
"10",254,0,0,0,0,0,30923,0,0
"11",0,0,0,177,0,0,16213,6063,8724
"12",0,0,0,0,1627,0,29386,0,164
"13",0,0,0,0,0,0,31177,0,0
"14",0,0,0,990,0,0,23265,881,6041
"15",0,0,717,4614,0,0,22062,3784,0
"16",0,0,0,0,985,0,24313,0,5879
"1",0,0,0,0,0,0,30775,0,402
"2",0,0,0,0,235,0,19550,970,10422
"3",0,0,0,0,0,0,29613,1564,0
"4",0,0,0,6424,0,0,17649,0,7104
"5",0,0,0,4735,1176,0,24677,0,589
"6",0,0,0,2723,0,0,26128,603,1723
"7",0,0,0,0,0,0,31019,158,0
"8",0,0,0,2920,0,0,25531,0,2726
"9",0,0,0,0,0,0,21935,9124,118
"10",0,0,0,5179,0,0,23183,2815,0
"11",0,0,0,4635,0,0,23543,0,2999
"12",2331,0,0,610,0,0,26640,1596,0
"13",0,0,435,0,0,0,21466,321,8955
"14",0,0,3913,3933,0,0,23331,0,0
"15",1881,0,0,4649,0,0,24647,0,0
"16",0,0,0,249,0,0,28294,2001,633
"1",0,0,0,0,0,0,17708,7513,5956
"2",0,0,0,1614,2620,0,23520,701,2722
"3",0,0,0,0,0,0,19441,3183,8553
"4",0,0,0,1438,0,0,20183,0,9556
"5",0,5476,0,6976,0,0,18650,75,0
"6",0,0,2063,0,0,0,24952,3178,984
"7",0,0,0,0,0,0,25583,2188,3406
"8",0,0,601,0,259,0,26508,3809,0
"9",3314,0,0,0,0,0,26201,796,866
"10",0,0,0,0,0,0,22673,3010,5494
"11",5339,0,909,0,0,0,23101,763,1065
"12",0,0,0,711,0,0,24646,946,4874
"13",0,0,0,2385,4081,0,20570,4141,0
"14",0,0,0,0,0,0,30328,0,849
"15",2013,0,0,59,0,0,18036,8367,2702
"16",0,0,0,0,779,0,30398,0,0
"1",0,1074,0,0,1772,0,25210,1479,1642
"2",696,0,0,0,0,0,27907,0,2574
"3",3811,0,4360,0,0,0,19692,0,3314
"4",1789,0,0,3311,0,0,17450,1875,6752
"5",0,0,0,0,0,0,26341,4083,753
"6",0,0,0,0,0,0,23895,7282,0
"7",0,0,0,0,1181,0,29466,0,530
"8",0,0,2504,0,0,0,27386,1287,0
"9",0,0,0,0,0,0,21488,0,9689
"10",0,0,0,4091,0,0,27086,0,0
"11",0,0,0,0,0,0,28508,2455,214
"12",0,0,0,2515,2981,0,19784,5897,0
"13",0,0,0,0,0,0,30990,0,187
"14",0,0,0,0,0,0,29715,0,1462
"15",0,0,0,0,0,0,25159,0,6018
"16",0,0,0,13,2067,0,29097,0,0
"1",0,0,0,0,0,0,25802,664,4711
"2",0,0,0,0,0,0,29657,0,1520
"3",0,0,0,2808,0,0,28369,0,0
"4",0,0,1420,0,0,0,28792,965,0
"5",0,0,1411,0,0,0,29561,0,205
"6",0,0,0,0,3206,0,14280,8733,4958
"7",0,0,0,0,4719,0,19565,5144,1749
"8",0,0,1438,0,2790,0,20760,0,6189
"9",0,0,0,0,546,0,30631,0,0
"10",0,0,0,0,0,0,29208,915,1054
"11",1790,0,0,5592,0,0,18956,0,4839
"12",0,0,0,0,0,0,31177,0,0
"13",0,0,0,0,0,0,31177,0,0
"14",282,0,0,1349,0,0,24830,0,4716
"15",0,0,8979,0,0,0,10743,0,11455
"16",0,2351,0,959,0,0,24275,3592,0
"1",0,0,1375,0,0,0,22628,1909,5265
"2",0,0,0,0,0,0,29031,0,2146
"3",0,2958,0,178,0,0,26631,0,1410
"4",0,11715,0,1197,0,0,16195,607,1463
"5",0,0,0,0,0,80,28818,1288,991
"6",0,0,4386,811,0,0,25358,622,0
"7",0,0,0,833,0,0,30315,29,0
"8",0,0,0,0,0,0,31177,0,0
"9",0,1225,0,0,0,0,21405,0,8547
"10",4263,0,0,0,0,0,21085,755,5074
"11",0,0,0,0,1343,0,22226,3458,4150
"12",2340,3388,0,1563,0,0,10462,0,13424
"13",0,319,0,0,0,0,22888,0,7970
"14",0,0,0,0,0,2030,28494,0,653
"15",0,0,6598,0,0,0,21728,0,2851
"16",0,0,0,0,0,0,18261,7582,5334
"1",0,0,0,1890,0,0,29171,116,0
"2",0,0,906,0,1572,0,26409,2290,0
"3",0,0,0,6592,0,0,15939,2633,6013
"4",1967,0,5513,796,3630,0,17380,0,1891
"5",0,0,0,0,0,0,26051,5126,0
"6",0,0,0,0,0,0,27770,1651,1756
"7",0,344,0,0,0,0,21423,1221,8189
"8",0,0,0,0,542,0,24124,0,6511
"9",0,0,0,5439,0,0,24029,1081,628
"10",0,0,0,5355,0,0,16201,9364,257
"11",0,0,0,0,0,0,30814,0,363
"12",0,0,693,8285,3189,0,19010,0,0
"13",3885,0,0,0,0,0,27139,153,0
"14",0,0,0,0,0,0,21155,137,9885
"15",0,0,0,0,0,0,25034,3337,2806
"16",0,0,0,2503,0,0,24637,0,4037
"1",1423,0,0,0,0,0,24589,2804,2361
"2",0,0,0,0,0,0,25211,2237,3729
"3",0,0,0,0,0,0,27411,898,2868
"4",0,0,0,0,0,0,29103,1360,714
"5",0,0,0,0,0,0,30605,0,572
"6",0,0,0,0,0,0,30845,332,0
"7",0,0,0,0,0,0,28096,1959,1122
"8",0,0,0,1996,0,0,24824,335,4022
"9",0,0,0,575,0,0,24398,2402,3802
"10",0,0,0,0,0,0,26757,1762,2658
"11",0,0,0,0,0,0,23936,3549,3692
"12",0,2611,266,0,0,0,27344,956,0
"13",0,0,0,0,1223,0,22675,3995,3284
"14",780,0,0,0,0,0,28346,2051,0
"15",0,0,0,3210,299,0,22850,4332,486
"16",0,272,0,963,0,0,25846,1291,2805
"1",0,0,0,3579,0,0,27598,0,0
"2",0,0,0,0,0,0,19756,9581,1840
"3",0,0,4050,4528,0,0,21589,0,1010
"4",0,0,0,4965,0,0,25421,791,0
"5",0,0,4275,0,0,0,26237,272,393
"6",0,9929,0,1193,5310,0,9838,4033,874
"7",1407,0,3560,0,0,0,15605,4900,5705
"8",0,0,0,0,536,0,30021,620,0
"9",0,0,0,1326,0,0,23408,557,5886
"10",0,0,0,0,0,0,26222,932,4023
"11",571,0,0,783,0,0,21612,3372,4839
"12",0,2294,584,0,0,0,24996,3303,0
"13",0,0,0,0,249,0,25261,5563,104
"14",0,61,0,0,1031,0,30085,0,0
"15",0,0,0,1347,244,0,27288,2130,168
"16",0,0,0,1277,0,0,27550,450,1900
"1",633,0,0,176,0,0,24758,4945,665
"2",0,0,0,0,0,0,24868,1310,4999
"3",0,0,0,0,0,0,30582,595,0
"4",0,0,0,1415,0,0,18154,11264,344
"5",0,0,0,203,0,0,28731,2004,239
"6",0,0,0,0,0,0,26770,0,4407
"7",0,0,49,1602,0,0,28385,1141,0
"8",0,699,0,1691,0,0,28016,0,771
"9",0,0,6497,0,0,0,21442,335,2903
"10",0,1065,0,0,1455,0,18729,3166,6762
"11",0,5085,0,0,0,0,26092,0,0
"12",0,0,0,73,2239,0,21730,132,7003
"13",0,0,602,0,0,0,19185,2114,9276
"14",0,0,0,0,0,0,24564,3068,3545
"15",0,1953,0,331,0,0,19933,6381,2579
"16",641,0,0,0,0,0,29418,1118,0
"1",0,0,0,0,0,0,30540,637,0
"2",479,0,4165,0,0,603,15218,6372,4340
"3",0,0,0,0,0,0,26681,2563,1933
"4",0,0,0,0,0,0,24283,3954,2940
"5",0,0,3065,0,748,0,24261,3103,0
"6",0,29,0,0,0,0,31148,0,0
"7",0,0,0,0,0,0,27990,1636,1551
"8",0,0,1007,0,0,0,30170,0,0
"9",0,0,0,809,0,0,23944,3633,2791
"10",0,0,0,0,902,0,29748,527,0
"11",0,0,0,5880,0,0,25297,0,0
"12",0,0,0,1144,1061,0,24413,0,4559
"13",0,0,0,3407,0,0,26058,15,1697
"14",1228,0,1951,0,0,0,19349,686,7963
"15",0,0,0,0,0,0,25902,4858,417
"16",0,0,0,0,0,550,25803,3582,1242
"1",0,0,0,0,0,0,27260,0,3917
"2",0,0,0,529,0,0,22232,5251,3165
"3",0,0,0,0,0,0,29100,165,1912
"4",846,0,0,2144,0,3074,21285,0,3828
"5",0,0,0,0,0,0,25739,1159,4279
"6",0,353,0,2440,0,0,26742,0,1642
"7",0,1555,4197,0,1657,0,23687,81,0
"8",0,0,0,0,0,0,26607,1659,2911
"9",0,0,8081,300,0,0,21564,261,971
"10",0,0,0,9041,2761,0,17968,0,1407
"11",0,0,0,818,2458,0,20770,1338,5793
"12",0,0,0,1998,0,0,19125,0,10054
"13",0,0,0,0,0,0,25519,2308,3350
"14",1854,0,4139,4719,0,0,12167,4367,3931
"15",0,0,0,863,0,0,27455,0,2859
"16",0,0,0,0,0,0,30201,976,0
"1",0,0,0,82,0,0,28035,0,3060
"2",0,0,0,1432,0,0,28708,0,1037
"3",0,0,0,0,0,0,24481,778,5918
"4",0,0,0,2886,2848,0,23296,599,1548
"5",0,0,0,0,0,0,24895,6282,0
"6",0,0,0,1527,0,0,29650,0,0
"7",3432,0,0,0,0,0,20507,7108,130
"8",0,0,0,74,0,0,26144,4437,522
"9",0,0,1245,987,0,0,24826,0,4119
"10",822,0,545,0,0,0,27141,2669,0
"11",0,0,0,0,666,6347,19144,4147,873
"12",1265,0,0,562,0,0,22495,6855,0
"13",0,6837,0,3826,0,0,18316,1883,315
"14",0,0,0,1220,0,0,24832,1847,3278
"15",0,0,31,3686,0,0,26305,1028,127
"16",0,0,0,619,0,0,30558,0,0
"1",0,0,0,0,39,3428,25053,2657,0
"2",87,0,0,0,0,0,29731,0,1359
"3",0,0,0,0,0,0,29642,174,1361
"4",0,0,1999,1857,0,0,21022,0,6299
"5",0,0,0,0,0,0,20979,10198,0
"6",0,0,0,0,6284,0,24893,0,0
"7",0,0,0,0,0,0,18580,4282,8315
"8",0,0,0,747,0,6876,23189,365,0
"9",0,0,0,2635,0,0,25320,0,3222
"10",0,0,0,0,0,0,28855,1906,416
"11",0,0,0,0,0,0,25737,4985,455
"12",0,0,0,2302,0,0,13630,772,14473
"13",0,0,0,2283,0,0,26507,0,2387
"14",0,0,0,0,0,0,29174,2003,0
"15",0,0,1661,0,0,0,27369,2147,0
"16",0,0,0,4449,0,0,21898,3728,1102
"1",0,0,0,513,0,0,30664,0,0
"2",6486,1898,0,0,0,0,20999,0,1794
"3",0,0,0,8919,0,0,16897,5361,0
"4",6829,0,0,266,2595,0,21448,39,0
"5",0,0,0,0,2159,0,29018,0,0
"6",0,0,0,680,0,0,28539,1187,771
"7",0,0,0,0,0,0,27408,0,3769
"8",250,0,0,0,0,0,29357,0,1570
"9",0,0,0,0,1575,0,22770,2548,4284
"10",0,0,0,0,0,0,26479,0,4698
"11",0,0,0,0,0,0,22532,0,8645
"12",0,0,1529,2506,0,0,22961,0,4181
"13",0,0,0,415,0,0,19004,5731,6027
"14",0,0,0,0,0,0,27532,3327,318
"15",0,1652,0,3159,0,0,24068,1249,1049
"16",0,0,0,0,0,0,27290,0,3887
"1",0,0,0,2291,0,0,16974,7951,3961
"2",0,0,0,0,0,0,27257,3174,746
"3",0,0,0,0,0,0,28414,2763,0
"4",0,0,0,636,0,0,27571,2970,0
"5",0,0,0,51,0,0,23540,4350,3236
"6",0,0,0,0,0,0,22703,2681,5793
"7",0,0,0,1048,0,0,24140,0,5989
"8",0,0,0,1428,0,0,27197,0,2552
"9",0,0,0,0,0,0,27263,3914,0
"10",0,0,0,28,0,0,31149,0,0
"11",0,0,0,0,0,0,23626,652,6899
"12",0,0,0,0,633,206,29009,0,1329
"13",0,0,0,0,0,0,31177,0,0
"14",0,0,0,0,0,0,23367,2493,5317
"15",0,0,0,0,0,0,26847,0,4330
"16",0,0,0,0,0,0,30006,0,1171
"1",0,0,0,0,0,2516,21493,1437,5731
"2",0,0,0,1730,0,0,21430,1324,6693
"3",0,0,0,0,0,0,29996,0,1181
"4",0,0,0,0,0,0,28887,113,2177
"5",0,0,0,1742,0,0,29435,0,0
"6",0,0,0,0,0,0,31177,0,0
"7",0,3101,0,0,0,0,20145,5432,2499
"8",0,0,0,2842,0,0,24728,2983,624
"9",0,0,0,1149,0,0,27444,869,1715
"10",0,0,0,0,0,0,29437,1204,536
"11",0,0,0,8596,0,0,18293,3001,1287
"12",0,0,0,0,0,0,31135,42,0
"13",0,5230,0,0,0,0,24113,0,1834
"14",0,0,0,0,0,0,31080,0,97
"15",0,0,1966,0,0,3982,22387,375,2467
"16",1159,0,0,4818,0,0,24573,40,587
"1",0,0,0,617,0,0,15737,0,14823
"2",163,780,0,0,0,0,27321,2790,123
"3",0,0,0,4991,0,0,26118,68,0
"4",0,0,0,0,0,0,25436,525,5216
"5",0,0,0,0,0,0,31177,0,0
"6",2020,0,0,0,0,0,29157,0,0
"7",0,0,2050,0,0,0,26036,2607,484
"8",0,0,0,2668,0,0,24969,3109,431
"9",0,0,0,0,0,0,19833,11344,0
"10",0,0,0,5271,0,0,25353,553,0
"11",0,0,240,0,0,0,29367,0,1570
"12",0,0,1690,0,0,0,25493,423,3571
"13",0,0,0,28,0,0,30241,400,508
"14",3058,0,5389,0,0,0,17095,0,5635
"15",0,0,0,0,0,0,23824,2233,5120
"16",0,0,0,0,5224,0,24589,0,1364
