"7",0,0,12793,0,0,2433,7211,12602
"8",0,1472,22431,0,0,1699,3500,5937
"9",106,2000,7907,0,0,2198,3624,19204
"10",0,934,13240,0,0,174,0,20691
"11",0,0,17942,0,0,2645,0,14452
"12",0,1923,14185,0,0,6467,0,12464
"13",3826,0,16086,0,0,5731,0,9396
"14",0,0,16792,0,0,9020,1327,7900
"15",0,0,15178,0,0,8290,781,10790
"16",0,0,12924,0,0,9663,0,12452
"1",0,4154,6641,0,0,3304,0,20940
"2",0,0,11267,0,0,11963,1778,10031
"3",2466,0,13748,0,0,9553,0,9272
"4",0,0,3716,0,3565,5099,0,22659
"5",0,0,20171,0,0,3809,0,11059
"6",0,0,7719,0,0,10667,0,16653
"7",0,0,7212,0,0,14756,794,12277
"8",0,0,9514,0,0,4337,0,21188
"9",164,0,21058,0,0,7542,0,6275
"10",0,0,25063,0,0,868,0,9108
"11",0,0,12029,0,2525,7801,4178,8506
"12",0,3351,16217,0,0,4901,1786,8784
"13",0,136,1885,0,0,9573,217,23228
"14",0,0,13040,0,0,11809,0,10190
"15",0,0,15337,0,0,6583,0,13119
"16",127,4937,12970,0,0,8398,0,8607
"1",0,93,13656,0,0,13061,0,8229
"2",0,233,11591,0,0,2757,1937,18521
"3",0,0,9570,0,0,5250,1073,19146
"4",0,362,20154,0,0,5476,0,9047
"5",0,1564,5645,0,0,1905,2823,23102
"6",0,2849,13319,0,0,3633,0,15238
"7",0,0,16579,0,0,5347,0,13113
"8",0,3258,17153,0,0,4554,3464,6610
"9",0,198,10829,0,0,9964,2012,12036
"10",0,2011,18823,0,0,5882,0,8323
"11",0,31,17283,0,0,5187,985,11553
"12",0,0,14273,0,0,5411,0,15355
"13",0,996,12895,0,0,5630,1602,13916
"14",0,0,7059,0,0,15903,111,11966
"15",0,0,7454,0,0,8660,1576,17349
"16",0,3119,20015,0,0,2239,0,9666
"1",0,0,11917,0,0,3240,0,19882
"2",0,0,21688,0,0,5049,2070,6232
"3",0,0,11234,0,0,6830,2091,14884
"4",0,0,12552,0,0,9831,0,12656
"5",0,3603,7921,0,0,12486,0,11029
"6",2630,803,14924,0,0,6669,0,10013
"7",0,0,15971,0,0,10812,0,8256
"8",0,0,12287,0,0,7557,316,14879
"9",0,3692,15518,0,0,185,0,15644
"10",0,0,5670,0,0,5030,0,24339
"11",1210,924,11461,0,0,11554,0,9890
"12",0,5712,8459,0,0,6159,0,14709
"13",458,407,11801,0,0,14934,0,7439
"14",0,0,19449,0,0,7807,0,7783
"15",0,0,21448,0,0,7140,0,6451
"16",0,6694,4873,0,0,7646,2702,13124
"1",0,0,7784,0,0,7135,0,20120
"2",0,0,22092,0,0,7756,0,5191
"3",0,342,16108,0,0,5387,0,13202
"4",0,144,17312,0,0,8393,2106,7084
"5",0,32,15125,0,0,9465,1927,8490
"6",0,937,4833,0,2880,6321,0,20068
"7",0,338,16567,0,0,9362,0,8772
"8",698,0,16035,0,0,2656,3665,11985
"9",1533,0,12893,0,0,4052,0,16561
"10",0,0,9948,0,0,8131,3637,13323
"11",0,0,10360,0,0,5287,0,19392
"12",0,0,18645,0,0,11871,0,4523
"13",2411,180,8834,0,0,9747,0,13867
"14",0,23,8894,0,0,3421,0,22701
"15",0,1714,11809,0,0,7407,0,14109
"16",0,1608,12756,0,0,11082,131,9462
"1",0,0,11250,0,0,6288,4311,13190
"2",0,536,13830,0,0,4206,0,16467
"3",0,0,8617,0,0,6210,0,20212
"4",0,0,10156,0,0,12473,0,12410
"5",0,3722,5348,0,0,6895,0,19074
"6",0,0,11511,0,0,4774,0,18754
"7",0,0,8555,0,0,13573,127,12784
"8",0,0,4674,0,0,13043,0,17322
"9",0,2239,7703,0,0,10302,1134,13661
"10",0,4036,14912,0,0,4457,0,11634
"11",0,988,13298,0,0,7331,3356,10066
"12",0,2415,8947,0,0,6863,0,16814
"13",0,6331,13747,0,0,8442,0,6519
"14",0,2860,3732,0,0,7411,0,21036
"15",0,1403,10294,0,0,16117,1174,6051
"16",0,0,11817,0,0,4253,521,18448
"1",0,0,9336,0,0,11021,0,14682
"2",0,0,17485,0,0,8948,0,8606
"3",0,0,25130,0,0,6201,0,3708
"4",0,0,19023,0,0,2532,0,13484
"5",0,4458,7311,0,0,16995,1629,4646
"6",0,375,10278,0,0,6973,378,17035
"7",0,753,8768,0,0,3566,0,21952
"8",0,0,16547,0,0,5610,0,12882
"9",1772,566,19666,0,0,7735,0,5300
"10",0,0,13726,0,0,7684,0,13629
"11",547,3705,16039,0,0,7458,0,7290
"12",0,0,12813,0,0,4696,3284,14246
"13",0,544,5929,0,0,12078,1832,14656
"14",0,0,7430,0,0,9921,0,17688
"15",0,385,15243,0,0,3981,0,15430
"16",0,477,19984,0,0,4619,2020,7939
"1",0,308,16165,0,0,8365,1384,8817
"2",0,0,21140,0,0,4568,1879,7452
"3",0,1271,11542,0,0,5112,0,17114
"4",0,1613,12434,0,0,4390,4016,12586
"5",0,0,9445,0,0,8102,0,17492
"6",0,0,11255,0,0,5757,397,17630
"7",0,0,12478,0,0,11948,2176,8437
"8",0,0,20697,0,0,4614,0,9728
"9",0,1096,3411,0,0,12607,0,17925
"10",0,2328,14379,0,0,9642,0,8690
"11",0,0,14482,0,0,12092,0,8465
"12",0,435,22099,0,0,5807,0,6698
"13",0,0,18862,0,0,1585,0,14592
"14",0,0,14827,0,0,6621,0,13591
"15",0,2532,13022,0,0,3755,1671,14059
"16",0,859,23439,0,0,2248,0,8493
"1",403,0,20112,0,0,9866,0,4658
"2",0,1771,10978,0,0,6033,0,16257
"3",0,1562,11691,0,0,12758,563,8465
"4",0,805,12278,0,0,9600,176,12180
"5",0,1597,20834,0,0,2169,0,10439
"6",0,0,6700,0,0,7093,271,20975
"7",0,5643,7033,0,0,11428,346,10589
"8",0,0,19679,0,0,4887,0,10473
"9",0,0,19777,0,0,7977,0,7285
"10",0,0,18579,0,0,5446,0,11014
"11",642,2057,7810,0,0,7700,0,16830
"12",0,0,12969,0,0,13130,0,8940
"13",0,4017,19011,0,0,1322,3808,6881
"14",0,0,19700,0,0,6953,0,8386
"15",0,0,17990,0,0,7353,3826,5870
"16",0,0,13238,0,0,1488,0,20313
"1",0,0,6195,0,0,6524,1660,20660
"2",0,0,19642,0,0,3191,0,12206
"3",0,1575,7490,0,0,11359,0,14615
"4",0,658,13429,0,0,9760,0,11192
"5",0,614,6093,0,0,9561,0,18771
"6",0,0,17270,0,0,2554,0,15215
"7",0,3020,10657,0,0,17219,0,4143
"8",0,0,7203,0,0,4137,0,23699
"9",0,2159,7458,0,0,5433,0,19989
"10",0,0,9506,0,0,7764,0,17769
"11",0,0,11112,0,0,9711,2131,12085
"12",0,522,15825,0,0,9499,2005,7188
"13",0,0,7703,0,0,5025,0,22311
"14",0,2587,14756,0,0,4204,0,13492
"15",0,0,10592,0,0,9631,895,13921
"16",102,0,17453,0,0,1090,2509,13885
"1",0,0,12681,0,0,9681,3074,9603
"2",0,422,9223,0,0,12576,1212,11606
"3",0,0,11232,0,0,10025,0,13782
"4",0,984,8971,0,0,12546,5357,7181
"5",0,0,19861,0,0,1023,0,14155
"6",0,0,21154,0,0,3830,0,10055
"7",0,1910,19133,0,0,191,0,13805
"8",0,0,16675,0,0,2435,0,15929
"9",0,0,5782,0,0,16734,428,12095
"10",0,597,16892,0,0,3419,1557,12574
"11",0,0,9937,0,0,2871,0,22231
"12",0,0,9209,0,0,2153,0,23677
"13",0,1132,15150,0,0,0,4845,13912
"14",0,0,13437,0,0,11080,0,10522
"15",0,773,18176,0,0,9616,0,6474
"16",0,1792,13875,0,0,7148,0,12224
"1",0,3056,13310,0,0,5628,0,13045
"2",0,0,9125,0,0,8295,0,17619
"3",0,0,6258,0,0,4204,448,24129
"4",0,1794,4638,0,0,6636,0,21971
"5",2151,783,8490,0,0,5493,1463,16659
"6",0,0,16188,0,0,6615,0,12236
"7",381,0,13141,0,0,4286,0,17231
"8",0,1868,15260,0,0,13134,0,4777
"9",0,0,4294,0,0,7475,922,22348
"10",0,1234,8777,0,0,12441,4554,8033
"11",3869,0,18726,0,0,4690,1795,5959
"12",0,0,6524,0,0,14288,0,14227
"13",1915,2328,12095,0,0,2243,0,16458
"14",0,0,12920,0,0,3288,206,18625
"15",0,0,19229,0,0,832,0,14978
"16",0,1623,7713,0,0,5982,4245,15476
"1",137,0,18148,0,0,9325,0,7429
"2",0,1041,9641,0,0,3947,0,20410
"3",0,2076,11796,0,0,5897,4167,11103
"4",0,0,19630,0,0,5507,0,9902
"5",0,3357,14792,0,0,3667,0,13223
"6",0,739,16435,0,0,4241,0,13624
"7",0,2844,18807,0,0,4309,733,8346
"8",0,0,14737,0,0,10696,417,9189
"9",0,0,23135,0,0,5169,0,6735
"10",0,0,9742,0,0,11492,0,13805
"11",0,0,14572,0,0,6825,1116,12526
"12",2354,2754,6161,0,0,9733,0,14037
"13",0,1114,5873,0,0,4900,0,23152
"14",0,0,12856,0,0,4075,2848,15260
"15",0,984,10494,0,0,4289,0,19272
"16",0,0,13059,0,0,5967,74,15939
"1",0,1444,9402,0,0,4639,306,19248
"2",0,0,10834,0,0,4538,0,19667
"3",0,0,8682,0,0,11829,719,13809
"4",0,0,13045,0,0,5118,452,16424
"5",0,0,10463,0,0,4339,0,20237
"6",0,0,19212,0,0,5231,0,10596
"7",1580,0,13152,0,2808,5918,0,11581
"8",0,3277,15189,0,0,1120,3058,12395
"9",0,0,18537,0,0,4280,1559,10663
"10",0,814,12070,0,0,5567,2561,14027
"11",0,1315,11237,0,0,9285,1828,11374
"12",0,773,9666,0,0,17853,0,6747
"13",2815,0,22279,0,0,1426,0,8519
"14",854,920,11715,0,0,5917,0,15633
"15",448,0,22749,0,0,3777,0,8065
"16",0,3673,14319,0,0,7517,0,9530
"1",0,137,17024,0,0,6575,0,11303
"2",0,1966,6548,0,0,10802,0,15723
"3",0,2271,18421,0,0,275,0,14072
"4",0,0,15523,0,0,3601,0,15915
"5",0,0,8881,0,0,7331,0,18827
"6",0,0,9568,0,0,7885,0,17586
"7",0,0,11956,0,0,6316,293,16474
"8",0,0,14360,0,0,2812,0,17867
"9",0,0,23564,0,0,4516,0,6959
"10",0,0,11317,0,0,7344,0,16378
"11",0,0,11435,0,0,8364,6187,9053
"12",0,0,7813,0,0,10353,5876,10997
"13",0,0,16246,0,0,7651,0,11142
"14",126,0,13624,0,0,8856,704,11729
"15",1311,360,17131,0,0,2359,2719,11159
"16",0,0,12988,0,0,4357,1006,16688
"1",2581,88,15297,0,0,2783,408,13882
"2",0,534,13958,0,0,9446,0,11101
"3",0,0,17626,0,0,10190,235,6988
"4",0,0,13148,0,0,5067,0,16824
"5",0,0,11897,0,0,8270,0,14872
"6",0,0,8390,0,0,2952,0,23697
"7",0,1350,18978,0,0,6210,0,8501
"8",1415,0,25165,0,0,3282,0,5177
"9",0,0,10985,0,0,10448,551,13055
"10",0,0,18830,0,0,5396,0,10813
"11",0,2758,8589,0,0,12875,0,10817
"12",0,0,17265,0,0,1670,0,16104
"13",0,1458,12223,0,0,4876,0,16482
"14",0,0,15618,0,0,5413,0,14008
"15",0,1327,8391,0,0,8664,0,16657
"16",0,1441,8720,0,0,1467,0,23411
"1",0,0,17406,0,0,3894,0,13739
"2",0,0,19458,0,0,4886,0,10695
"3",0,101,14983,0,0,2055,4154,13746
"4",0,0,6465,0,0,7015,1180,20379
"5",0,4299,8212,0,0,5304,504,16720
"6",0,995,17637,0,0,5861,0,10546
"7",0,2300,23412,0,0,3267,0,6060
"8",0,0,16258,0,0,3489,0,15292
"9",0,343,7377,0,0,9635,0,17684
"10",0,0,5437,0,0,20762,671,8169
"11",2148,3662,10997,0,0,5398,1053,11781
"12",0,0,14476,0,0,13432,0,7131
"13",0,4,16359,0,0,6251,0,12425
"14",0,0,13327,0,0,3055,0,18657
"15",0,0,8299,0,0,8086,0,18654
"16",0,0,9757,0,376,5424,0,19482
"1",0,1326,22278,0,0,5065,0,6370
"2",0,418,8644,0,0,12845,0,13132
"3",0,1656,8093,0,0,13040,82,12168
"4",68,0,6717,0,0,18292,0,9962
"5",0,5399,5188,0,0,9700,0,14752
"6",0,2117,12532,0,0,8562,0,11828
"7",0,0,18986,0,0,6190,0,9863
"8",0,0,8772,0,0,11160,1065,14042
"9",868,0,14673,0,0,9222,0,10276
"10",0,0,17521,0,0,3107,332,14079
"11",541,0,17349,0,0,1385,0,15764
"12",0,1280,13847,0,0,2106,0,17806
"13",0,0,15250,0,0,4940,2035,12814
"14",2213,0,5655,0,0,9665,0,17506
"15",0,0,22380,0,0,3510,0,9149
"16",0,0,17969,0,0,2338,470,14262
"1",0,0,22632,0,0,3361,0,9046
"2",0,60,17285,0,0,6419,0,11275
"3",0,9252,11608,0,0,9435,0,4744
"4",0,1204,11429,0,0,5383,2390,14633
"5",0,0,7976,0,0,8024,769,18270
"6",0,1962,7371,0,0,3495,0,22211
"7",0,0,25363,0,0,5353,0,4323
"8",0,4308,12002,0,2800,3857,1535,10537
"9",0,367,16888,0,0,0,0,17784
"10",0,0,9382,0,0,9832,1065,14760
"11",0,1110,14119,0,0,5559,0,14251
"12",0,0,10778,0,0,5412,549,18300
"13",0,60,14301,0,0,1040,4609,15029
"14",0,1626,10978,0,0,16289,113,6033
"15",0,814,20987,0,0,5544,824,6870
"16",0,0,17242,0,0,2292,628,14877
"1",0,0,11287,0,0,5681,0,18071
"2",0,0,13252,0,0,625,3543,17619
"3",0,0,9537,0,0,7850,0,17652
"4",0,667,18464,0,0,6998,0,8910
"5",0,0,18857,0,0,11064,0,5118
"6",0,0,11920,0,0,2593,0,20526
"7",0,1317,13146,0,0,14935,431,5210
"8",0,0,14981,0,0,9084,588,10386
"9",0,2879,7695,0,0,2621,0,21844
"10",1504,1286,9764,0,0,3781,455,18249
"11",1578,0,12025,0,0,3159,1720,16557
"12",0,3755,18714,0,0,6019,0,6551
"13",0,0,13263,0,1621,11488,0,8667
"14",0,0,9825,0,0,7767,0,17447
"15",0,0,10592,0,0,8335,6525,9587
"16",1527,0,11494,0,0,8933,0,13085
"1",0,213,19897,0,0,4347,0,10582
"2",0,0,12961,0,0,2242,2315,17521
"3",0,0,6828,0,0,7371,0,20840
"4",0,0,7784,0,0,10375,0,16880
"5",0,0,21812,0,0,6615,0,6612
"6",0,0,12114,0,0,16341,0,6584
"7",0,0,13008,0,0,11151,562,10318
"8",0,0,15371,0,0,10366,0,9302
"9",0,478,22564,0,0,2846,0,9151
"10",0,864,11468,0,985,3789,0,17933
"11",0,1846,15942,0,0,6267,0,10984
"12",0,0,10518,0,0,7073,1717,15731
"13",0,140,20586,0,0,4234,0,10079
"14",0,0,16496,0,0,9767,2053,6723
"15",0,0,9001,0,0,13752,1292,10994
"16",0,0,17795,0,0,3458,0,13786
"1",0,0,12395,0,0,6317,0,16327
"2",0,0,15326,0,0,4717,407,14589
"3",0,3565,7980,0,0,5593,0,17901
"4",0,0,16267,0,0,13625,0,5147
"5",0,1663,9627,0,0,9390,0,14359
"6",0,3792,12729,0,0,10615,0,7903
"7",0,0,6391,0,0,10567,4475,13606
"8",0,0,14775,0,0,5000,0,15264
"9",0,1854,12217,0,0,4786,0,16182
"10",0,0,15485,0,0,12396,0,7158
"11",0,1773,7923,0,2890,8367,2331,11755
"12",0,1723,8956,0,0,8706,2554,13100
"13",0,0,5460,0,0,11333,1351,16895
"14",0,0,13859,0,0,5579,0,15601
"15",0,1082,10412,0,0,4994,0,18551
"16",0,1407,12493,0,0,10165,0,10974
"1",0,0,14671,0,0,7125,736,12507
"2",0,2690,13742,0,0,6429,0,12178
"3",0,0,13492,0,0,6015,179,15353
"4",0,0,20381,0,0,8760,0,5898
"5",0,0,18332,0,0,7241,0,9466
"6",1549,0,8957,0,0,8245,0,16288
"7",0,3138,12539,0,0,5148,0,14214
"8",0,0,1569,0,0,13845,0,19625
"9",0,1480,5885,0,0,15126,0,12548
"10",0,0,19661,0,0,7284,315,7779
"11",0,0,6709,0,0,9418,1545,17367
"12",0,0,17837,0,0,5758,0,11444
"13",0,0,10964,0,0,4736,4555,14784
"14",0,0,20123,0,0,6481,0,8435
"15",0,0,14896,0,0,12185,0,7958
"16",0,0,11604,0,0,8193,2255,12987
"1",0,3290,17773,0,0,3663,194,10119
"2",0,0,19969,0,0,5042,0,10028
"3",0,0,9476,0,0,10585,0,14978
"4",0,2341,10913,0,0,5229,0,16556
"5",691,0,16496,0,0,7862,0,9990
"6",0,9355,7934,0,0,4992,0,12758
"7",0,0,21332,0,488,3906,0,9313
"8",2110,0,9607,0,0,5030,1081,17211
"9",0,4792,5819,0,0,7412,0,17016
"10",0,2386,27295,0,0,469,0,4889
"11",0,6,13237,0,0,2664,0,19132
"12",0,0,14929,0,357,528,0,19225
"13",0,0,17651,0,0,3962,0,13426
"14",0,0,13211,0,0,11595,0,10233
"15",0,0,22913,0,0,3469,0,8657
"16",0,1490,7160,0,0,13024,0,13365
"1",586,0,12685,0,0,4115,625,17028
"2",0,1540,11734,0,0,14505,1945,5315
"3",0,0,12108,0,0,8080,1064,13787
"4",0,0,9795,0,0,9463,0,15781
"5",317,560,18666,0,0,1588,0,13908
"6",0,2546,17452,0,0,1496,0,13545
"7",0,401,14561,0,0,7118,993,11966
"8",0,8690,11449,0,0,7203,0,7697
"9",1498,1024,21726,0,0,1537,0,9254
"10",0,18,19750,0,0,4748,2734,7789
"11",0,1181,7519,0,0,14815,446,11078
"12",0,364,2149,0,0,4734,0,27792
"13",0,1279,25555,0,0,1596,842,5767
"14",0,0,8551,0,0,24236,0,2252
"15",0,2999,15548,0,277,6799,2223,7193
"16",712,0,8930,0,0,10261,2523,12613
"1",0,1673,8221,0,0,5332,0,19813
"2",0,666,17703,0,0,4404,0,12266
"3",291,0,15046,0,0,2367,0,17335
"4",0,0,8648,0,0,20758,0,5633
"5",0,0,12936,0,0,17046,0,5057
"6",4006,0,18029,0,0,3995,466,8543
"7",0,5023,12671,0,0,6869,0,10476
"8",0,0,15312,0,0,4608,0,15119
"9",0,0,16438,0,0,1895,0,16706
"10",0,0,8446,0,0,4172,2389,20032
"11",0,0,14424,0,0,10357,3572,6686
"12",0,0,2974,0,0,12823,1130,18112
"13",0,0,15467,0,0,9759,0,9813
"14",411,0,18345,0,0,4158,0,12125
"15",0,2376,11247,0,0,11429,0,9987
"16",947,0,14565,0,0,5552,0,13975
"1",0,0,11874,0,0,4309,0,18856
"2",14,4512,17597,0,0,3427,0,9489
"3",0,382,22239,0,0,5868,0,6550
"4",0,0,20800,0,2864,4844,0,6531
"5",0,0,17083,0,0,4976,0,12980
"6",0,1671,10557,0,0,4641,0,18170
"7",0,0,12853,0,0,9671,1661,10854
"8",2185,619,8378,0,0,7444,0,16413
"9",0,241,15470,0,0,0,541,18787
"10",0,1198,12440,0,0,13870,0,7531
"11",0,0,16903,0,0,11348,1730,5058
"12",0,0,22380,0,0,5598,0,7061
"13",854,493,11757,0,0,9541,201,12193
"14",0,1570,8761,0,0,8056,0,16652
"15",0,0,10367,0,0,10178,0,14494
"16",0,0,12029,0,0,8727,2159,12124
"1",0,0,18914,0,0,8801,0,7324
"2",0,438,8996,0,0,6985,0,18620
"3",0,0,9051,0,0,3054,6122,16812
"4",0,0,12348,0,0,13029,0,9662
"5",0,0,17372,0,0,2555,0,15112
"6",0,1011,10546,0,0,7537,4061,11884
"7",0,0,16167,0,0,4757,1489,12626
"8",0,0,17404,0,0,10293,0,7342
"9",1546,0,6543,0,0,13630,0,13320
"10",0,297,6426,0,0,12643,42,15631
"11",0,3908,12982,0,0,8433,174,9542
"12",0,0,15137,0,0,3710,1895,14297
"13",0,1860,16683,0,0,14356,0,2140
"14",0,1076,13286,0,0,5225,2782,12670
"15",0,0,9511,0,0,4478,2454,18596
"16",0,0,21485,0,0,11694,0,1860
"1",0,0,15739,0,0,7987,0,11313
"2",0,0,7335,0,0,10180,255,17269
"3",1723,0,16980,0,0,10524,1584,4228
"4",0,1213,21408,0,0,6465,0,5953
"5",0,0,9352,0,0,7685,0,18002
"6",0,0,12632,0,0,11561,0,10846
"7",0,0,18262,0,0,7031,0,9746
"8",0,54,15424,0,0,6301,0,13260
"9",0,0,6703,0,0,7703,7393,13240
"10",0,3687,12124,0,0,7236,0,11992
"11",0,3303,14529,0,0,2989,6563,7655
"12",0,0,11887,0,0,7314,701,15137
"13",0,3605,13046,0,0,4799,0,13589
"14",0,2249,10375,0,0,5248,1576,15591
"15",1088,1049,12742,0,0,4061,859,15240
"16",258,0,18255,0,0,10796,0,5730
"1",0,3507,13273,0,0,7956,0,10303
"2",0,0,7510,0,0,4388,0,23141
"3",43,1807,17607,0,0,5074,5787,4721
"4",0,3606,14399,0,0,8166,0,8868
"5",4636,2969,6666,0,0,7222,0,13546
"6",0,395,15435,0,0,5678,0,13531
"7",0,973,12294,0,0,11870,0,9902
"8",0,0,11095,0,0,10706,50,13188
"9",0,0,11245,0,0,8880,0,14914
"10",2059,1470,15633,0,0,5840,0,10037
"11",0,0,15348,0,0,3528,0,16163
"12",0,0,19526,0,0,6404,1205,7904
"13",0,3426,5463,0,0,4021,2079,20050
"14",0,0,13806,0,0,590,0,20643
"15",0,0,27525,0,0,2678,0,4836
"16",0,4208,10221,0,0,14600,0,6010
"1",0,1929,11137,0,0,16007,718,5248
"2",0,4883,17442,0,0,8858,0,3856
"3",0,0,15958,0,0,8242,71,10768
"4",0,0,13076,0,0,4417,4672,12874
"5",0,0,14697,0,0,11352,0,8990
"6",0,239,18084,0,0,1600,0,15116
"7",0,0,18341,0,0,2424,717,13557
"8",0,0,21413,0,0,3716,0,9910
"9",0,185,12860,0,0,13204,3627,5163
"10",0,725,12715,0,0,12785,0,8814
"11",0,0,13115,0,0,5776,0,16148
"12",0,2291,11638,0,0,11441,2732,6937
"13",0,1640,19562,0,0,1719,0,12118
"14",1418,0,10248,0,0,7993,1116,14264
"15",871,0,13726,0,0,4116,0,16326
"16",0,1180,7393,0,0,11283,0,15183
"1",0,846,13301,0,0,6875,114,13903
"2",0,1457,11104,0,0,10014,0,12464
"3",0,0,12433,0,0,2805,0,19801
"4",0,0,13020,0,0,7224,3282,11513
"5",0,1421,6247,0,0,6001,0,21370
"6",0,0,19666,0,0,3114,235,12024
"7",0,2948,15315,0,0,9589,0,7187
"8",0,0,17284,0,0,5547,0,12208
"9",0,0,14225,0,0,14458,0,6356
"10",0,0,10022,2505,0,12855,575,9082
"11",3289,0,14721,0,0,3434,0,13595
"12",0,598,11673,0,612,1473,1540,19143
"13",0,80,14618,0,0,8402,0,11939
"14",0,0,17879,0,0,5479,1445,10236
"15",4305,0,10683,0,0,6463,0,13588
"16",0,29,13368,0,0,15340,0,6302
"1",0,5361,11217,0,0,10432,0,8029
"2",0,3757,11484,0,0,10823,0,8975
"3",0,0,11000,0,0,6290,860,16889
"4",0,0,13129,0,0,6884,2814,12212
"5",0,0,13361,0,0,9656,0,12022
"6",0,715,4841,0,0,6833,290,22360
"7",3784,4340,2848,0,0,10908,0,13159
"8",0,1137,10259,0,0,4234,2879,16530
"9",0,0,19156,0,0,2845,0,13038
"10",0,0,17217,0,0,10591,253,6978
"11",0,927,11141,0,0,2558,2647,17766
