"10",4153,0,2226,0,0,0,2776,19705,0,6511,0
"11",11878,0,3858,0,0,0,952,9270,6053,3360,0
"12",8010,0,0,0,0,0,318,12736,3796,10511,0
"13",4339,0,0,0,0,0,2955,14513,12796,768,0
"14",5435,0,0,0,2494,0,4015,23427,0,0,0
"15",5523,0,3784,0,0,0,4007,9493,5722,5991,851
"16",6027,0,5467,0,0,0,0,16908,1369,5600,0
"1",2192,0,6601,0,0,0,1864,17193,7521,0,0
"2",5549,0,5003,0,0,0,0,14740,7642,2437,0
"3",6212,0,6108,0,0,0,0,15323,574,7154,0
"4",4802,0,5741,0,0,0,0,23362,0,1466,0
"5",18893,0,3423,0,0,0,2355,8751,0,1949,0
"6",1605,0,1565,5528,195,0,0,20868,1794,3816,0
"7",6148,0,2555,0,0,0,3328,22597,743,0,0
"8",15081,0,3211,0,0,0,0,8746,5378,2955,0
"9",99,0,9349,0,0,0,337,14282,6286,3946,1072
"10",8477,0,5149,0,0,0,683,12449,4600,4013,0
"11",9695,0,8438,0,0,0,0,13628,827,2783,0
"12",1828,0,1605,0,0,0,341,22969,2428,6200,0
"13",640,0,1993,0,0,0,5487,22384,3625,1242,0
"14",2615,0,3378,0,0,0,0,16937,11247,1194,0
"15",12618,0,3223,0,0,0,0,13905,5075,0,550
"16",11913,0,11033,0,0,0,93,9814,2518,0,0
"1",14737,0,1413,0,0,0,2779,15001,0,1441,0
"2",3968,0,1094,0,31,0,1720,28214,344,0,0
"3",2634,0,2278,1518,0,0,0,12828,2778,13335,0
"4",8746,0,2929,0,0,0,0,19316,4055,325,0
"5",6962,0,2242,64,0,0,0,23914,1045,1144,0
"6",5442,0,831,0,811,0,4363,7215,1117,8363,7229
"7",11382,0,5826,1700,0,0,0,11987,2005,2471,0
"8",4925,0,125,0,0,0,0,23626,0,6695,0
"9",4246,0,3263,0,0,2239,0,16437,6873,2313,0
"10",5181,0,2305,0,0,0,0,9335,14786,3764,0
"11",6285,0,4555,0,3332,0,0,20129,1070,0,0
"12",3571,0,1903,0,0,0,1494,23221,0,5182,0
"13",4348,0,2977,0,4492,2610,5046,13940,979,979,0
"14",4128,365,1528,0,0,0,831,22095,2153,1090,3181
"15",9416,0,7783,0,0,0,683,13402,3931,156,0
"16",6758,0,3027,0,0,0,0,25586,0,0,0
"1",8764,0,8742,0,0,0,196,15895,1774,0,0
"2",12184,0,1954,0,0,0,1226,19151,0,856,0
"3",2621,0,4721,0,0,0,97,18750,1928,7254,0
"4",3136,0,1945,2290,0,0,0,20736,3337,3927,0
"5",4210,233,3553,0,0,0,0,25176,2199,0,0
"6",7025,0,975,0,0,0,0,26398,62,911,0
"7",8435,0,4205,0,0,0,2548,15156,0,5027,0
"8",8630,0,3651,0,0,0,0,18439,1179,3472,0
"9",6309,0,9035,0,0,0,2464,13246,1654,2663,0
"10",4756,0,2955,0,0,0,0,22177,1193,4290,0
"11",5003,0,0,2835,0,0,0,22739,4643,151,0
"12",7742,0,2778,0,0,0,2227,13901,3951,4772,0
"13",16483,0,1308,1034,0,0,2218,12379,845,1104,0
"14",1068,0,4547,0,0,0,332,24905,3476,1043,0
"15",3439,0,6199,0,0,0,2175,15291,759,7508,0
"16",7879,0,1354,0,0,1850,1159,18768,88,4273,0
"1",7699,0,4832,0,0,0,0,11161,2483,9196,0
"2",7060,0,4380,0,0,0,0,20423,3508,0,0
"3",764,0,4000,0,0,0,0,23311,1230,6066,0
"4",4250,2888,1993,0,0,0,782,19341,4200,1917,0
"5",15609,0,3102,0,0,0,0,13892,519,2249,0
"6",13362,0,4309,0,0,0,234,6003,994,10469,0
"7",2240,0,5516,0,0,0,557,23771,305,2982,0
"8",3852,0,4316,0,163,0,0,20968,1733,4339,0
"9",9153,0,9119,0,1541,0,0,12599,0,2959,0
"10",11081,0,8106,0,0,0,0,13478,0,1707,999
"11",5659,0,1361,0,0,0,0,22795,2605,2951,0
"12",5116,0,7416,0,0,124,7519,12030,0,3166,0
"13",1763,0,6793,0,0,2571,2726,18000,2486,1032,0
"14",6879,0,6997,457,0,0,693,10580,2131,7634,0
"15",1323,0,4496,0,0,0,0,21273,63,8216,0
"16",683,0,8635,0,873,0,0,19786,1593,3801,0
"1",6720,0,4533,0,0,0,0,21332,2249,537,0
"2",2599,0,5578,0,0,0,1414,24278,1502,0,0
"3",11383,0,3939,0,468,0,0,15254,2579,1748,0
"4",4765,0,3601,0,183,0,0,20511,3985,2326,0
"5",12141,0,2101,0,0,2274,1283,17485,87,0,0
"6",4587,3722,0,0,0,0,0,15136,8361,3565,0
"7",1981,592,0,0,0,0,2828,15313,1692,12965,0
"8",2642,0,2140,786,2158,2033,0,17665,196,7751,0
"9",3637,0,4191,4805,0,0,0,19976,2410,352,0
"10",1920,0,14759,0,345,0,1344,17003,0,0,0
"11",3991,0,2860,0,0,0,7216,18497,2577,230,0
"12",767,0,1061,0,0,0,0,22237,7497,3809,0
"13",13868,1494,930,0,0,0,0,11730,616,6733,0
"14",1377,1337,1712,0,0,1796,191,18657,2747,7554,0
"15",8888,0,6777,0,922,0,6175,8925,3419,265,0
"16",9817,0,1184,0,0,1447,0,19584,1684,1655,0
"1",12453,0,1038,0,0,0,0,19747,1994,139,0
"2",8304,0,4924,0,0,0,2777,19366,0,0,0
"3",5297,0,5372,0,0,0,468,21363,0,2871,0
"4",1425,0,1932,0,0,0,831,17941,8079,5163,0
"5",8123,0,5667,0,546,0,999,14200,122,5714,0
"6",1975,0,0,0,0,0,4849,25485,376,2686,0
"7",10057,0,5537,0,0,0,0,11495,6078,2204,0
"8",5172,0,10607,0,0,0,0,15134,0,4458,0
"9",1541,0,9078,0,0,0,7732,12031,4989,0,0
"10",3033,0,493,2271,0,0,0,10808,7198,11568,0
"11",2691,0,12424,0,0,0,0,14903,2019,3334,0
"12",7505,0,5345,0,533,0,649,8695,2243,10401,0
"13",1432,0,8037,0,0,621,0,16631,4567,4083,0
"14",6694,0,1131,0,0,0,3190,21198,1857,1301,0
"15",8532,0,53,0,0,0,0,19666,1851,5269,0
"16",3738,0,2496,0,0,0,0,19127,7044,2966,0
"1",2473,0,4845,0,0,0,1785,7778,12598,5892,0
"2",7340,0,6315,0,0,0,0,10973,6251,4492,0
"3",13610,0,6335,0,0,0,787,9575,649,4415,0
"4",8113,0,3402,0,0,396,1305,18597,3217,341,0
"5",1146,0,3096,0,0,0,3385,26769,0,975,0
"6",11322,0,5771,0,0,207,0,16160,1911,0,0
"7",8518,0,5917,0,0,0,0,12222,4272,4442,0
"8",11249,0,3076,0,0,0,0,15562,3819,1665,0
"9",6325,0,1087,2597,0,0,0,21600,3589,173,0
"10",355,0,3577,0,0,0,0,17518,6195,7726,0
"11",9105,0,2042,0,0,0,3429,13719,7076,0,0
"12",14847,0,2647,0,0,0,0,14857,1341,1679,0
"13",7236,0,2720,0,0,0,282,19807,1358,3968,0
"14",3172,0,3356,0,0,0,0,18000,1178,9665,0
"15",7492,0,8454,0,0,0,576,7169,8598,3082,0
"16",13587,0,142,2865,0,0,0,13359,2577,2841,0
"1",10392,0,1789,0,0,0,89,17308,4262,1531,0
"2",10300,0,447,0,0,0,1640,22984,0,0,0
"3",7546,0,5165,0,0,0,8499,10913,0,3248,0
"4",8461,0,0,0,0,0,0,24446,0,2464,0
"5",3370,0,5695,0,0,0,1011,23043,337,1915,0
"6",12980,0,1221,0,0,0,0,17201,3969,0,0
"7",3854,0,2518,0,0,0,0,23004,1196,4799,0
"8",10219,0,3233,0,0,0,152,19622,1457,688,0
"9",5491,0,1708,0,0,0,0,24133,381,3658,0
"10",5794,0,1050,0,0,0,0,20797,2659,5071,0
"11",3653,0,11192,0,0,0,301,14191,5415,619,0
"12",9922,0,0,0,0,0,0,16549,2619,6281,0
"13",3984,0,703,0,0,0,0,17510,5328,7846,0
"14",7320,0,1542,0,0,0,0,14358,210,11941,0
"15",788,0,5141,0,0,0,0,23379,444,5619,0
"16",9871,0,6777,0,0,0,0,11801,4346,2576,0
"1",4654,0,5687,1398,3918,0,0,14078,1257,4379,0
"2",7682,0,7765,0,0,0,2947,8945,3114,4918,0
"3",4222,0,12738,0,0,0,33,17333,0,1045,0
"4",8935,0,1133,0,0,0,0,12262,0,13041,0
"5",4517,1950,5329,0,0,0,0,17171,896,5508,0
"6",3832,0,7677,0,0,0,0,21043,1760,1059,0
"7",4259,1932,7703,0,0,0,1924,19553,0,0,0
"8",5444,0,1014,0,0,1174,0,20050,2925,4764,0
"9",7580,0,8426,0,0,0,0,12809,675,5881,0
"10",16043,0,1918,0,0,0,0,10944,2493,1829,2144
"11",7735,0,3000,0,0,0,985,21836,926,889,0
"12",8443,0,3287,0,0,0,2826,20192,0,623,0
"13",5646,0,5613,2670,0,0,0,16221,288,4933,0
"14",2630,0,241,0,0,0,3138,16093,4379,8890,0
"15",2352,0,7163,0,880,628,0,20775,0,3573,0
"16",2104,0,5789,0,0,0,0,14147,6596,6735,0
"1",5570,0,4963,0,0,0,2249,19424,3165,0,0
"2",8722,0,1074,0,0,0,1529,11180,2905,9961,0
"3",3060,0,5736,0,0,0,2228,16607,3543,4197,0
"4",13996,0,1477,0,0,0,0,12659,3519,3720,0
"5",4069,0,750,2032,0,0,0,22429,1895,4196,0
"6",5411,0,0,0,0,0,768,27469,0,1723,0
"7",13529,0,5513,0,0,0,0,14860,1469,0,0
"8",6293,0,5259,0,453,0,2671,15998,554,4143,0
"9",4655,0,5698,0,880,0,0,18613,3116,2409,0
"10",5957,0,7864,0,0,0,0,12439,4036,5075,0
"11",2244,0,5647,0,0,0,0,25194,0,2286,0
"12",5307,0,2773,0,0,0,0,12358,9527,5406,0
"13",5826,0,12824,0,0,0,0,12762,2166,1793,0
"14",9366,0,3617,0,0,0,0,16082,5799,507,0
"15",12593,0,1975,0,0,0,0,13445,3122,4236,0
"16",3334,0,299,0,0,0,0,18681,0,13057,0
"1",6424,0,3933,0,0,0,0,16016,8998,0,0
"2",6942,0,200,0,0,0,3323,20541,0,4365,0
"3",1002,0,499,0,0,0,0,26741,3565,3564,0
"4",11881,0,1130,0,0,0,36,12235,4697,5392,0
"5",4341,0,6883,0,0,0,964,21081,948,1154,0
"6",2871,0,8390,0,0,0,0,20688,3422,0,0
"7",7374,0,1388,0,0,0,513,22476,2185,1435,0
"8",11083,0,0,0,0,0,682,21525,2081,0,0
"9",2263,0,1445,0,0,0,442,23023,287,7911,0
"10",9835,0,3812,0,0,0,0,12865,688,8171,0
"11",1792,0,9302,0,0,0,1466,17432,3596,1783,0
"12",5010,0,1467,0,0,0,43,25813,2975,63,0
"13",6254,0,2944,496,0,0,0,12842,5617,7218,0
"14",5360,0,355,0,0,0,457,18097,8493,2609,0
"15",6669,0,2615,0,0,0,0,10998,5766,9020,303
"16",7769,0,13363,0,0,0,0,9758,1781,2700,0
"1",7971,0,5970,210,0,0,3901,13549,2881,889,0
"2",4611,0,8488,0,1313,0,0,14237,1495,5227,0
"3",8945,0,1859,0,0,0,13,18710,3287,2557,0
"4",19000,0,4656,0,0,0,1004,9460,1251,0,0
"5",5797,0,2947,0,0,2265,4675,11225,3375,5087,0
"6",5469,0,3889,0,0,0,0,9136,3247,13630,0
"7",8480,538,349,0,0,0,1335,18774,4095,1800,0
"8",1447,0,1134,0,314,0,102,14339,16927,1108,0
"9",5861,3229,2902,0,0,0,585,15236,3287,4271,0
"10",4879,0,2682,0,0,0,0,21231,2678,3901,0
"11",2226,0,443,1050,545,0,0,21752,689,8666,0
"12",10380,0,3752,0,0,0,16,17358,0,3865,0
"13",2001,0,848,0,0,0,3132,21188,1103,7099,0
"14",12150,0,7033,0,0,0,5918,3140,2962,4168,0
"15",11184,0,3699,0,0,0,0,16342,2400,1746,0
"16",3859,0,5665,0,0,0,533,14750,7439,3125,0
"1",8019,0,1010,0,6140,0,632,11651,4488,3431,0
"2",6699,1665,6375,0,0,0,0,16956,156,3520,0
"3",911,0,0,0,0,0,547,23266,1700,8947,0
"4",6518,0,0,0,0,0,3654,14869,6228,4102,0
"5",14783,136,2029,0,0,0,131,15852,1004,0,1436
"6",1921,0,2736,0,0,0,0,25538,4420,756,0
"7",9578,0,5257,0,0,0,1468,14126,983,3959,0
"8",2125,0,4196,0,923,0,1990,21425,4537,175,0
"9",10554,0,1645,0,0,0,0,11800,4166,7206,0
"10",2611,3504,3925,0,1669,744,879,18520,0,3519,0
"11",6814,0,633,0,0,0,974,15565,3936,3687,3762
"12",13020,0,2578,0,0,0,0,17602,191,1980,0
"13",8011,0,2467,0,0,0,0,22090,731,2072,0
"14",5400,0,11491,0,0,0,0,16309,1626,545,0
"15",1028,0,1417,0,0,0,0,13918,8750,10258,0
"16",2213,0,6879,0,0,0,293,18964,0,7022,0
"1",2572,0,1916,0,0,0,0,25190,3989,1704,0
"2",12060,0,2446,0,0,0,0,9761,1773,9331,0
"3",11612,0,2415,0,0,0,676,10738,8121,1809,0
"4",14869,0,0,0,0,0,2053,5494,6124,6831,0
"5",6692,0,3046,0,0,4192,0,15069,868,5504,0
"6",8222,0,4910,0,0,0,0,9438,751,12050,0
"7",3097,0,5440,0,1843,0,0,14953,9,10029,0
"8",9968,0,2762,0,0,0,0,20893,0,1748,0
"9",3706,0,7691,0,0,0,0,17466,5328,1180,0
"10",12285,0,3773,0,0,0,0,13957,180,5176,0
"11",11033,0,0,5099,0,0,99,17291,0,1849,0
"12",7856,0,6977,0,0,0,2946,13322,1893,2377,0
"13",6766,0,3726,0,0,0,0,17140,0,7739,0
"14",3056,0,4700,0,4038,0,0,17538,120,5919,0
"15",9375,0,5282,273,0,0,6145,14039,0,257,0
"16",10872,0,3434,0,0,0,0,14057,1212,5796,0
"1",4624,0,449,0,0,0,270,17275,928,11825,0
"2",9148,0,1735,0,0,0,318,19361,2228,2581,0
"3",17257,0,1204,0,0,0,108,11714,4961,127,0
"4",7441,0,0,0,0,0,0,22894,5036,0,0
"5",10206,0,4933,0,0,0,0,12204,6633,1395,0
"6",1257,0,6731,1005,0,0,0,18357,2750,5271,0
"7",12777,0,7392,0,0,0,5735,8625,413,429,0
"8",9293,0,907,0,0,0,735,11713,6914,4836,973
"9",9875,0,5747,0,0,0,0,19410,294,45,0
"10",5703,0,707,0,0,0,3871,24746,84,260,0
"11",2178,0,4472,0,6020,0,0,15831,0,6870,0
"12",4450,0,2473,0,0,0,0,25294,941,2213,0
"13",4517,0,3470,0,0,0,1698,15724,2187,7775,0
"14",4240,0,1609,0,0,0,0,26055,733,2734,0
"15",9766,0,0,0,0,1288,379,20602,1382,1954,0
"16",2214,0,347,0,0,4655,0,7633,13652,6870,0
"1",6393,0,4537,0,0,0,1134,17338,1836,4133,0
"2",7388,0,1478,0,0,0,2233,22193,0,2079,0
"3",5262,0,1777,318,0,0,4671,16752,3455,3136,0
"4",15830,0,2862,1375,0,0,0,12413,1184,1707,0
"5",2279,0,11355,0,0,0,0,20830,0,907,0
"6",9923,0,12816,0,0,0,0,12285,0,347,0
"7",7226,0,983,0,1188,0,1695,18988,0,5291,0
"8",3608,0,6264,0,0,0,7638,11326,966,5569,0
"9",9101,0,2511,0,0,0,0,16993,385,6381,0
"10",4196,0,5479,0,0,0,0,15955,8572,1169,0
"11",1340,0,7505,1760,0,0,0,15202,1264,8300,0
"12",8074,0,300,0,0,0,0,17920,3340,5737,0
"13",152,0,5084,0,0,0,0,26999,3136,0,0
"14",11300,365,6940,0,0,0,1566,9886,3814,1500,0
"15",6374,0,1977,0,3503,0,0,12009,1978,9530,0
"16",1554,0,1654,0,0,0,0,25755,0,6408,0
"1",1058,0,2022,0,0,0,719,22812,2621,6139,0
"2",3473,0,5062,0,0,0,0,17249,5343,2221,2023
"3",2511,0,1708,0,0,0,0,26189,3620,1343,0
"4",2992,0,1229,0,3804,0,135,21999,79,5133,0
"5",11538,0,3017,0,0,0,0,9271,4742,6803,0
"6",2360,0,4449,0,0,0,0,11297,11457,5808,0
"7",8693,0,549,0,0,0,0,21689,2183,2257,0
"8",9405,0,1476,0,0,7043,0,14319,0,3128,0
"9",11017,0,1531,0,0,0,0,19266,0,3557,0
"10",4964,0,6440,0,0,0,0,15445,0,8522,0
"11",6447,0,1031,0,1192,0,0,18715,909,7077,0
"12",11458,0,3185,0,0,0,0,17469,0,3259,0
"13",793,461,1547,0,0,0,4261,23100,4176,1033,0
"14",5678,0,33,0,0,0,0,16983,11710,967,0
"15",10753,0,6321,0,0,1985,0,14265,2047,0,0
"16",3840,0,6774,0,0,0,0,16573,7409,775,0
"1",8960,0,1939,0,0,0,1246,10280,6742,6204,0
"2",4956,0,0,0,0,0,1261,19854,2456,6844,0
"3",8299,0,9887,0,0,0,0,9453,0,7732,0
"4",19295,0,2489,0,0,0,3810,9352,0,425,0
"5",5256,0,19,0,0,0,0,21018,9078,0,0
"6",1739,484,6829,0,0,0,0,24695,0,1624,0
"7",8561,0,0,0,0,0,0,12442,3975,10393,0
"8",6462,0,8004,0,0,0,0,17456,2865,584,0
"9",3960,0,6301,0,0,0,0,18761,4150,2199,0
"10",9767,0,4606,0,0,407,4205,12221,1657,2508,0
"11",358,0,1893,0,0,0,1729,23527,5816,2048,0
"12",9283,0,9268,0,0,0,0,9990,4454,2376,0
"13",6312,0,4108,0,391,0,0,24560,0,0,0
"14",4649,0,4065,0,0,0,0,19803,6728,126,0
"15",3920,0,7822,0,0,0,12,20321,0,3296,0
"16",3624,0,10864,0,0,0,0,14886,47,5950,0
"1",6592,0,1374,0,0,0,0,14641,8189,4575,0
"2",9900,0,1404,0,6701,0,2266,12760,856,1484,0
"3",7987,0,2120,0,0,0,0,17357,3568,4339,0
"4",4442,0,3975,0,0,0,446,20074,4753,1681,0
"5",635,0,1234,0,0,0,5235,18098,4815,5354,0
"6",3412,0,12246,0,0,0,0,17462,0,2251,0
"7",4070,0,3532,0,0,0,0,22730,588,4451,0
"8",5326,0,0,0,0,0,0,16330,7323,6392,0
"9",9346,0,3600,0,0,0,0,18926,3499,0,0
"10",18114,0,1466,0,0,0,0,11519,3661,611,0
"11",2139,0,2392,0,0,0,0,18890,2310,9640,0
"12",6170,0,5465,1914,0,0,0,17468,0,4354,0
"13",11084,0,4091,0,0,0,0,15544,0,4652,0
"14",3005,1045,639,0,0,0,0,20759,1943,7980,0
"15",1730,0,7338,0,0,0,0,18386,1799,6118,0
"16",6856,0,10049,0,0,0,0,10205,4465,3796,0
"1",8210,0,1346,0,0,0,0,10423,2929,12463,0
"2",2199,0,5308,0,0,0,0,22501,2245,3118,0
"3",5966,0,14034,0,0,0,0,11491,3030,850,0
"4",5539,0,7392,0,0,0,0,16337,3203,2900,0
"5",6142,0,4024,0,0,0,1305,14217,3325,6358,0
"6",11019,0,1755,0,0,0,5570,11213,3320,2494,0
"7",7040,0,54,5024,0,0,0,15138,4169,3946,0
"8",5192,0,7009,0,0,0,0,15872,1807,5491,0
"9",156,0,5733,0,0,0,666,25039,0,3777,0
"10",9276,0,3525,0,0,0,0,20826,1072,672,0
"11",1110,0,1711,0,0,0,263,21226,8662,2399,0
"12",20608,0,4630,0,1410,0,556,7969,198,0,0
"13",1966,0,1566,0,0,0,334,27427,3519,559,0
"14",11055,0,2157,0,0,0,4962,11373,186,5638,0
"15",11736,0,7254,0,0,0,3157,12647,286,291,0
"16",10087,0,0,0,0,366,965,12707,4396,6850,0
"1",2175,0,8315,0,0,0,954,19169,4638,120,0
"2",9923,0,1138,0,0,0,0,18395,4838,1077,0
"3",9304,0,6120,0,0,0,0,11452,3306,5189,0
"4",1855,0,5215,0,0,0,1426,19504,3843,3528,0
"5",101,0,3412,0,0,0,0,18196,0,13662,0
"6",8116,0,2484,0,0,0,0,18105,0,6535,131
"7",2205,0,4005,2397,0,0,3425,23339,0,0,0
"8",10617,0,6764,0,0,0,5288,8992,3710,0,0
"9",5404,0,4400,0,0,0,0,22173,2412,982,0
"10",0,0,129,0,2065,0,0,20055,7843,5279,0
"11",3264,0,3675,0,0,0,0,19427,4516,4489,0
"12",9991,0,0,0,0,0,1780,18117,2178,3305,0
"13",3910,0,0,0,0,0,67,23528,2188,5678,0
"14",3427,0,4342,0,742,0,0,8835,3708,14317,0
"15",6529,0,0,0,0,0,42,21319,6880,601,0
"16",6297,0,3529,0,0,0,0,17746,5820,1979,0
"1",501,0,5468,0,0,0,1172,10283,679,17268,0
"2",12579,0,2316,0,0,0,0,13594,1787,5095,0
"3",6441,0,6530,0,0,0,0,16135,1565,4700,0
"4",9050,0,3854,0,0,0,0,20171,0,2296,0
"5",2979,0,6740,0,3254,1136,6493,9107,1414,2232,2016
"6",3489,0,4073,0,0,0,0,21895,2627,3287,0
"7",11401,0,1566,0,0,0,0,12861,0,9543,0
"8",9780,0,90,0,0,0,0,24087,164,1250,0
"9",2260,0,8247,0,0,0,2290,16475,1504,4595,0
"10",5075,0,627,0,0,0,0,15563,1698,12408,0
"11",4520,0,6997,0,0,0,6757,9825,1970,5302,0
"12",14362,0,888,0,0,0,3099,15911,1111,0,0
"13",12846,0,417,0,0,0,0,19547,858,1703,0
"14",11857,0,1282,0,0,0,0,16645,1176,4411,0
"15",2510,0,2832,0,0,0,0,27432,2035,408,154
"16",406,0,363,0,0,0,0,28409,474,5719,0
"1",9805,0,2217,0,0,0,0,19743,0,3267,339
"2",4417,0,0,0,0,0,0,23565,731,6658,0
"3",11926,0,4525,0,0,0,0,11974,5169,1777,0
"4",3886,0,8305,0,0,0,516,18999,1006,2659,0
"5",1606,0,3386,0,254,0,96,26407,968,2654,0
"6",4472,0,1238,0,0,0,0,21382,5721,2558,0
"7",6916,0,12107,0,0,0,0,8343,0,8005,0
"8",11787,0,3291,0,0,0,2131,11719,1197,5246,0
"9",8772,0,5077,0,0,0,0,17798,3724,0,0
"10",2107,0,9793,0,0,0,0,20503,0,2968,0
"11",4974,0,1696,0,0,0,6044,20895,1762,0,0
"12",5837,0,7804,0,0,0,1154,18345,1380,851,0
"13",13233,0,2754,0,0,0,0,13855,2183,3346,0
"14",5314,0,2091,0,0,0,0,27157,0,809,0
"15",5056,0,3323,0,0,0,8807,12121,4203,1861,0
"16",2086,0,3938,0,0,0,0,26762,0,2585,0
"1",7917,0,6167,0,0,0,418,14976,3359,2534,0
"2",12299,0,2053,0,0,0,2050,13582,1321,4066,0
"3",13485,0,5029,0,0,0,0,7384,7945,1528,0
"4",4171,0,7093,0,0,0,125,22453,1529,0,0
"5",4871,0,2757,0,0,0,0,24910,995,1838,0
"6",11372,0,4121,0,0,0,576,17400,913,989,0
"7",4183,0,4498,351,0,0,2951,22164,431,793,0
"8",4433,0,778,0,3008,0,1170,19386,285,6311,0
"9",2640,2981,0,3437,0,0,678,22249,0,3386,0
"10",7865,0,5804,0,2206,0,0,15186,4310,0,0
"11",245,0,2335,0,0,0,48,14861,6973,10909,0
"12",9420,0,2390,0,0,0,528,17841,0,5192,0
"13",14240,0,870,0,3012,0,3154,10405,1268,1819,603
"14",2505,0,6183,0,0,0,0,20884,838,4961,0
"15",2103,0,4201,0,0,0,0,22493,0,6574,0
"16",8921,0,1165,0,0,0,0,14259,3359,7667,0
"1",10949,0,0,0,0,0,0,22017,2405,0,0
"2",8703,0,2440,0,0,0,1988,19939,2131,170,0
"3",3265,0,1910,0,0,0,252,15192,0,14752,0
"4",8661,0,6935,0,0,0,736,12469,3047,3523,0
"5",5165,0,8117,0,276,0,0,15213,2626,3974,0
"6",1716,0,2325,0,0,0,3022,17324,5716,5268,0
