"","164915","3944484","4399988","4416113","4425571","4433274","4454257","4458775","691423","814442"
"1",0,0,3423,0,0,0,25401,0,2466,0
"2",0,0,600,0,0,0,30690,0,0,0
"3",0,0,0,1427,0,0,29863,0,0,0
"4",0,1732,0,0,0,0,28135,1423,0,0
"5",0,0,3156,0,0,0,24924,0,3210,0
"6",0,0,843,0,0,0,30447,0,0,0
"7",0,0,0,0,0,0,31290,0,0,0
"8",0,0,6046,0,0,0,25244,0,0,0
"9",0,0,0,2210,0,0,16920,6949,3121,2090
"10",0,0,51,0,0,0,31239,0,0,0
"11",0,0,267,524,42,0,30457,0,0,0
"12",0,0,0,0,0,0,30251,0,1039,0
"13",0,0,1702,0,0,0,29588,0,0,0
"14",0,0,0,0,0,543,30747,0,0,0
"15",0,0,0,445,0,0,30845,0,0,0
"16",4191,0,0,0,0,0,26802,297,0,0
"1",782,0,595,0,0,0,29913,0,0,0
"2",0,0,1376,0,0,0,29914,0,0,0
"3",1270,0,6,0,0,0,30014,0,0,0
"4",0,0,3734,0,0,0,27556,0,0,0
"5",0,0,1226,0,0,0,27915,0,0,2149
"6",0,0,1428,0,0,0,28352,0,1510,0
"7",0,0,0,0,1715,0,28485,0,0,1090
"8",0,0,1578,0,3524,0,25590,0,598,0
"9",0,0,587,0,0,0,30703,0,0,0
"10",0,0,3358,0,0,0,27932,0,0,0
"11",0,0,1548,0,0,3223,26519,0,0,0
"12",0,0,0,0,0,0,31290,0,0,0
"13",0,0,0,0,0,566,30724,0,0,0
"14",0,0,0,0,0,0,31290,0,0,0
"15",0,0,1090,0,0,0,30200,0,0,0
"16",256,0,0,0,0,0,31034,0,0,0
"1",0,0,3344,0,0,0,27946,0,0,0
"2",0,0,492,0,0,0,30798,0,0,0
"3",0,0,138,0,0,1583,29569,0,0,0
"4",0,0,0,0,0,0,31290,0,0,0
"5",0,0,0,0,0,710,30580,0,0,0
"6",0,0,2326,0,1012,0,27952,0,0,0
"7",99,0,493,0,0,0,30698,0,0,0
"8",0,0,5172,0,0,0,26118,0,0,0
"9",1555,0,0,0,0,0,29735,0,0,0
"10",829,0,1875,0,0,0,28586,0,0,0
"11",0,0,616,1093,0,0,28734,847,0,0
"12",0,0,306,0,0,0,30984,0,0,0
"13",1830,0,0,0,0,0,29037,423,0,0
"14",0,0,3174,0,0,0,28116,0,0,0
"15",0,0,791,0,0,0,30499,0,0,0
"16",0,0,1395,0,0,0,29895,0,0,0
"1",0,0,0,0,0,0,31275,0,15,0
"2",0,0,0,1918,0,0,29372,0,0,0
"3",0,0,930,1350,0,0,29010,0,0,0
"4",62,0,0,0,0,0,31228,0,0,0
"5",630,0,129,0,0,0,30531,0,0,0
"6",0,0,660,0,1922,248,26224,2236,0,0
"7",0,0,182,0,0,0,31108,0,0,0
"8",0,0,693,0,773,0,29824,0,0,0
"9",0,791,4517,0,0,0,25982,0,0,0
"10",0,0,0,0,0,0,31290,0,0,0
"11",0,0,0,0,201,2299,28790,0,0,0
"12",648,0,0,0,0,0,30642,0,0,0
"13",0,0,559,0,0,0,30731,0,0,0
"14",120,0,1991,188,0,0,28991,0,0,0
"15",0,0,2343,0,0,0,28947,0,0,0
