"","1"
"observed",18
"observed.1",17
"observed.2",15
"observed.3",14
"observed.4",12
"observed.5",16
"observed.6",19
"observed.7",14
"observed.8",13
"observed.9",17
"observed.10",14
"observed.11",13
"observed.12",16
"observed.13",15
"observed.14",18
"observed.15",15
"observed.16",16
"observed.17",18
"observed.18",18
"observed.19",20
"observed.20",11
"observed.21",17
"observed.22",15
"observed.23",14
"observed.24",16
"observed.25",16
"observed.26",14
"observed.27",17
"observed.28",14
"observed.29",16
"observed.30",18
"observed.31",14
"observed.32",11
"observed.33",15
"observed.34",16
"observed.35",15
"observed.36",13
"observed.37",18
"observed.38",19
"observed.39",14
"observed.40",18
"observed.41",12
"observed.42",15
"observed.43",18
"observed.44",15
"observed.45",16
"observed.46",15
"observed.47",16
"observed.48",16
"observed.49",16
"observed.50",15
"observed.51",11
"observed.52",17
"observed.53",17
"observed.54",16
"observed.55",16
"observed.56",14
"observed.57",17
"observed.58",20
"observed.59",16
"observed.60",21
"observed.61",14
"observed.62",17
"observed.63",18
"observed.64",19
"observed.65",14
"observed.66",11
"observed.67",14
"observed.68",17
"observed.69",14
"observed.70",17
"observed.71",15
"observed.72",11
"observed.73",17
"observed.74",16
"observed.75",16
"observed.76",18
"observed.77",14
"observed.78",20
"observed.79",14
"observed.80",15
"observed.81",15
"observed.82",15
"observed.83",15
"observed.84",21
"observed.85",16
"observed.86",15
"observed.87",13
"observed.88",17
"observed.89",12
"observed.90",19
"observed.91",13
"observed.92",14
"observed.93",16
"observed.94",13
"observed.95",18
"observed.96",18
"observed.97",15
"observed.98",17
"observed.99",15
"observed.100",16
"observed.101",16
"observed.102",19
"observed.103",14
"observed.104",14
"observed.105",16
"observed.106",19
"observed.107",14
"observed.108",16
"observed.109",19
"observed.110",12
"observed.111",20
"observed.112",12
"observed.113",18
"observed.114",18
"observed.115",16
"observed.116",15
"observed.117",17
"observed.118",20
"observed.119",15
"observed.120",18
"observed.121",12
"observed.122",18
"observed.123",15
"observed.124",17
"observed.125",18
"observed.126",16
"observed.127",13
"observed.128",18
"observed.129",15
"observed.130",20
"observed.131",12
"observed.132",14
"observed.133",14
"observed.134",15
"observed.135",21
"observed.136",22
"observed.137",18
"observed.138",15
"observed.139",16
"observed.140",16
"observed.141",22
"observed.142",16
"observed.143",14
"observed.144",12
"observed.145",17
"observed.146",14
"observed.147",15
"observed.148",15
"observed.149",16
"observed.150",20
"observed.151",12
"observed.152",16
"observed.153",15
"observed.154",16
"observed.155",14
"observed.156",13
"observed.157",15
"observed.158",15
"observed.159",14
"observed.160",17
"observed.161",13
"observed.162",17
"observed.163",15
"observed.164",12
"observed.165",17
"observed.166",16
"observed.167",17
"observed.168",15
"observed.169",13
"observed.170",15
"observed.171",14
"observed.172",15
"observed.173",15
"observed.174",13
"observed.175",17
"observed.176",16
"observed.177",13
"observed.178",14
"observed.179",18
"observed.180",16
"observed.181",18
"observed.182",14
"observed.183",16
"observed.184",13
"observed.185",15
"observed.186",20
"observed.187",17
"observed.188",20
"observed.189",19
"observed.190",14
"observed.191",16
"observed.192",12
"observed.193",15
"observed.194",14
"observed.195",18
"observed.196",15
"observed.197",18
"observed.198",13
"observed.199",19
"observed.200",14
"observed.201",17
"observed.202",14
"observed.203",19
"observed.204",17
"observed.205",14
"observed.206",13
"observed.207",14
"observed.208",15
"observed.209",10
"observed.210",19
"observed.211",18
"observed.212",18
"observed.213",17
"observed.214",14
"observed.215",15
"observed.216",21
"observed.217",16
"observed.218",17
"observed.219",18
"observed.220",16
"observed.221",18
"observed.222",12
"observed.223",19
"observed.224",14
"observed.225",10
"observed.226",16
"observed.227",21
"observed.228",14
"observed.229",18
"observed.230",15
"observed.231",15
"observed.232",13
"observed.233",19
"observed.234",14
"observed.235",15
"observed.236",12
"observed.237",13
"observed.238",15
"observed.239",13
"observed.240",16
"observed.241",10
"observed.242",17
"observed.243",13
"observed.244",12
"observed.245",18
"observed.246",16
"observed.247",15
"observed.248",14
"observed.249",15
"observed.250",13
"observed.251",17
"observed.252",14
"observed.253",17
"observed.254",15
"observed.255",14
"observed.256",18
"observed.257",13
"observed.258",19
"observed.259",17
"observed.260",19
"observed.261",18
"observed.262",15
"observed.263",16
"observed.264",16
"observed.265",15
"observed.266",19
"observed.267",21
"observed.268",19
"observed.269",16
"observed.270",17
"observed.271",17
"observed.272",20
"observed.273",12
"observed.274",23
"observed.275",16
"observed.276",11
"observed.277",15
"observed.278",13
"observed.279",15
"observed.280",11
"observed.281",15
"observed.282",16
"observed.283",15
"observed.284",17
"observed.285",17
"observed.286",16
"observed.287",15
"observed.288",15
"observed.289",22
"observed.290",14
"observed.291",19
"observed.292",17
"observed.293",15
"observed.294",18
"observed.295",12
"observed.296",13
"observed.297",12
"observed.298",15
"observed.299",17
"observed.300",14
"observed.301",16
"observed.302",19
"observed.303",15
"observed.304",15
"observed.305",14
"observed.306",19
"observed.307",20
"observed.308",16
"observed.309",11
"observed.310",18
"observed.311",14
"observed.312",18
"observed.313",14
"observed.314",16
"observed.315",18
"observed.316",18
"observed.317",13
"observed.318",11
"observed.319",12
"observed.320",21
"observed.321",19
"observed.322",19
"observed.323",16
"observed.324",13
"observed.325",14
"observed.326",20
"observed.327",17
"observed.328",15
"observed.329",14
"observed.330",17
"observed.331",22
"observed.332",12
"observed.333",12
"observed.334",19
"observed.335",14
"observed.336",17
"observed.337",18
"observed.338",15
"observed.339",16
"observed.340",16
"observed.341",16
"observed.342",17
"observed.343",12
"observed.344",18
"observed.345",23
"observed.346",18
"observed.347",17
"observed.348",17
"observed.349",18
"observed.350",11
"observed.351",16
"observed.352",14
"observed.353",13
"observed.354",18
"observed.355",12
"observed.356",17
"observed.357",17
"observed.358",14
"observed.359",9
"observed.360",16
"observed.361",15
"observed.362",14
"observed.363",12
"observed.364",15
"observed.365",17
"observed.366",16
"observed.367",15
"observed.368",15
