"","1"
"observed",7
"observed.1",11
"observed.2",7
"observed.3",14
"observed.4",11
"observed.5",6
"observed.6",9
"observed.7",9
"observed.8",6
"observed.9",5
"observed.10",9
"observed.11",14
"observed.12",10
"observed.13",11
"observed.14",10
"observed.15",12
"observed.16",6
"observed.17",9
"observed.18",8
"observed.19",13
"observed.20",10
"observed.21",8
"observed.22",7
"observed.23",10
"observed.24",10
"observed.25",10
"observed.26",8
"observed.27",9
"observed.28",6
"observed.29",7
"observed.30",12
"observed.31",9
"observed.32",10
"observed.33",10
"observed.34",8
"observed.35",11
"observed.36",9
"observed.37",11
"observed.38",9
"observed.39",9
"observed.40",9
"observed.41",11
"observed.42",10
"observed.43",10
"observed.44",7
"observed.45",8
"observed.46",13
"observed.47",10
"observed.48",11
"observed.49",9
"observed.50",9
"observed.51",7
"observed.52",7
"observed.53",11
"observed.54",11
"observed.55",14
"observed.56",8
"observed.57",9
"observed.58",12
"observed.59",8
"observed.60",13
"observed.61",9
"observed.62",9
"observed.63",8
"observed.64",10
"observed.65",8
"observed.66",9
"observed.67",11
"observed.68",9
"observed.69",11
"observed.70",9
"observed.71",5
"observed.72",7
"observed.73",8
"observed.74",9
"observed.75",9
"observed.76",10
"observed.77",9
"observed.78",11
"observed.79",6
"observed.80",9
"observed.81",9
"observed.82",9
"observed.83",8
"observed.84",9
"observed.85",10
"observed.86",10
"observed.87",10
"observed.88",10
"observed.89",12
"observed.90",8
"observed.91",15
"observed.92",9
"observed.93",8
"observed.94",7
"observed.95",8
"observed.96",10
"observed.97",10
"observed.98",10
"observed.99",9
"observed.100",7
"observed.101",6
"observed.102",9
"observed.103",11
"observed.104",7
"observed.105",8
"observed.106",8
"observed.107",11
"observed.108",9
"observed.109",9
"observed.110",10
"observed.111",12
"observed.112",7
"observed.113",11
"observed.114",8
"observed.115",7
"observed.116",9
"observed.117",7
"observed.118",14
"observed.119",8
"observed.120",13
"observed.121",7
"observed.122",9
"observed.123",12
"observed.124",7
"observed.125",9
"observed.126",10
"observed.127",9
"observed.128",11
"observed.129",11
"observed.130",9
"observed.131",14
"observed.132",13
"observed.133",7
"observed.134",10
"observed.135",12
"observed.136",9
"observed.137",6
"observed.138",12
"observed.139",9
"observed.140",10
"observed.141",8
"observed.142",7
"observed.143",9
"observed.144",9
"observed.145",4
"observed.146",10
"observed.147",9
"observed.148",7
"observed.149",11
"observed.150",10
"observed.151",7
"observed.152",6
"observed.153",14
"observed.154",8
"observed.155",6
"observed.156",6
"observed.157",11
"observed.158",9
"observed.159",12
"observed.160",9
"observed.161",8
"observed.162",10
"observed.163",7
"observed.164",10
"observed.165",12
"observed.166",10
"observed.167",8
"observed.168",9
"observed.169",8
"observed.170",9
"observed.171",12
"observed.172",8
"observed.173",10
"observed.174",7
"observed.175",11
"observed.176",8
"observed.177",11
"observed.178",7
"observed.179",10
"observed.180",10
"observed.181",8
"observed.182",9
"observed.183",8
"observed.184",10
"observed.185",11
"observed.186",7
"observed.187",7
"observed.188",11
"observed.189",10
"observed.190",9
"observed.191",10
"observed.192",10
"observed.193",10
"observed.194",6
"observed.195",10
"observed.196",11
"observed.197",16
"observed.198",13
"observed.199",6
"observed.200",9
"observed.201",11
"observed.202",8
"observed.203",9
"observed.204",11
"observed.205",10
"observed.206",10
"observed.207",8
"observed.208",9
"observed.209",7
"observed.210",10
"observed.211",9
"observed.212",9
"observed.213",11
"observed.214",11
"observed.215",10
"observed.216",9
"observed.217",9
"observed.218",14
"observed.219",10
"observed.220",10
"observed.221",10
"observed.222",10
"observed.223",11
"observed.224",5
"observed.225",8
"observed.226",9
"observed.227",12
"observed.228",12
"observed.229",10
"observed.230",9
"observed.231",11
"observed.232",8
"observed.233",9
"observed.234",13
"observed.235",7
"observed.236",9
"observed.237",11
"observed.238",8
"observed.239",12
"observed.240",11
"observed.241",9
"observed.242",16
"observed.243",13
"observed.244",7
"observed.245",10
"observed.246",8
"observed.247",8
"observed.248",9
"observed.249",7
"observed.250",10
"observed.251",9
"observed.252",10
"observed.253",8
"observed.254",7
"observed.255",10
"observed.256",8
"observed.257",10
"observed.258",9
"observed.259",12
"observed.260",11
"observed.261",9
"observed.262",10
"observed.263",7
"observed.264",11
"observed.265",8
"observed.266",8
"observed.267",9
"observed.268",8
"observed.269",8
"observed.270",10
"observed.271",11
"observed.272",11
"observed.273",7
"observed.274",13
"observed.275",9
"observed.276",7
"observed.277",7
"observed.278",12
"observed.279",8
"observed.280",8
"observed.281",9
"observed.282",10
"observed.283",8
"observed.284",8
"observed.285",11
"observed.286",9
"observed.287",7
"observed.288",7
"observed.289",8
"observed.290",7
"observed.291",7
"observed.292",14
"observed.293",10
"observed.294",11
"observed.295",9
"observed.296",9
"observed.297",8
"observed.298",12
"observed.299",8
"observed.300",9
"observed.301",8
"observed.302",10
"observed.303",7
"observed.304",11
"observed.305",13
"observed.306",12
"observed.307",7
"observed.308",12
"observed.309",10
"observed.310",11
"observed.311",10
"observed.312",13
"observed.313",7
"observed.314",9
"observed.315",12
"observed.316",11
"observed.317",8
"observed.318",14
"observed.319",8
"observed.320",10
"observed.321",8
"observed.322",8
"observed.323",9
"observed.324",9
"observed.325",5
"observed.326",9
"observed.327",11
"observed.328",8
"observed.329",9
"observed.330",7
"observed.331",9
"observed.332",8
"observed.333",11
"observed.334",9
"observed.335",6
"observed.336",10
"observed.337",7
"observed.338",6
"observed.339",11
"observed.340",8
"observed.341",8
"observed.342",12
"observed.343",13
"observed.344",11
"observed.345",13
"observed.346",9
"observed.347",11
"observed.348",9
"observed.349",8
"observed.350",6
"observed.351",10
"observed.352",9
"observed.353",8
"observed.354",8
"observed.355",15
"observed.356",12
"observed.357",14
"observed.358",9
"observed.359",12
"observed.360",14
"observed.361",9
"observed.362",8
"observed.363",9
"observed.364",12
"observed.365",8
"observed.366",9
"observed.367",7
"observed.368",6
"observed.369",9
"observed.370",11
"observed.371",9
"observed.372",6
"observed.373",8
"observed.374",11
"observed.375",10
"observed.376",11
"observed.377",8
"observed.378",9
"observed.379",10
"observed.380",8
"observed.381",11
"observed.382",7
"observed.383",12
"observed.384",13
"observed.385",13
"observed.386",8
"observed.387",9
"observed.388",8
"observed.389",11
"observed.390",8
"observed.391",9
"observed.392",10
"observed.393",11
"observed.394",12
"observed.395",7
"observed.396",8
"observed.397",9
"observed.398",11
"observed.399",10
"observed.400",9
"observed.401",11
"observed.402",8
"observed.403",9
"observed.404",7
"observed.405",9
"observed.406",8
"observed.407",11
"observed.408",11
"observed.409",11
"observed.410",11
"observed.411",11
"observed.412",9
"observed.413",8
"observed.414",10
"observed.415",11
"observed.416",12
"observed.417",7
"observed.418",8
"observed.419",13
"observed.420",9
"observed.421",9
"observed.422",10
"observed.423",11
"observed.424",11
"observed.425",12
"observed.426",12
"observed.427",9
"observed.428",6
"observed.429",9
"observed.430",7
"observed.431",10
"observed.432",10
"observed.433",12
"observed.434",7
"observed.435",9
"observed.436",10
"observed.437",6
"observed.438",5
"observed.439",7
"observed.440",10
"observed.441",7
"observed.442",10
"observed.443",7
"observed.444",12
"observed.445",5
"observed.446",10
"observed.447",7
"observed.448",17
"observed.449",7
"observed.450",7
"observed.451",10
"observed.452",12
"observed.453",8
"observed.454",10
"observed.455",12
"observed.456",12
"observed.457",5
"observed.458",7
"observed.459",12
"observed.460",10
"observed.461",7
"observed.462",9
"observed.463",9
"observed.464",8
"observed.465",11
"observed.466",13
"observed.467",9
"observed.468",9
"observed.469",7
"observed.470",9
"observed.471",11
"observed.472",11
"observed.473",8
"observed.474",9
"observed.475",11
"observed.476",8
"observed.477",10
"observed.478",10
"observed.479",11
"observed.480",7
"observed.481",8
"observed.482",9
"observed.483",9
"observed.484",10
"observed.485",11
"observed.486",11
"observed.487",8
"observed.488",9
"observed.489",12
"observed.490",8
"observed.491",10
"observed.492",8
"observed.493",10
"observed.494",10
"observed.495",12
"observed.496",10
"observed.497",9
"observed.498",11
"observed.499",9
"observed.500",7
"observed.501",7
"observed.502",10
"observed.503",10
"observed.504",11
"observed.505",6
"observed.506",10
"observed.507",11
"observed.508",13
"observed.509",11
"observed.510",9
