"","1"
"observed",8
"observed.1",15
"observed.2",9
"observed.3",11
"observed.4",12
"observed.5",12
"observed.6",10
"observed.7",11
"observed.8",15
"observed.9",10
"observed.10",15
"observed.11",10
"observed.12",11
"observed.13",11
"observed.14",11
"observed.15",11
"observed.16",12
"observed.17",16
"observed.18",11
"observed.19",12
"observed.20",9
"observed.21",16
"observed.22",14
"observed.23",8
"observed.24",12
"observed.25",9
"observed.26",8
"observed.27",11
"observed.28",13
"observed.29",13
"observed.30",9
"observed.31",7
"observed.32",11
"observed.33",14
"observed.34",13
"observed.35",14
"observed.36",10
"observed.37",8
"observed.38",11
"observed.39",12
"observed.40",11
"observed.41",8
"observed.42",10
"observed.43",12
"observed.44",12
"observed.45",13
"observed.46",8
"observed.47",12
"observed.48",10
"observed.49",14
"observed.50",14
"observed.51",9
"observed.52",8
"observed.53",10
"observed.54",9
"observed.55",11
"observed.56",10
"observed.57",8
"observed.58",10
"observed.59",14
"observed.60",14
"observed.61",13
"observed.62",11
"observed.63",10
"observed.64",9
"observed.65",15
"observed.66",12
"observed.67",9
"observed.68",14
"observed.69",10
"observed.70",11
"observed.71",10
"observed.72",16
"observed.73",7
"observed.74",12
"observed.75",12
"observed.76",12
"observed.77",11
"observed.78",8
"observed.79",14
"observed.80",11
"observed.81",11
"observed.82",9
"observed.83",11
"observed.84",16
"observed.85",5
"observed.86",8
"observed.87",13
"observed.88",8
"observed.89",11
"observed.90",12
"observed.91",12
"observed.92",17
"observed.93",12
"observed.94",13
"observed.95",8
"observed.96",13
"observed.97",13
"observed.98",9
"observed.99",14
"observed.100",11
"observed.101",11
"observed.102",9
"observed.103",15
"observed.104",15
"observed.105",10
"observed.106",13
"observed.107",10
"observed.108",13
"observed.109",7
"observed.110",8
"observed.111",9
"observed.112",11
"observed.113",14
"observed.114",12
"observed.115",10
"observed.116",11
"observed.117",12
"observed.118",10
"observed.119",14
"observed.120",14
"observed.121",11
"observed.122",10
"observed.123",15
"observed.124",8
"observed.125",11
"observed.126",9
"observed.127",13
"observed.128",10
"observed.129",11
"observed.130",10
"observed.131",11
"observed.132",10
"observed.133",10
"observed.134",7
"observed.135",11
"observed.136",8
"observed.137",11
"observed.138",12
"observed.139",11
"observed.140",9
"observed.141",10
"observed.142",9
"observed.143",12
"observed.144",12
"observed.145",16
"observed.146",14
"observed.147",14
"observed.148",9
"observed.149",9
"observed.150",13
"observed.151",11
"observed.152",6
"observed.153",11
"observed.154",15
"observed.155",8
"observed.156",12
"observed.157",13
"observed.158",13
"observed.159",11
"observed.160",12
"observed.161",11
"observed.162",10
"observed.163",10
"observed.164",10
"observed.165",13
"observed.166",9
"observed.167",15
"observed.168",10
"observed.169",12
"observed.170",12
"observed.171",10
"observed.172",11
"observed.173",10
"observed.174",9
"observed.175",8
"observed.176",13
"observed.177",10
"observed.178",10
"observed.179",11
"observed.180",14
"observed.181",13
"observed.182",9
"observed.183",11
"observed.184",10
"observed.185",13
"observed.186",11
"observed.187",10
"observed.188",10
"observed.189",8
"observed.190",10
"observed.191",11
"observed.192",8
"observed.193",12
"observed.194",10
"observed.195",12
"observed.196",9
"observed.197",12
"observed.198",10
"observed.199",11
"observed.200",8
"observed.201",13
"observed.202",11
"observed.203",8
"observed.204",15
"observed.205",10
"observed.206",13
"observed.207",10
"observed.208",11
"observed.209",13
"observed.210",11
"observed.211",16
"observed.212",13
"observed.213",9
"observed.214",11
"observed.215",10
"observed.216",9
"observed.217",13
"observed.218",9
"observed.219",13
"observed.220",11
"observed.221",11
"observed.222",11
"observed.223",16
"observed.224",11
"observed.225",13
"observed.226",12
"observed.227",13
"observed.228",15
"observed.229",12
"observed.230",13
"observed.231",12
"observed.232",14
"observed.233",9
"observed.234",9
"observed.235",6
"observed.236",13
"observed.237",8
"observed.238",14
"observed.239",13
"observed.240",11
"observed.241",10
"observed.242",7
"observed.243",12
"observed.244",12
"observed.245",9
"observed.246",10
"observed.247",11
"observed.248",10
"observed.249",7
"observed.250",13
"observed.251",13
"observed.252",10
"observed.253",12
"observed.254",12
"observed.255",9
"observed.256",11
"observed.257",10
"observed.258",13
"observed.259",11
"observed.260",11
"observed.261",9
"observed.262",15
"observed.263",12
"observed.264",13
"observed.265",8
"observed.266",9
"observed.267",10
"observed.268",10
"observed.269",11
"observed.270",8
"observed.271",13
"observed.272",10
"observed.273",12
"observed.274",9
"observed.275",12
"observed.276",12
"observed.277",13
"observed.278",11
"observed.279",13
"observed.280",12
"observed.281",12
"observed.282",13
"observed.283",13
"observed.284",14
"observed.285",10
"observed.286",15
"observed.287",9
"observed.288",7
"observed.289",12
"observed.290",12
"observed.291",10
"observed.292",13
"observed.293",10
"observed.294",13
"observed.295",13
"observed.296",9
"observed.297",11
"observed.298",13
"observed.299",15
"observed.300",13
"observed.301",14
"observed.302",18
"observed.303",8
"observed.304",9
"observed.305",10
"observed.306",14
"observed.307",12
"observed.308",7
"observed.309",11
"observed.310",11
"observed.311",10
"observed.312",13
"observed.313",12
"observed.314",12
"observed.315",12
"observed.316",12
"observed.317",12
"observed.318",11
"observed.319",12
"observed.320",9
"observed.321",12
"observed.322",12
"observed.323",14
"observed.324",11
"observed.325",9
"observed.326",13
"observed.327",14
"observed.328",10
"observed.329",12
"observed.330",10
"observed.331",12
"observed.332",12
"observed.333",10
"observed.334",12
"observed.335",11
"observed.336",10
"observed.337",10
"observed.338",11
"observed.339",14
"observed.340",8
"observed.341",12
