"","1"
"observed",12
"observed.1",14
"observed.2",21
"observed.3",15
"observed.4",13
"observed.5",11
"observed.6",15
"observed.7",13
"observed.8",18
"observed.9",15
"observed.10",10
"observed.11",19
"observed.12",17
"observed.13",12
"observed.14",18
"observed.15",13
"observed.16",15
"observed.17",23
"observed.18",16
"observed.19",19
"observed.20",15
"observed.21",15
"observed.22",13
"observed.23",14
"observed.24",19
"observed.25",22
"observed.26",17
"observed.27",19
"observed.28",17
"observed.29",17
"observed.30",18
"observed.31",15
"observed.32",16
"observed.33",17
"observed.34",18
"observed.35",14
"observed.36",18
"observed.37",17
"observed.38",16
"observed.39",15
"observed.40",21
"observed.41",17
"observed.42",17
"observed.43",13
"observed.44",18
"observed.45",18
"observed.46",17
"observed.47",15
"observed.48",15
"observed.49",14
"observed.50",18
"observed.51",21
"observed.52",18
"observed.53",15
"observed.54",14
"observed.55",13
"observed.56",14
"observed.57",16
"observed.58",16
"observed.59",16
"observed.60",17
"observed.61",13
"observed.62",16
"observed.63",18
"observed.64",17
"observed.65",13
"observed.66",20
"observed.67",21
"observed.68",17
"observed.69",13
"observed.70",15
"observed.71",13
"observed.72",15
"observed.73",14
"observed.74",17
"observed.75",17
"observed.76",15
"observed.77",17
"observed.78",16
"observed.79",12
"observed.80",18
"observed.81",15
"observed.82",19
"observed.83",12
"observed.84",19
"observed.85",15
"observed.86",14
"observed.87",16
"observed.88",18
"observed.89",16
"observed.90",17
"observed.91",19
"observed.92",11
"observed.93",20
"observed.94",19
"observed.95",20
"observed.96",18
"observed.97",17
"observed.98",17
"observed.99",13
"observed.100",17
"observed.101",15
"observed.102",17
"observed.103",20
"observed.104",18
"observed.105",20
"observed.106",15
"observed.107",13
"observed.108",17
"observed.109",10
"observed.110",14
"observed.111",18
"observed.112",15
"observed.113",16
"observed.114",14
"observed.115",19
"observed.116",12
"observed.117",15
"observed.118",16
"observed.119",18
"observed.120",14
"observed.121",15
"observed.122",13
"observed.123",12
"observed.124",18
"observed.125",15
"observed.126",19
"observed.127",18
"observed.128",16
"observed.129",14
"observed.130",18
"observed.131",15
"observed.132",12
"observed.133",14
"observed.134",18
"observed.135",14
"observed.136",13
"observed.137",15
"observed.138",22
"observed.139",16
"observed.140",16
"observed.141",15
"observed.142",17
"observed.143",17
"observed.144",18
"observed.145",16
"observed.146",15
"observed.147",11
"observed.148",16
"observed.149",16
"observed.150",12
"observed.151",12
"observed.152",12
"observed.153",17
"observed.154",19
"observed.155",15
"observed.156",15
"observed.157",17
"observed.158",20
"observed.159",16
"observed.160",15
"observed.161",18
"observed.162",20
"observed.163",17
"observed.164",10
"observed.165",16
"observed.166",12
"observed.167",16
"observed.168",17
"observed.169",14
"observed.170",14
"observed.171",18
"observed.172",19
"observed.173",12
"observed.174",13
"observed.175",18
"observed.176",18
"observed.177",14
"observed.178",18
"observed.179",14
"observed.180",15
"observed.181",18
"observed.182",16
"observed.183",19
"observed.184",14
"observed.185",15
"observed.186",15
"observed.187",19
"observed.188",14
"observed.189",17
"observed.190",15
"observed.191",17
"observed.192",16
"observed.193",20
"observed.194",13
"observed.195",13
"observed.196",17
"observed.197",10
"observed.198",17
"observed.199",17
"observed.200",15
"observed.201",15
"observed.202",14
"observed.203",14
"observed.204",15
"observed.205",18
"observed.206",18
"observed.207",18
"observed.208",13
"observed.209",13
"observed.210",19
"observed.211",18
"observed.212",13
"observed.213",15
"observed.214",12
"observed.215",13
"observed.216",15
"observed.217",20
"observed.218",19
"observed.219",13
"observed.220",14
"observed.221",19
"observed.222",18
"observed.223",16
"observed.224",17
"observed.225",16
"observed.226",18
"observed.227",16
"observed.228",14
"observed.229",17
"observed.230",12
"observed.231",18
"observed.232",14
"observed.233",16
"observed.234",17
"observed.235",15
"observed.236",21
"observed.237",14
"observed.238",17
"observed.239",14
"observed.240",16
"observed.241",22
"observed.242",20
"observed.243",14
"observed.244",17
"observed.245",17
"observed.246",14
"observed.247",16
"observed.248",19
"observed.249",20
"observed.250",17
"observed.251",17
"observed.252",14
"observed.253",16
"observed.254",16
"observed.255",17
"observed.256",13
"observed.257",16
"observed.258",14
"observed.259",15
"observed.260",17
"observed.261",19
"observed.262",15
"observed.263",12
"observed.264",14
"observed.265",16
"observed.266",16
"observed.267",15
"observed.268",12
"observed.269",16
"observed.270",15
"observed.271",16
"observed.272",16
"observed.273",14
"observed.274",13
"observed.275",11
"observed.276",16
"observed.277",15
"observed.278",14
"observed.279",14
"observed.280",16
"observed.281",15
"observed.282",13
"observed.283",14
"observed.284",19
"observed.285",17
"observed.286",14
"observed.287",11
"observed.288",14
"observed.289",14
"observed.290",16
"observed.291",16
"observed.292",13
"observed.293",19
"observed.294",11
"observed.295",17
"observed.296",16
"observed.297",15
"observed.298",15
"observed.299",16
"observed.300",18
"observed.301",12
"observed.302",19
"observed.303",15
"observed.304",20
"observed.305",13
"observed.306",17
"observed.307",17
"observed.308",14
"observed.309",14
"observed.310",14
"observed.311",16
"observed.312",15
"observed.313",15
"observed.314",17
"observed.315",14
"observed.316",16
"observed.317",14
"observed.318",16
"observed.319",13
"observed.320",16
"observed.321",16
"observed.322",17
"observed.323",14
"observed.324",17
"observed.325",19
"observed.326",15
"observed.327",15
"observed.328",15
"observed.329",18
"observed.330",15
"observed.331",15
"observed.332",16
"observed.333",16
"observed.334",17
"observed.335",20
"observed.336",17
"observed.337",13
"observed.338",18
"observed.339",15
"observed.340",16
"observed.341",18
"observed.342",19
"observed.343",17
"observed.344",16
"observed.345",17
"observed.346",13
"observed.347",15
"observed.348",11
"observed.349",16
"observed.350",18
"observed.351",12
"observed.352",13
"observed.353",12
"observed.354",10
"observed.355",19
"observed.356",11
"observed.357",18
"observed.358",14
"observed.359",13
"observed.360",16
"observed.361",20
"observed.362",12
"observed.363",18
"observed.364",15
"observed.365",18
"observed.366",18
"observed.367",13
"observed.368",18
"observed.369",13
"observed.370",13
"observed.371",16
"observed.372",14
"observed.373",16
"observed.374",18
"observed.375",13
"observed.376",14
"observed.377",14
"observed.378",13
"observed.379",15
"observed.380",14
"observed.381",15
"observed.382",14
"observed.383",22
"observed.384",16
"observed.385",15
"observed.386",17
"observed.387",14
"observed.388",16
"observed.389",14
"observed.390",15
"observed.391",17
"observed.392",19
"observed.393",15
"observed.394",14
"observed.395",14
"observed.396",19
"observed.397",17
"observed.398",12
"observed.399",13
"observed.400",17
"observed.401",15
"observed.402",16
"observed.403",19
"observed.404",12
"observed.405",12
"observed.406",14
"observed.407",17
"observed.408",18
"observed.409",17
"observed.410",17
"observed.411",13
"observed.412",13
"observed.413",12
"observed.414",16
"observed.415",20
"observed.416",13
"observed.417",16
"observed.418",18
"observed.419",16
"observed.420",19
"observed.421",17
"observed.422",15
"observed.423",16
"observed.424",16
"observed.425",11
"observed.426",14
"observed.427",10
"observed.428",17
"observed.429",19
"observed.430",18
"observed.431",15
"observed.432",13
"observed.433",20
"observed.434",16
"observed.435",15
"observed.436",13
"observed.437",20
"observed.438",18
"observed.439",13
"observed.440",15
"observed.441",13
"observed.442",14
"observed.443",12
"observed.444",15
"observed.445",16
"observed.446",17
"observed.447",14
"observed.448",16
"observed.449",19
"observed.450",16
"observed.451",15
"observed.452",16
"observed.453",13
"observed.454",14
"observed.455",21
"observed.456",13
"observed.457",16
"observed.458",14
"observed.459",19
"observed.460",17
"observed.461",15
"observed.462",12
"observed.463",14
"observed.464",16
"observed.465",13
"observed.466",11
"observed.467",14
"observed.468",14
"observed.469",13
"observed.470",14
"observed.471",13
"observed.472",14
"observed.473",18
"observed.474",15
"observed.475",16
"observed.476",18
"observed.477",19
"observed.478",19
"observed.479",15
"observed.480",16
"observed.481",16
"observed.482",14
"observed.483",18
"observed.484",10
"observed.485",16
"observed.486",15
"observed.487",13
"observed.488",17
"observed.489",11
"observed.490",19
"observed.491",17
"observed.492",15
"observed.493",13
"observed.494",15
"observed.495",18
"observed.496",18
"observed.497",15
"observed.498",14
"observed.499",16
"observed.500",16
"observed.501",14
"observed.502",14
"observed.503",17
"observed.504",16
"observed.505",15
"observed.506",15
"observed.507",17
"observed.508",16
"observed.509",15
"observed.510",14
"observed.511",16
"observed.512",16
"observed.513",23
"observed.514",16
"observed.515",13
"observed.516",14
"observed.517",17
"observed.518",14
"observed.519",17
"observed.520",13
"observed.521",18
"observed.522",13
"observed.523",17
"observed.524",12
"observed.525",15
"observed.526",18
"observed.527",16
"observed.528",17
"observed.529",16
"observed.530",15
"observed.531",15
"observed.532",19
"observed.533",16
"observed.534",13
"observed.535",17
"observed.536",16
"observed.537",12
"observed.538",10
"observed.539",15
"observed.540",14
"observed.541",16
"observed.542",18
"observed.543",15
"observed.544",14
"observed.545",14
"observed.546",15
"observed.547",14
"observed.548",16
"observed.549",19
"observed.550",17
"observed.551",17
"observed.552",16
"observed.553",13
"observed.554",10
"observed.555",15
"observed.556",17
"observed.557",17
"observed.558",13
"observed.559",20
"observed.560",15
"observed.561",17
"observed.562",19
"observed.563",18
"observed.564",16
"observed.565",17
"observed.566",16
"observed.567",16
"observed.568",18
"observed.569",16
"observed.570",15
"observed.571",12
"observed.572",13
"observed.573",14
"observed.574",12
"observed.575",15
"observed.576",12
"observed.577",16
"observed.578",17
"observed.579",13
"observed.580",14
"observed.581",16
"observed.582",14
"observed.583",17
"observed.584",16
"observed.585",17
"observed.586",14
"observed.587",17
"observed.588",15
"observed.589",16
"observed.590",18
"observed.591",13
"observed.592",15
"observed.593",17
"observed.594",18
"observed.595",19
