"","."
"1",3.40945000000001
"2",3.00074
"3",4.15331
"4",4.34872
"5",3.99126
"6",4.62829
"7",3.49387
"8",3.5645
"9",4.10989
"10",3.05904
"11",2.82431
"12",3.96236000000001
"13",3.63075
"14",3.78448
"15",3.61775
"16",5.01409999999999
"17",3.89379
"18",2.98173
"19",3.49187
"20",3.89785
"21",3.89478
"22",4.61077
"23",3.27364
"24",3.91168
"25",3.70346000000001
"26",3.49105
"27",3.33283000000001
"28",4.0779
"29",3.4561
"30",4.16436
"31",3.2391
"32",3.97556000000001
"33",2.98191
"34",3.02773
"35",2.93494
"36",3.616
"37",3.08801
"38",3.16154
"39",2.96757
"40",3.67336
"41",3.45141
"42",3.85795
"43",2.77695
"44",3.29769
"45",3.85794
"46",3.30513000000001
"47",4.40498999999999
"48",4.08339
"49",2.90654
"50",4.31516
"51",3.56802
"52",3.87489
"53",3.42252
"54",3.35609
"55",3.35211
"56",4.14042
"57",3.03432000000001
"58",3.14084
"59",4.05909
"60",3.25319
"61",3.46133000000001
"62",3.42637
"63",2.38323
"64",3.45858000000001
"65",3.11913
"66",3.21443
"67",3.684
"68",3.36275000000001
"69",3.75062
"70",3.86578
"71",3.47405
"72",3.33977
"73",3.83361
"74",3.27654000000001
"75",3.91016
"76",4.21425
"77",4.67835
"78",3.0049
"79",3.54799000000001
"80",3.12722
"81",3.99184
"82",4.89704000000001
"83",2.98326
"84",3.77664
"85",3.11651
"86",3.45657
"87",3.89200000000001
"88",3.34416
"89",3.85291
"90",3.70077
"91",3.37405000000001
"92",2.74180000000001
"93",5.00647
"94",2.80516
"95",3.62677
"96",3.21675
"97",4.05912
"98",3.92988000000001
"99",2.68335000000001
"100",3.3874
"101",4.12662
"102",4.49971000000001
"103",3.59489000000001
"104",3.63233000000001
"105",3.15375
"106",2.88237
"107",4.11765
"108",3.56044000000001
"109",3.19945
"110",3.0384
"111",3.79388
"112",3.45614
"113",2.84941000000001
"114",3.87849000000001
"115",3.49802
"116",4.52994
"117",3.56378
"118",2.53148
"119",2.89623
"120",4.10412
"121",3.92657
"122",3.50695000000001
"123",4.96658
"124",3.36484
"125",4.12395
"126",4.21562
"127",3.12482000000001
"128",3.50859
"129",3.59608
"130",3.69522
"131",3.24645
"132",3.19606
"133",3.85121
"134",2.98302000000001
"135",3.93616000000001
"136",3.32768
"137",3.05968000000001
"138",3.88735000000001
"139",3.71043000000001
"140",3.95477
"141",3.31201
