"","1"
"observed",19
"observed.1",23
"observed.2",20
"observed.3",22
"observed.4",21
"observed.5",23
"observed.6",19
"observed.7",18
"observed.8",20
"observed.9",24
"observed.10",17
"observed.11",21
"observed.12",18
"observed.13",18
"observed.14",23
"observed.15",26
"observed.16",13
"observed.17",15
"observed.18",21
"observed.19",20
"observed.20",18
"observed.21",18
"observed.22",23
"observed.23",25
"observed.24",28
"observed.25",24
"observed.26",18
"observed.27",24
"observed.28",19
"observed.29",18
"observed.30",20
"observed.31",17
"observed.32",24
"observed.33",20
"observed.34",23
"observed.35",25
"observed.36",18
"observed.37",15
"observed.38",20
"observed.39",18
"observed.40",21
"observed.41",20
"observed.42",21
"observed.43",20
"observed.44",20
"observed.45",17
"observed.46",21
"observed.47",21
"observed.48",23
"observed.49",22
"observed.50",17
"observed.51",20
"observed.52",20
"observed.53",25
"observed.54",21
"observed.55",18
"observed.56",25
"observed.57",18
"observed.58",21
"observed.59",21
"observed.60",18
"observed.61",20
"observed.62",17
"observed.63",24
"observed.64",23
"observed.65",21
"observed.66",28
"observed.67",22
"observed.68",14
"observed.69",22
"observed.70",22
"observed.71",21
"observed.72",20
"observed.73",19
"observed.74",19
"observed.75",25
"observed.76",23
"observed.77",16
"observed.78",24
"observed.79",23
"observed.80",21
"observed.81",20
"observed.82",19
"observed.83",22
"observed.84",21
"observed.85",21
"observed.86",21
"observed.87",27
"observed.88",17
"observed.89",19
"observed.90",16
"observed.91",21
"observed.92",21
"observed.93",20
"observed.94",26
"observed.95",21
"observed.96",25
"observed.97",19
"observed.98",23
"observed.99",22
"observed.100",17
"observed.101",22
"observed.102",26
"observed.103",19
"observed.104",19
"observed.105",20
"observed.106",23
"observed.107",19
"observed.108",20
"observed.109",17
"observed.110",20
"observed.111",21
"observed.112",17
"observed.113",25
"observed.114",25
"observed.115",20
"observed.116",14
"observed.117",19
"observed.118",22
"observed.119",24
"observed.120",26
"observed.121",29
"observed.122",19
"observed.123",16
"observed.124",17
"observed.125",19
"observed.126",23
"observed.127",20
"observed.128",17
"observed.129",20
"observed.130",16
"observed.131",23
"observed.132",23
"observed.133",21
"observed.134",21
"observed.135",21
"observed.136",19
"observed.137",25
"observed.138",19
"observed.139",25
"observed.140",18
"observed.141",24
"observed.142",22
"observed.143",21
"observed.144",22
"observed.145",21
"observed.146",22
"observed.147",24
"observed.148",27
"observed.149",19
"observed.150",20
"observed.151",20
"observed.152",21
"observed.153",18
"observed.154",20
"observed.155",24
"observed.156",21
"observed.157",20
"observed.158",25
"observed.159",20
"observed.160",19
"observed.161",20
"observed.162",21
"observed.163",21
"observed.164",26
"observed.165",20
"observed.166",20
"observed.167",23
"observed.168",22
"observed.169",23
"observed.170",17
"observed.171",19
"observed.172",20
"observed.173",24
"observed.174",19
"observed.175",24
"observed.176",25
"observed.177",19
"observed.178",20
"observed.179",18
"observed.180",21
"observed.181",21
"observed.182",28
"observed.183",24
"observed.184",23
"observed.185",21
"observed.186",20
"observed.187",18
"observed.188",24
"observed.189",22
"observed.190",15
"observed.191",19
"observed.192",22
"observed.193",16
"observed.194",20
"observed.195",20
"observed.196",20
"observed.197",22
"observed.198",23
"observed.199",24
"observed.200",21
"observed.201",25
"observed.202",26
"observed.203",29
"observed.204",22
"observed.205",17
"observed.206",21
"observed.207",20
"observed.208",20
"observed.209",19
"observed.210",23
"observed.211",18
"observed.212",25
"observed.213",24
"observed.214",19
"observed.215",20
"observed.216",25
"observed.217",18
"observed.218",20
"observed.219",22
"observed.220",20
"observed.221",23
"observed.222",22
"observed.223",23
"observed.224",21
"observed.225",19
"observed.226",20
"observed.227",21
"observed.228",25
"observed.229",25
"observed.230",21
"observed.231",20
"observed.232",21
"observed.233",26
"observed.234",25
"observed.235",26
"observed.236",20
"observed.237",23
"observed.238",19
"observed.239",22
"observed.240",19
"observed.241",19
"observed.242",19
"observed.243",24
"observed.244",23
"observed.245",15
"observed.246",21
"observed.247",17
"observed.248",16
"observed.249",24
"observed.250",25
"observed.251",20
"observed.252",22
"observed.253",18
"observed.254",22
"observed.255",14
"observed.256",22
"observed.257",23
"observed.258",21
"observed.259",19
"observed.260",24
