"","1"
"pielou",0.897420704690347
"pielou.1",0.794055113242354
"pielou.2",0.857510143590558
"pielou.3",0.887395432816988
"pielou.4",0.910213914929778
"pielou.5",0.92452559751546
"pielou.6",0.885534560662495
"pielou.7",0.720457376278784
"pielou.8",0.750386732493415
"pielou.9",0.857347751127745
"pielou.10",0.80898305214692
"pielou.11",0.792645952704639
"pielou.12",0.820087699782228
"pielou.13",0.789738299036789
"pielou.14",0.801973136974833
"pielou.15",0.877565562592938
"pielou.16",0.849015148351584
"pielou.17",0.818742848590756
"pielou.18",0.838782484024849
"pielou.19",0.857769006928189
"pielou.20",0.650663805457719
"pielou.21",0.814895579692893
"pielou.22",0.770859484036756
"pielou.23",0.923408222966078
"pielou.24",0.84246003430359
"pielou.25",0.846398681821166
"pielou.26",0.834603136467071
"pielou.27",0.92792996859098
"pielou.28",0.775052187418936
"pielou.29",0.862311995358073
"pielou.30",0.895959823371992
"pielou.31",0.841935785524416
"pielou.32",0.849307286810562
"pielou.33",0.763721142846375
"pielou.34",0.862477981113764
"pielou.35",0.719868123636829
"pielou.36",0.83084992391186
"pielou.37",0.950393332437714
"pielou.38",0.86527577314396
"pielou.39",0.904635195561491
"pielou.40",0.859818344993946
"pielou.41",0.844002625277403
"pielou.42",0.850082078527528
"pielou.43",0.852491849365666
"pielou.44",0.841437843927716
"pielou.45",0.822374277877628
"pielou.46",0.830735186533017
"pielou.47",0.859293544893005
"pielou.48",0.8131414651344
"pielou.49",0.778328312087667
"pielou.50",0.893594423614801
"pielou.51",0.757460669794262
"pielou.52",0.879949002301602
"pielou.53",0.870979569116682
"pielou.54",0.842510508690975
"pielou.55",0.770356945230283
"pielou.56",0.82113714321353
"pielou.57",0.886743699518724
"pielou.58",0.894253486571221
"pielou.59",0.889389189185938
"pielou.60",0.904274576657974
"pielou.61",0.80109295963296
"pielou.62",0.80572450311406
"pielou.63",0.839451029953214
"pielou.64",0.790992455728038
"pielou.65",0.908802005281497
"pielou.66",0.922153047706275
"pielou.67",0.876216402204163
"pielou.68",0.874573264313015
"pielou.69",0.848035177398063
"pielou.70",0.882227724199937
"pielou.71",0.866231831087571
"pielou.72",0.831109311382667
"pielou.73",0.833549884998606
"pielou.74",0.87344482783317
"pielou.75",0.844198881981507
"pielou.76",0.859976786213446
"pielou.77",0.808489955134768
"pielou.78",0.905127080522402
"pielou.79",0.791823509764559
"pielou.80",0.896078485346193
"pielou.81",0.801635131219182
"pielou.82",0.772365241253502
"pielou.83",0.94033384566471
"pielou.84",0.9086036801098
"pielou.85",0.814731147193729
"pielou.86",0.853750559340311
"pielou.87",0.83971259083481
"pielou.88",0.902898102792835
"pielou.89",0.825883001886841
"pielou.90",0.856337575425604
"pielou.91",0.793552963532748
"pielou.92",0.782302188225392
"pielou.93",0.907492562553786
"pielou.94",0.841032418494545
"pielou.95",0.842009224946039
"pielou.96",0.866882644226539
"pielou.97",0.855364853009534
"pielou.98",0.855996799318848
"pielou.99",0.87440084453859
"pielou.100",0.855680387133322
"pielou.101",0.841406525140513
"pielou.102",0.825885510455604
"pielou.103",0.872933743136041
"pielou.104",0.80426285285055
"pielou.105",0.842509510981585
"pielou.106",0.81692821204023
"pielou.107",0.907166585829627
"pielou.108",0.779544879672633
"pielou.109",0.8466222274562
"pielou.110",0.877267356866132
"pielou.111",0.830226970152456
"pielou.112",0.881219017065721
"pielou.113",0.83287918511111
"pielou.114",0.884574708099083
"pielou.115",0.857355216408043
"pielou.116",0.883300129010783
"pielou.117",0.856990062627989
"pielou.118",0.917330606847562
"pielou.119",0.882401747534759
"pielou.120",0.893593329919056
"pielou.121",0.858307441319035
"pielou.122",0.819843265567095
"pielou.123",0.83933875755993
"pielou.124",0.881461280976997
"pielou.125",0.75892960323872
"pielou.126",0.840900413613817
"pielou.127",0.85061562549783
"pielou.128",0.792294204175013
"pielou.129",0.836254975449634
"pielou.130",0.887683031063485
"pielou.131",0.828801048481216
"pielou.132",0.856930509317571
"pielou.133",0.767349431949585
"pielou.134",0.890103237816073
"pielou.135",0.828845953626546
"pielou.136",0.899030711520125
"pielou.137",0.902936916612725
"pielou.138",0.804615509092919
"pielou.139",0.896068413663604
"pielou.140",0.855348941171707
"pielou.141",0.835892770510018
"pielou.142",0.787484574354033
"pielou.143",0.893931226554985
"pielou.144",0.776120399855991
"pielou.145",0.841307452680723
"pielou.146",0.838011543246854
"pielou.147",0.811988882207668
"pielou.148",0.844600366924076
"pielou.149",0.87723630078753
"pielou.150",0.815295124292529
"pielou.151",0.792885232253995
"pielou.152",0.844800201620622
"pielou.153",0.91253977702198
"pielou.154",0.888986680016217
"pielou.155",0.805308328344322
"pielou.156",0.775029683389498
"pielou.157",0.899319982865199
"pielou.158",0.817881229461405
"pielou.159",0.821390384788184
"pielou.160",0.834088984123168
"pielou.161",0.873091601460508
"pielou.162",0.888699950505803
"pielou.163",0.710476637656732
"pielou.164",0.860042278681639
"pielou.165",0.930041279835301
"pielou.166",0.844770332549608
"pielou.167",0.792402238297552
"pielou.168",0.889588096602777
"pielou.169",0.923797419712265
"pielou.170",0.830454297661511
"pielou.171",0.829683014314134
"pielou.172",0.88344476898949
"pielou.173",0.796813319233508
"pielou.174",0.841835474087981
"pielou.175",0.865183338458139
"pielou.176",0.826486938911835
"pielou.177",0.879025825337345
"pielou.178",0.875085807615164
"pielou.179",0.82756363300288
"pielou.180",0.772291402049475
"pielou.181",0.808018466224512
"pielou.182",0.820038563902393
"pielou.183",0.858181863728613
"pielou.184",0.87397144745906
"pielou.185",0.882557348746715
"pielou.186",0.865764786933849
"pielou.187",0.790696717205924
"pielou.188",0.888659425817853
"pielou.189",0.903100880634549
"pielou.190",0.760863837479361
"pielou.191",0.870685175501023
"pielou.192",0.84766529954567
"pielou.193",0.86462361969999
"pielou.194",0.71590018988503
"pielou.195",0.81985215069985
"pielou.196",0.875692537243346
"pielou.197",0.870220500125633
"pielou.198",0.795075788683221
"pielou.199",0.874816378214837
"pielou.200",0.915990854586852
"pielou.201",0.862329061983178
"pielou.202",0.802074045739887
"pielou.203",0.847238468711502
"pielou.204",0.844771904243886
"pielou.205",0.814638458349866
"pielou.206",0.881120665189405
"pielou.207",0.852946257881185
"pielou.208",0.859147423447349
"pielou.209",0.933490048823326
"pielou.210",0.892317363256331
"pielou.211",0.79455916723374
"pielou.212",0.890751900731103
"pielou.213",0.888637646132057
"pielou.214",0.758433445034565
"pielou.215",0.854163931313557
"pielou.216",0.863399617199231
"pielou.217",0.826609231382968
"pielou.218",0.889198556816274
"pielou.219",0.811053202090165
"pielou.220",0.896370172492564
"pielou.221",0.813027833809726
"pielou.222",0.745091925852795
"pielou.223",0.762133182877007
"pielou.224",0.826975318884774
"pielou.225",0.799887092751922
"pielou.226",0.861720685811526
"pielou.227",0.809300642319196
"pielou.228",0.872644652203194
"pielou.229",0.806684365835881
"pielou.230",0.784365737063787
"pielou.231",0.883352768041061
"pielou.232",0.893813143200395
"pielou.233",0.81180079624784
"pielou.234",0.856716029031679
"pielou.235",0.902751557150624
"pielou.236",0.852638984274253
"pielou.237",0.782382421185301
"pielou.238",0.82904814908945
"pielou.239",0.82451158295455
"pielou.240",0.799787527428545
"pielou.241",0.948392890294093
"pielou.242",0.716856264997602
"pielou.243",0.837440188400084
"pielou.244",0.778772699003756
"pielou.245",0.846482753905151
"pielou.246",0.835390364947792
"pielou.247",0.833044807130007
"pielou.248",0.862346224070795
"pielou.249",0.93476971914763
"pielou.250",0.862916433761392
"pielou.251",0.748333447981652
"pielou.252",0.77497884563054
"pielou.253",0.849065625684448
"pielou.254",0.837091829553222
"pielou.255",0.827480225309412
"pielou.256",0.865912851679484
"pielou.257",0.92194145003964
"pielou.258",0.835899260394768
