"","1"
"shannon",2.10941481330529
"shannon.1",2.27398833600258
"shannon.2",2.52468563983183
"shannon.3",2.37484691932062
"shannon.4",2.25448391892447
"shannon.5",2.07802380860088
"shannon.6",2.28773406440983
"shannon.7",2.15296177404503
"shannon.8",2.58289403601967
"shannon.9",2.56186766206073
"shannon.10",2.01565245136925
"shannon.11",2.69017513516149
"shannon.12",2.05651844562079
"shannon.13",1.89472394473534
"shannon.14",2.43341977719376
"shannon.15",2.14205758926137
"shannon.16",2.18619157453931
"shannon.17",2.66208894191104
"shannon.18",2.28172829888273
"shannon.19",2.49232010266181
"shannon.20",2.42932117484321
"shannon.21",2.47063123796766
"shannon.22",2.09300635588353
"shannon.23",2.11143080828136
"shannon.24",2.49349977554367
"shannon.25",2.66884591166586
"shannon.26",2.24956021271677
"shannon.27",2.38790354916498
"shannon.28",2.43123582669959
"shannon.29",2.50988777586426
"shannon.30",2.67551908293619
"shannon.31",2.22194824204373
"shannon.32",2.20882079965355
"shannon.33",2.20687172915169
"shannon.34",2.50020765012889
"shannon.35",2.33538948643825
"shannon.36",2.42509634623065
"shannon.37",2.60579056708689
"shannon.38",2.18500588141131
"shannon.39",2.26799788735999
"shannon.40",2.67981617931182
"shannon.41",2.43556548615015
"shannon.42",2.20274683977312
"shannon.43",2.18005922675924
"shannon.44",2.33009917775245
"shannon.45",2.46545278840316
"shannon.46",2.4565738591021
"shannon.47",2.43174886807114
"shannon.48",2.35848727736057
"shannon.49",2.48858487618585
"shannon.50",2.47241988358047
"shannon.51",2.40867979826743
"shannon.52",2.49080493347087
"shannon.53",2.23923528362081
"shannon.54",2.06092454547464
"shannon.55",2.16245455151424
"shannon.56",1.92247285504092
"shannon.57",2.36989906834272
"shannon.58",2.08784367524396
"shannon.59",2.23079430203054
"shannon.60",2.43820217917172
"shannon.61",2.1348475568
"shannon.62",2.28699451112964
"shannon.63",2.51273020174299
"shannon.64",2.51521495678205
"shannon.65",2.27367580409857
"shannon.66",2.685995447709
"shannon.67",2.83832937768405
"shannon.68",2.55647288159034
"shannon.69",2.10942037289098
"shannon.70",2.0715936965889
"shannon.71",2.35886973618283
"shannon.72",2.38841197354428
"shannon.73",2.19166007500836
"shannon.74",2.17460708026005
"shannon.75",2.47579165921977
"shannon.76",2.2797538785941
"shannon.77",2.24274696902311
"shannon.78",2.24282103026162
"shannon.79",1.95543902833829
"shannon.80",2.24863190992525
"shannon.81",2.11804553957174
"shannon.82",2.54166901355147
"shannon.83",2.04927492261532
"shannon.84",2.63912789159382
"shannon.85",2.15519539698824
"shannon.86",2.1545585741989
"shannon.87",2.17696282187649
"shannon.88",2.57186159002594
"shannon.89",2.11394656116414
"shannon.90",2.45867109256832
"shannon.91",2.3285330226971
"shannon.92",1.95611805117968
"shannon.93",2.75016928057234
"shannon.94",2.46547863185253
"shannon.95",2.12285018555107
"shannon.96",2.23753957544446
"shannon.97",1.96896004357181
"shannon.98",2.47946507745123
"shannon.99",2.21683236217165
"shannon.100",2.36198026403496
"shannon.101",2.39810936511878
"shannon.102",2.2511515002985
"shannon.103",2.69443908994288
"shannon.104",2.49157045215546
"shannon.105",2.65316676084568
"shannon.106",2.28289512161432
"shannon.107",2.30869188168148
"shannon.108",2.28407241807228
"shannon.109",1.84363364475762
"shannon.110",1.92737811476578
"shannon.111",2.51231423032936
"shannon.112",2.26142854470059
"shannon.113",2.23758150170176
"shannon.114",2.38751893946403
"shannon.115",2.62802849234828
"shannon.116",2.19230232533488
"shannon.117",2.12422027724041
"shannon.118",2.44393859267081
"shannon.119",2.37483837842293
"shannon.120",1.97809185598997
"shannon.121",2.20841982306127
"shannon.122",2.10157409128664
"shannon.123",1.9893162000796
"shannon.124",1.9899741873926
"shannon.125",2.07600025428363
"shannon.126",2.42937271128556
"shannon.127",2.23252985580986
"shannon.128",2.43645241131117
"shannon.129",2.09786093588362
"shannon.130",2.57398260382998
"shannon.131",2.47120827293738
"shannon.132",1.95110076461935
"shannon.133",2.01943792187769
"shannon.134",2.50085132916504
"shannon.135",1.85515727384
"shannon.136",2.23940547051592
"shannon.137",2.49770614152024
"shannon.138",2.61617451376325
"shannon.139",2.14719584890506
"shannon.140",2.05608817064418
"shannon.141",1.98474323882438
"shannon.142",2.29237488668576
"shannon.143",2.45436025680108
"shannon.144",2.60927933799082
"shannon.145",2.30465607137301
"shannon.146",2.0917208052401
"shannon.147",1.7407988195234
"shannon.148",2.36103541301394
"shannon.149",2.34908047573694
"shannon.150",1.9434456167245
"shannon.151",2.07880590429918
"shannon.152",1.76185941940226
"shannon.153",2.66570935422227
"shannon.154",2.4839230636357
"shannon.155",2.53331525717904
"shannon.156",2.40385488791127
"shannon.157",2.44226818091656
"shannon.158",2.64865967386255
"shannon.159",1.89720731701369
"shannon.160",2.27523510479165
"shannon.161",2.24200120595456
"shannon.162",2.56678346576983
"shannon.163",2.26679448534006
"shannon.164",1.77006783377551
"shannon.165",2.33481171854643
"shannon.166",2.06214615918043
"shannon.167",2.31057377245879
"shannon.168",2.4045015122754
"shannon.169",1.93303272225556
"shannon.170",2.03946521950653
"shannon.171",2.50704566622681
"shannon.172",2.52180497136385
"shannon.173",2.01078612213465
"shannon.174",2.01595431378153
"shannon.175",2.3462615936995
"shannon.176",2.55154667786455
"shannon.177",2.34152350978853
"shannon.178",2.35679018826149
"shannon.179",2.31740106880789
"shannon.180",2.24995841830517
"shannon.181",2.5160224476591
"shannon.182",2.22360622016171
"shannon.183",2.62394767570725
"shannon.184",2.26861337453288
"shannon.185",2.33670827262548
"shannon.186",2.20846273676943
"shannon.187",2.60173101419503
"shannon.188",2.06848270887129
"shannon.189",2.43733008351873
"shannon.190",2.34264235144177
"shannon.191",2.2367223440359
"shannon.192",2.4479154392242
"shannon.193",2.44471468469037
"shannon.194",2.28152448539475
"shannon.195",2.03617906674335
"shannon.196",2.27671533153484
"shannon.197",1.97107746146773
"shannon.198",2.10495080138114
"shannon.199",2.29082615085065
"shannon.200",2.23345541204302
"shannon.201",2.16289565527334
"shannon.202",2.09662290681576
"shannon.203",2.04481060160587
"shannon.204",2.357913907541
"shannon.205",2.2294929626883
"shannon.206",2.13678759369541
"shannon.207",2.56779617582571
"shannon.208",1.96720104420349
"shannon.209",2.10362573000323
"shannon.210",2.42718747409524
"shannon.211",2.40537609955393
"shannon.212",2.33191822866109
"shannon.213",2.31077805637426
"shannon.214",2.04000922661313
"shannon.215",2.05602957155885
"shannon.216",2.2389189380965
"shannon.217",2.71923829792428
"shannon.218",2.51941557849674
"shannon.219",2.11885332829259
"shannon.220",2.33835284960636
"shannon.221",2.59051760888182
"shannon.222",2.31548808692425
"shannon.223",2.40675095467817
"shannon.224",2.25763302835375
"shannon.225",2.17710604084558
"shannon.226",2.60352159483046
"shannon.227",1.69250493976487
"shannon.228",2.30535940029485
"shannon.229",2.13256841744502
"shannon.230",1.9977530343978
"shannon.231",2.06367660870971
"shannon.232",2.32697825898085
"shannon.233",2.36135762515832
"shannon.234",2.36109132429694
"shannon.235",2.31737552136195
"shannon.236",2.59691381793526
"shannon.237",2.23619014940941
"shannon.238",2.48056396188194
"shannon.239",2.08201339091491
"shannon.240",2.22150242784735
"shannon.241",2.60081194207521
"shannon.242",2.16922084019846
"shannon.243",2.22889961812029
"shannon.244",2.50173709396351
"shannon.245",2.54588492897598
"shannon.246",2.07414023413303
"shannon.247",2.52395174559074
"shannon.248",2.55690936247115
"shannon.249",2.64112589600663
"shannon.250",2.41747833539362
"shannon.251",2.05843056722765
"shannon.252",2.31257126988937
"shannon.253",2.23930693698703
"shannon.254",2.38635756268737
"shannon.255",2.43182766631548
"shannon.256",2.0055285128141
"shannon.257",2.56753403801525
"shannon.258",2.34237102370871
"shannon.259",2.43208291523957
"shannon.260",2.4199972971765
"shannon.261",2.6155763622649
"shannon.262",2.36986839158802
"shannon.263",2.00278804823497
"shannon.264",2.16230017906098
"shannon.265",2.03762496454461
"shannon.266",2.24521742145539
"shannon.267",2.33190984018227
"shannon.268",2.18219505589172
"shannon.269",2.23104574007789
"shannon.270",2.28571490433928
"shannon.271",2.09083735118787
"shannon.272",2.36820432832199
"shannon.273",2.24125687230365
"shannon.274",2.19969542989902
"shannon.275",2.09705805536066
"shannon.276",2.23957334056909
"shannon.277",2.29768009505015
"shannon.278",2.21971341422983
"shannon.279",2.25349965464487
"shannon.280",2.26562925334076
"shannon.281",2.2620313426562
"shannon.282",2.22243946987542
"shannon.283",2.32262451872313
"shannon.284",2.22330847616939
"shannon.285",2.33407265681453
"shannon.286",2.08181706989783
"shannon.287",1.77403243822897
"shannon.288",2.44433376720134
"shannon.289",2.23049532287627
"shannon.290",2.47394280046723
"shannon.291",2.42290698169059
"shannon.292",1.94984554298041
"shannon.293",2.50049507028888
"shannon.294",2.00793230973903
"shannon.295",2.35478392811836
"shannon.296",2.43969973929091
"shannon.297",2.49816031747201
"shannon.298",2.49404494264713
"shannon.299",2.42983478571491
"shannon.300",2.37569084837701
"shannon.301",2.10938574959818
"shannon.302",2.3472532845082
"shannon.303",2.10018206095954
"shannon.304",2.51487704530269
"shannon.305",2.00206130846391
"shannon.306",2.49180247353243
"shannon.307",2.35885475738745
"shannon.308",2.01014678429278
"shannon.309",2.24877455088077
"shannon.310",2.222204369866
"shannon.311",2.26038026224783
"shannon.312",1.73135067540451
"shannon.313",2.32396565249588
"shannon.314",2.25066663537825
"shannon.315",2.24071975633068
"shannon.316",2.27234438480642
"shannon.317",2.17172562276086
"shannon.318",2.36435872055071
"shannon.319",1.99495142438919
"shannon.320",2.41558909946124
"shannon.321",2.19072833175104
"shannon.322",2.36083803881428
"shannon.323",2.15366876825669
"shannon.324",2.57766241864822
"shannon.325",2.70574218255716
"shannon.326",2.46305936490173
"shannon.327",1.87335393446114
"shannon.328",2.3144364008957
"shannon.329",2.43434682031099
"shannon.330",2.44955787566347
"shannon.331",2.31999176054658
"shannon.332",2.50490559324946
"shannon.333",2.35751109420691
"shannon.334",2.41738215901859
"shannon.335",2.58563673060879
"shannon.336",2.30358193187756
"shannon.337",2.28357016570642
"shannon.338",2.65702225026119
"shannon.339",2.27698684438136
"shannon.340",2.22574407641308
"shannon.341",2.3733422558998
"shannon.342",2.39506371225541
"shannon.343",2.13042007740375
"shannon.344",2.17797771976029
"shannon.345",2.27681344740379
"shannon.346",1.82169939808141
"shannon.347",2.1139225147356
"shannon.348",2.00015634222428
"shannon.349",2.50603597969452
"shannon.350",2.60047283148849
"shannon.351",2.04562833171957
"shannon.352",2.08714409773829
"shannon.353",2.04867022130822
"shannon.354",2.03528705611202
"shannon.355",2.42321096394861
"shannon.356",1.83398803730278
"shannon.357",2.63544259287481
"shannon.358",2.33280262023885
"shannon.359",2.20844469458323
"shannon.360",2.41196444738005
"shannon.361",2.49455405245759
"shannon.362",1.75922832834334
"shannon.363",2.36535231477043
"shannon.364",2.36717861726427
"shannon.365",2.5355969846443
"shannon.366",2.44417336397088
"shannon.367",1.9172610687411
"shannon.368",2.44227847732954
"shannon.369",2.27202605631754
"shannon.370",1.95390985855396
"shannon.371",2.42100794487543
"shannon.372",2.0326924884762
"shannon.373",2.10948575202451
"shannon.374",2.5055189584882
"shannon.375",2.04215975388702
"shannon.376",2.13330443646483
"shannon.377",2.18758946130681
"shannon.378",2.01370740268191
"shannon.379",2.2190860766369
"shannon.380",2.33590472048747
"shannon.381",2.20022509404818
"shannon.382",2.19774405271029
"shannon.383",2.67043434184221
"shannon.384",2.41550659521945
"shannon.385",2.13947101565508
"shannon.386",2.43854323932008
"shannon.387",2.42166352715656
"shannon.388",2.19981011417385
"shannon.389",2.26727517006459
"shannon.390",2.31819199802468
"shannon.391",2.36999385508187
"shannon.392",2.35181023747598
"shannon.393",2.05136043985264
"shannon.394",2.34196288137031
"shannon.395",2.24274715261831
"shannon.396",2.432452815037
"shannon.397",2.33900320639743
"shannon.398",2.11893833353112
"shannon.399",1.97475152817544
"shannon.400",2.32105149275456
"shannon.401",2.38221531302249
"shannon.402",2.3014556545636
"shannon.403",2.4954972512453
"shannon.404",2.21846414831381
"shannon.405",2.28866550892726
"shannon.406",2.17163637038248
"shannon.407",2.31189143851822
"shannon.408",2.61587001213243
"shannon.409",2.49683043415725
"shannon.410",2.33528444401895
"shannon.411",2.22956907693382
"shannon.412",2.08684777220874
"shannon.413",1.92251319518463
"shannon.414",2.4327433629431
"shannon.415",2.43010669095581
"shannon.416",2.01107824970631
"shannon.417",2.42652978680356
"shannon.418",2.48847479378428
"shannon.419",2.25760652853287
"shannon.420",2.57530970650537
"shannon.421",2.3653411390046
"shannon.422",2.13223060215101
"shannon.423",2.26325393094331
"shannon.424",2.32895835104582
"shannon.425",2.04076571267293
"shannon.426",2.29914602283824
"shannon.427",1.72214203836037
"shannon.428",2.3440829964548
"shannon.429",2.4719734517204
"shannon.430",2.38262100033855
"shannon.431",2.15681814894193
"shannon.432",2.25231720568075
"shannon.433",2.59532488229684
"shannon.434",2.5319609662154
"shannon.435",2.37656892855685
"shannon.436",2.33307880203596
"shannon.437",2.54201692633114
"shannon.438",2.69215235886202
"shannon.439",2.31964917578707
"shannon.440",1.92048215047588
"shannon.441",2.2221870700575
"shannon.442",2.19899567182797
"shannon.443",1.90753639470232
"shannon.444",2.36873946728335
"shannon.445",2.26704605764493
"shannon.446",2.52070347762226
"shannon.447",2.26197745340358
"shannon.448",2.26678223250572
"shannon.449",2.32061810299321
"shannon.450",1.96836738611063
"shannon.451",2.23661546290268
"shannon.452",2.5014414019208
"shannon.453",1.95583749748612
"shannon.454",2.24206879398241
"shannon.455",2.61898220967163
"shannon.456",2.0704575509527
"shannon.457",2.41566892611912
"shannon.458",2.31808966080026
"shannon.459",2.75760350320666
"shannon.460",2.51872083579979
"shannon.461",2.41730704526378
"shannon.462",2.07182583105042
"shannon.463",2.24599354194062
"shannon.464",2.46943275997913
"shannon.465",1.98036480259931
"shannon.466",1.80258313160408
"shannon.467",2.26552138939191
"shannon.468",2.07646043664246
"shannon.469",2.22983804015709
"shannon.470",2.17376707102139
"shannon.471",2.03001261003537
"shannon.472",2.27272829693055
"shannon.473",2.05803695745719
"shannon.474",2.2720468801737
"shannon.475",2.00410600670357
"shannon.476",2.48972083182159
"shannon.477",2.13823005945474
"shannon.478",2.49974816437196
"shannon.479",2.15951298171396
"shannon.480",2.45102720311455
"shannon.481",2.36908924445692
"shannon.482",2.23589318282534
