"","1"
"shannon",0.761783436652634
"shannon.1",0.761783436652634
"shannon.2",0.761783436652634
"shannon.3",0.761783436652634
"shannon.4",0.761783436652634
"shannon.5",0.761783436652634
"shannon.6",0.761783436652634
"shannon.7",0.761783436652634
"shannon.8",1.15623159574525
"shannon.9",0.761783436652634
"shannon.10",0.761783436652634
"shannon.11",0.761783436652634
"shannon.12",0.894977564199377
"shannon.13",0.761783436652634
"shannon.14",0.890979757172077
"shannon.15",0.85585145997618
"shannon.16",0.761783436652634
"shannon.17",0.903245991738711
"shannon.18",0.761783436652634
"shannon.19",0.761783436652634
"shannon.20",0.862662754447058
"shannon.21",0.761783436652634
"shannon.22",0.761783436652634
"shannon.23",0.850545648261246
"shannon.24",0.817199031160246
"shannon.25",0.79104436070237
"shannon.26",0.761783436652634
"shannon.27",0.761783436652634
"shannon.28",0.761783436652634
"shannon.29",0.761783436652634
"shannon.30",0.854274479870245
"shannon.31",0.761783436652634
"shannon.32",0.761783436652634
"shannon.33",0.761783436652634
"shannon.34",0.761783436652634
"shannon.35",0.901946238715462
"shannon.36",1.25286991809511
"shannon.37",0.761783436652634
"shannon.38",0.761783436652634
"shannon.39",0.883125228593396
"shannon.40",0.761783436652634
"shannon.41",0.761783436652634
"shannon.42",0.843577963009399
"shannon.43",0.901361696727943
"shannon.44",0.761783436652634
"shannon.45",0.906124487038299
"shannon.46",0.761783436652634
"shannon.47",0.761783436652634
"shannon.48",0.761783436652634
"shannon.49",0.761783436652634
"shannon.50",0.761783436652634
"shannon.51",0.895554418521854
"shannon.52",0.851258279086853
"shannon.53",0.761840019214097
"shannon.54",1.21046207228534
"shannon.55",0.761783436652634
"shannon.56",1.14151437770853
"shannon.57",0.77690167430574
"shannon.58",0.90624092666325
"shannon.59",0.761783436652634
"shannon.60",0.761783436652634
"shannon.61",1.25692345864053
"shannon.62",0.761783436652634
"shannon.63",0.761783436652634
"shannon.64",0.761783436652634
"shannon.65",0.761783436652634
"shannon.66",0.761783436652634
"shannon.67",0.761783436652634
"shannon.68",0.761783436652634
"shannon.69",0.761783436652634
"shannon.70",0.761783436652634
"shannon.71",0.761783436652634
"shannon.72",0.761783436652634
"shannon.73",1.06973542717977
"shannon.74",0.901559971762974
"shannon.75",0.791120638440009
"shannon.76",0.761783436652634
"shannon.77",0.904125960595585
"shannon.78",0.851494421339653
"shannon.79",0.761783436652634
"shannon.80",0.761783436652634
"shannon.81",0.761783436652634
"shannon.82",0.761909240321249
"shannon.83",0.761783436652634
"shannon.84",0.761783436652634
"shannon.85",0.761783436652634
"shannon.86",1.26543962783314
"shannon.87",0.761783436652634
"shannon.88",0.761783436652634
"shannon.89",0.761783436652634
"shannon.90",0.761783436652634
"shannon.91",0.805337025733797
"shannon.92",0.761783436652634
"shannon.93",0.882984391318355
"shannon.94",0.895554418521854
"shannon.95",1.23740878357927
"shannon.96",1.10962018300818
"shannon.97",0.761783436652634
"shannon.98",0.890866385374561
"shannon.99",0.761783436652634
"shannon.100",0.761783436652634
"shannon.101",0.869780802425683
"shannon.102",0.761783436652634
"shannon.103",0.761783436652634
"shannon.104",0.761783436652634
"shannon.105",0.761783436652634
"shannon.106",0.761783436652634
"shannon.107",0.761783436652634
"shannon.108",0.886626586619799
"shannon.109",0.907303878878105
"shannon.110",0.888752459971141
"shannon.111",0.761783436652634
"shannon.112",0.761783436652634
"shannon.113",0.886497557793667
"shannon.114",0.761726862131315
"shannon.115",0.761783436652634
"shannon.116",0.761783436652634
"shannon.117",0.761783436652634
"shannon.118",0.88713825602993
"shannon.119",1.29399959767456
"shannon.120",0.761783436652634
"shannon.121",0.761783436652634
"shannon.122",0.930461376925213
"shannon.123",0.856958222011723
"shannon.124",0.761783436652634
"shannon.125",0.902440009444837
"shannon.126",0.761783436652634
"shannon.127",0.903516008341903
"shannon.128",0.902736329936927
"shannon.129",0.761783436652634
"shannon.130",0.893062455097827
"shannon.131",0.761783436652634
"shannon.132",0.761783436652634
"shannon.133",0.761783436652634
"shannon.134",0.761783436652634
"shannon.135",0.761783436652634
"shannon.136",0.761783436652634
"shannon.137",0.761783436652634
"shannon.138",0.761783436652634
"shannon.139",0.985605966835189
"shannon.140",0.761783436652634
"shannon.141",0.761783436652634
"shannon.142",0.969115581559554
"shannon.143",0.761783436652634
"shannon.144",0.761783436652634
"shannon.145",0.894185599132596
"shannon.146",0.878695299115238
"shannon.147",0.761783436652634
"shannon.148",0.80210670002729
"shannon.149",0.851729867036782
"shannon.150",0.761783436652634
"shannon.151",0.761783436652634
"shannon.152",0.874120533383377
"shannon.153",0.761783436652634
"shannon.154",0.761783436652634
"shannon.155",0.853817928959087
"shannon.156",0.86812030561235
"shannon.157",0.761783436652634
"shannon.158",0.761783436652634
"shannon.159",0.761783436652634
"shannon.160",0.905379622666459
"shannon.161",0.904028026604063
"shannon.162",0.761783436652634
"shannon.163",0.761783436652634
"shannon.164",1.04379142284399
"shannon.165",0.761783436652634
"shannon.166",0.906979779878038
"shannon.167",0.761783436652634
"shannon.168",0.897716892665184
"shannon.169",0.761783436652634
"shannon.170",0.898468740275975
"shannon.171",0.761726862131315
"shannon.172",0.84174216384454
"shannon.173",0.769109453080115
"shannon.174",0.811091836617242
"shannon.175",0.883544965959453
"shannon.176",0.761783436652634
"shannon.177",0.904813176487264
"shannon.178",0.870863330374838
"shannon.179",0.761783436652634
"shannon.180",0.761783436652634
"shannon.181",0.905264312279508
"shannon.182",0.904813176487264
"shannon.183",0.761783436652634
"shannon.184",0.761783436652634
"shannon.185",0.761783436652634
"shannon.186",0.960093879875236
"shannon.187",0.885976977652827
"shannon.188",0.761783436652634
"shannon.189",0.761783436652634
"shannon.190",0.906269126022961
"shannon.191",0.761783436652634
"shannon.192",0.89198104969118
"shannon.193",0.834276594171864
"shannon.194",0.849101240095176
"shannon.195",0.851494421339653
"shannon.196",0.88442481047184
"shannon.197",0.88713825602993
"shannon.198",0.891540254906245
"shannon.199",0.8466358172369
"shannon.200",0.761783436652634
"shannon.201",0.83456457249333
"shannon.202",0.761783436652634
"shannon.203",0.761783436652634
"shannon.204",0.761783436652634
"shannon.205",0.761783436652634
"shannon.206",1.12183619143902
"shannon.207",0.761783436652634
"shannon.208",0.902134243691125
"shannon.209",0.903928604670112
"shannon.210",0.761783436652634
"shannon.211",0.761783436652634
"shannon.212",0.761783436652634
"shannon.213",0.993956179129202
"shannon.214",0.81219977234855
"shannon.215",0.761783436652634
"shannon.216",1.02115037889631
"shannon.217",1.12968138546167
"shannon.218",0.761783436652634
"shannon.219",0.820274695245341
"shannon.220",0.77584300290546
"shannon.221",0.761783436652634
"shannon.222",0.761783436652634
"shannon.223",0.761783436652634
"shannon.224",0.761783436652634
"shannon.225",0.901091982945496
"shannon.226",0.761783436652634
"shannon.227",0.790647698237891
"shannon.228",0.761726862131315
"shannon.229",0.761783436652634
"shannon.230",1.09762822957386
"shannon.231",0.761783436652634
"shannon.232",0.801810577328946
"shannon.233",0.761783436652634
"shannon.234",0.761783436652634
"shannon.235",0.761783436652634
"shannon.236",0.761783436652634
"shannon.237",0.761783436652634
"shannon.238",0.81579833532535
"shannon.239",0.761783436652634
"shannon.240",0.891092704209366
"shannon.241",0.761783436652634
"shannon.242",0.8796156248919
"shannon.243",0.803736917224071
"shannon.244",0.761783436652634
"shannon.245",0.761783436652634
"shannon.246",0.829539710791409
"shannon.247",0.904174370056541
"shannon.248",0.875169268866755
"shannon.249",0.900746224141239
"shannon.250",0.905417324988023
"shannon.251",0.887011004313417
"shannon.252",0.761783436652634
"shannon.253",0.761840019214097
"shannon.254",0.761783436652634
"shannon.255",0.901428169919745
"shannon.256",0.761783436652634
"shannon.257",0.907171146027359
"shannon.258",0.761783436652634
"shannon.259",0.907057320028811
"shannon.260",0.761783436652634
"shannon.261",0.761783436652634
"shannon.262",0.761783436652634
"shannon.263",0.761783436652634
"shannon.264",0.902677820127458
"shannon.265",0.814733584371929
"shannon.266",0.761783436652634
"shannon.267",0.761783436652634
"shannon.268",0.761783436652634
"shannon.269",0.888630916861673
"shannon.270",0.761783436652634
"shannon.271",0.761783436652634
"shannon.272",0.829235304511946
"shannon.273",0.761783436652634
"shannon.274",0.761783436652634
"shannon.275",0.761783436652634
"shannon.276",0.761783436652634
"shannon.277",0.761783436652634
"shannon.278",0.761783436652634
"shannon.279",0.761783436652634
