"","1"
"observed",11
"observed.1",10
"observed.2",8
"observed.3",10
"observed.4",8
"observed.5",8
"observed.6",8
"observed.7",6
"observed.8",10
"observed.9",6
"observed.10",10
"observed.11",7
"observed.12",7
"observed.13",6
"observed.14",7
"observed.15",9
"observed.16",7
"observed.17",8
"observed.18",9
"observed.19",6
"observed.20",8
"observed.21",9
"observed.22",7
"observed.23",11
"observed.24",6
"observed.25",8
"observed.26",8
"observed.27",7
"observed.28",10
"observed.29",5
"observed.30",8
"observed.31",9
"observed.32",8
"observed.33",5
"observed.34",8
"observed.35",8
"observed.36",8
"observed.37",10
"observed.38",10
"observed.39",8
"observed.40",10
"observed.41",7
"observed.42",9
"observed.43",9
"observed.44",9
"observed.45",11
"observed.46",6
"observed.47",9
"observed.48",8
"observed.49",6
"observed.50",12
"observed.51",7
"observed.52",8
"observed.53",10
"observed.54",11
"observed.55",7
"observed.56",9
"observed.57",7
"observed.58",8
"observed.59",8
"observed.60",10
"observed.61",9
"observed.62",8
"observed.63",7
"observed.64",11
"observed.65",9
"observed.66",9
"observed.67",6
"observed.68",7
"observed.69",8
"observed.70",9
"observed.71",9
"observed.72",9
"observed.73",6
"observed.74",7
"observed.75",8
"observed.76",9
"observed.77",9
"observed.78",8
"observed.79",7
"observed.80",7
"observed.81",8
"observed.82",11
"observed.83",7
"observed.84",10
"observed.85",14
"observed.86",9
"observed.87",9
"observed.88",7
"observed.89",9
"observed.90",8
"observed.91",12
"observed.92",8
"observed.93",7
"observed.94",8
"observed.95",12
"observed.96",10
"observed.97",5
"observed.98",6
"observed.99",6
"observed.100",8
"observed.101",10
"observed.102",8
"observed.103",9
"observed.104",6
"observed.105",9
"observed.106",6
"observed.107",6
"observed.108",11
"observed.109",11
"observed.110",8
"observed.111",8
"observed.112",8
"observed.113",12
"observed.114",7
"observed.115",11
"observed.116",9
"observed.117",10
"observed.118",9
"observed.119",10
"observed.120",8
"observed.121",8
"observed.122",9
"observed.123",7
"observed.124",9
"observed.125",7
"observed.126",6
"observed.127",6
"observed.128",9
"observed.129",7
"observed.130",8
"observed.131",9
"observed.132",6
"observed.133",8
"observed.134",10
"observed.135",10
"observed.136",10
"observed.137",8
"observed.138",9
"observed.139",9
"observed.140",7
"observed.141",6
"observed.142",12
"observed.143",7
"observed.144",8
"observed.145",9
"observed.146",7
"observed.147",5
"observed.148",6
"observed.149",9
"observed.150",10
"observed.151",7
"observed.152",7
"observed.153",6
"observed.154",8
"observed.155",11
"observed.156",9
"observed.157",7
"observed.158",9
"observed.159",10
"observed.160",8
"observed.161",11
"observed.162",7
"observed.163",12
"observed.164",13
"observed.165",9
"observed.166",6
"observed.167",7
"observed.168",10
"observed.169",6
"observed.170",9
"observed.171",11
"observed.172",11
"observed.173",8
"observed.174",8
"observed.175",8
"observed.176",7
"observed.177",7
"observed.178",10
"observed.179",13
"observed.180",11
"observed.181",11
"observed.182",8
"observed.183",7
"observed.184",8
"observed.185",6
"observed.186",9
"observed.187",9
"observed.188",8
"observed.189",10
"observed.190",9
"observed.191",7
"observed.192",8
"observed.193",10
"observed.194",8
"observed.195",9
"observed.196",8
"observed.197",9
"observed.198",10
"observed.199",11
"observed.200",8
"observed.201",9
"observed.202",11
"observed.203",10
"observed.204",8
"observed.205",8
"observed.206",11
"observed.207",8
"observed.208",10
"observed.209",9
"observed.210",9
"observed.211",9
"observed.212",7
"observed.213",8
"observed.214",10
"observed.215",7
"observed.216",5
"observed.217",9
"observed.218",8
"observed.219",7
"observed.220",10
"observed.221",11
"observed.222",8
"observed.223",8
"observed.224",9
"observed.225",7
"observed.226",10
"observed.227",8
"observed.228",9
"observed.229",7
"observed.230",7
"observed.231",10
"observed.232",8
"observed.233",6
"observed.234",9
"observed.235",10
"observed.236",8
"observed.237",12
"observed.238",7
"observed.239",8
"observed.240",10
"observed.241",8
"observed.242",10
"observed.243",8
"observed.244",8
"observed.245",9
"observed.246",10
"observed.247",5
"observed.248",9
"observed.249",7
"observed.250",11
"observed.251",11
"observed.252",8
"observed.253",8
"observed.254",11
"observed.255",6
"observed.256",10
"observed.257",10
"observed.258",11
"observed.259",10
"observed.260",8
"observed.261",8
"observed.262",10
"observed.263",11
"observed.264",9
"observed.265",10
"observed.266",8
"observed.267",10
"observed.268",9
"observed.269",8
"observed.270",8
"observed.271",7
"observed.272",10
"observed.273",12
"observed.274",10
"observed.275",9
"observed.276",12
"observed.277",6
"observed.278",7
"observed.279",10
"observed.280",8
"observed.281",8
"observed.282",13
"observed.283",8
"observed.284",10
"observed.285",11
"observed.286",8
"observed.287",10
"observed.288",10
"observed.289",9
"observed.290",11
"observed.291",8
"observed.292",10
"observed.293",8
"observed.294",8
"observed.295",14
"observed.296",10
"observed.297",10
"observed.298",8
"observed.299",6
"observed.300",10
"observed.301",5
"observed.302",9
"observed.303",7
"observed.304",8
"observed.305",10
"observed.306",9
"observed.307",10
"observed.308",8
"observed.309",9
"observed.310",8
"observed.311",5
"observed.312",11
"observed.313",6
"observed.314",8
"observed.315",11
"observed.316",8
"observed.317",10
"observed.318",10
"observed.319",10
"observed.320",7
"observed.321",7
"observed.322",8
"observed.323",7
"observed.324",10
"observed.325",6
"observed.326",9
"observed.327",10
"observed.328",10
"observed.329",7
"observed.330",8
"observed.331",5
"observed.332",8
"observed.333",7
"observed.334",12
"observed.335",9
"observed.336",6
"observed.337",8
"observed.338",9
"observed.339",9
"observed.340",9
"observed.341",8
"observed.342",8
"observed.343",8
"observed.344",10
"observed.345",6
"observed.346",7
"observed.347",7
"observed.348",11
"observed.349",7
"observed.350",6
"observed.351",6
"observed.352",6
"observed.353",12
"observed.354",9
"observed.355",8
"observed.356",10
"observed.357",10
"observed.358",8
"observed.359",11
"observed.360",8
"observed.361",9
"observed.362",10
"observed.363",13
"observed.364",7
"observed.365",9
"observed.366",9
"observed.367",7
"observed.368",11
"observed.369",10
"observed.370",8
"observed.371",12
"observed.372",8
"observed.373",9
"observed.374",9
"observed.375",7
"observed.376",11
"observed.377",9
"observed.378",9
"observed.379",7
"observed.380",11
"observed.381",7
"observed.382",8
"observed.383",8
"observed.384",9
"observed.385",10
"observed.386",10
"observed.387",9
"observed.388",10
"observed.389",6
"observed.390",8
"observed.391",8
"observed.392",11
"observed.393",8
"observed.394",10
"observed.395",8
"observed.396",8
"observed.397",11
"observed.398",9
"observed.399",5
"observed.400",8
"observed.401",9
"observed.402",5
"observed.403",5
"observed.404",10
"observed.405",8
"observed.406",10
"observed.407",10
"observed.408",9
"observed.409",6
"observed.410",9
"observed.411",10
"observed.412",7
"observed.413",9
"observed.414",9
"observed.415",5
"observed.416",9
"observed.417",6
"observed.418",8
"observed.419",9
"observed.420",7
"observed.421",11
"observed.422",12
"observed.423",6
"observed.424",8
"observed.425",6
"observed.426",9
"observed.427",10
"observed.428",7
"observed.429",5
"observed.430",7
"observed.431",7
"observed.432",6
"observed.433",9
"observed.434",8
"observed.435",8
"observed.436",6
"observed.437",9
"observed.438",6
"observed.439",10
"observed.440",9
"observed.441",7
"observed.442",6
"observed.443",11
"observed.444",7
"observed.445",10
"observed.446",12
"observed.447",10
"observed.448",10
"observed.449",11
"observed.450",8
"observed.451",9
"observed.452",7
"observed.453",7
"observed.454",12
"observed.455",8
"observed.456",8
"observed.457",9
"observed.458",11
"observed.459",12
"observed.460",8
"observed.461",8
"observed.462",11
"observed.463",9
"observed.464",8
"observed.465",7
"observed.466",10
"observed.467",9
"observed.468",9
"observed.469",11
"observed.470",7
"observed.471",8
"observed.472",10
"observed.473",8
"observed.474",9
"observed.475",9
"observed.476",9
"observed.477",11
"observed.478",8
"observed.479",7
"observed.480",10
"observed.481",10
"observed.482",9
"observed.483",8
"observed.484",12
"observed.485",10
"observed.486",6
"observed.487",8
"observed.488",8
"observed.489",9
"observed.490",10
"observed.491",7
"observed.492",10
"observed.493",10
"observed.494",9
"observed.495",8
"observed.496",14
"observed.497",11
"observed.498",7
"observed.499",9
"observed.500",11
"observed.501",10
"observed.502",13
"observed.503",10
"observed.504",8
"observed.505",8
"observed.506",10
"observed.507",11
"observed.508",6
"observed.509",10
"observed.510",11
"observed.511",7
"observed.512",9
"observed.513",5
"observed.514",5
"observed.515",9
"observed.516",8
"observed.517",6
"observed.518",7
"observed.519",5
"observed.520",9
"observed.521",9
"observed.522",7
"observed.523",11
"observed.524",11
"observed.525",10
"observed.526",7
"observed.527",7
"observed.528",9
"observed.529",7
"observed.530",9
"observed.531",9
"observed.532",9
"observed.533",12
"observed.534",9
"observed.535",9
"observed.536",8
"observed.537",8
"observed.538",6
"observed.539",9
"observed.540",8
"observed.541",10
"observed.542",6
"observed.543",11
"observed.544",10
"observed.545",6
"observed.546",11
"observed.547",9
"observed.548",10
"observed.549",8
"observed.550",12
"observed.551",8
"observed.552",11
"observed.553",7
"observed.554",10
"observed.555",7
"observed.556",8
"observed.557",11
"observed.558",8
"observed.559",6
"observed.560",10
"observed.561",11
"observed.562",10
"observed.563",13
"observed.564",7
"observed.565",9
"observed.566",5
"observed.567",9
"observed.568",10
"observed.569",10
"observed.570",5
"observed.571",8
"observed.572",9
"observed.573",9
"observed.574",7
"observed.575",10
"observed.576",9
"observed.577",5
"observed.578",5
"observed.579",10
"observed.580",8
"observed.581",8
"observed.582",6
"observed.583",6
"observed.584",9
"observed.585",8
"observed.586",9
"observed.587",11
"observed.588",10
"observed.589",10
"observed.590",8
"observed.591",9
"observed.592",11
"observed.593",8
"observed.594",10
"observed.595",6
"observed.596",8
"observed.597",9
"observed.598",7
"observed.599",7
"observed.600",9
"observed.601",7
"observed.602",8
"observed.603",9
"observed.604",8
"observed.605",9
"observed.606",8
"observed.607",6
"observed.608",9
"observed.609",9
"observed.610",6
"observed.611",11
"observed.612",8
"observed.613",8
"observed.614",11
"observed.615",11
"observed.616",6
"observed.617",10
"observed.618",8
"observed.619",10
"observed.620",11
"observed.621",9
"observed.622",11
"observed.623",7
"observed.624",8
"observed.625",8
"observed.626",8
"observed.627",8
"observed.628",8
"observed.629",7
"observed.630",9
"observed.631",8
"observed.632",8
"observed.633",9
"observed.634",11
"observed.635",9
"observed.636",6
"observed.637",11
"observed.638",10
"observed.639",11
"observed.640",8
"observed.641",10
"observed.642",8
"observed.643",7
"observed.644",6
"observed.645",9
"observed.646",10
"observed.647",6
"observed.648",7
"observed.649",9
"observed.650",8
"observed.651",7
"observed.652",8
"observed.653",8
"observed.654",9
"observed.655",9
