"","1"
"observed",11
"observed.1",10
"observed.2",8
"observed.3",7
"observed.4",10
"observed.5",11
"observed.6",11
"observed.7",9
"observed.8",11
"observed.9",6
"observed.10",10
"observed.11",13
"observed.12",11
"observed.13",8
"observed.14",11
"observed.15",11
"observed.16",11
"observed.17",10
"observed.18",12
"observed.19",11
"observed.20",9
"observed.21",9
"observed.22",11
"observed.23",12
"observed.24",13
"observed.25",11
"observed.26",7
"observed.27",11
"observed.28",11
"observed.29",9
"observed.30",13
"observed.31",9
"observed.32",10
"observed.33",9
"observed.34",10
"observed.35",11
"observed.36",6
"observed.37",12
"observed.38",10
"observed.39",11
"observed.40",11
"observed.41",10
"observed.42",13
"observed.43",8
"observed.44",11
"observed.45",8
"observed.46",9
"observed.47",10
"observed.48",10
"observed.49",9
"observed.50",13
"observed.51",8
"observed.52",9
"observed.53",9
"observed.54",11
"observed.55",13
"observed.56",11
"observed.57",12
"observed.58",11
"observed.59",11
"observed.60",13
"observed.61",12
"observed.62",9
"observed.63",8
"observed.64",9
"observed.65",13
"observed.66",9
"observed.67",10
"observed.68",11
"observed.69",8
"observed.70",12
"observed.71",13
"observed.72",10
"observed.73",11
"observed.74",10
"observed.75",11
"observed.76",11
"observed.77",11
"observed.78",8
"observed.79",14
"observed.80",9
"observed.81",8
"observed.82",10
"observed.83",10
"observed.84",10
"observed.85",12
"observed.86",10
"observed.87",9
"observed.88",10
"observed.89",12
"observed.90",13
"observed.91",12
"observed.92",11
"observed.93",10
"observed.94",12
"observed.95",12
"observed.96",11
"observed.97",10
"observed.98",8
"observed.99",10
"observed.100",10
"observed.101",9
"observed.102",14
"observed.103",10
"observed.104",9
"observed.105",11
"observed.106",13
"observed.107",9
"observed.108",8
"observed.109",9
"observed.110",12
"observed.111",10
"observed.112",10
"observed.113",13
"observed.114",11
"observed.115",13
"observed.116",8
"observed.117",9
"observed.118",9
"observed.119",12
"observed.120",10
"observed.121",11
"observed.122",8
"observed.123",8
"observed.124",8
"observed.125",6
"observed.126",7
"observed.127",12
"observed.128",12
"observed.129",9
"observed.130",11
"observed.131",11
"observed.132",10
"observed.133",10
"observed.134",10
"observed.135",9
"observed.136",11
"observed.137",8
"observed.138",12
"observed.139",8
"observed.140",11
"observed.141",12
"observed.142",8
"observed.143",9
"observed.144",11
"observed.145",12
"observed.146",12
"observed.147",11
"observed.148",12
"observed.149",7
"observed.150",9
"observed.151",8
"observed.152",7
"observed.153",11
"observed.154",12
"observed.155",10
"observed.156",13
"observed.157",11
"observed.158",11
"observed.159",9
"observed.160",8
"observed.161",9
"observed.162",13
"observed.163",11
"observed.164",9
"observed.165",8
"observed.166",9
"observed.167",10
"observed.168",11
"observed.169",10
"observed.170",9
"observed.171",10
"observed.172",10
"observed.173",12
"observed.174",10
"observed.175",10
"observed.176",9
"observed.177",8
"observed.178",9
"observed.179",12
"observed.180",10
"observed.181",10
"observed.182",11
"observed.183",11
"observed.184",9
"observed.185",9
"observed.186",11
"observed.187",8
"observed.188",9
"observed.189",12
"observed.190",10
"observed.191",10
"observed.192",10
"observed.193",10
"observed.194",10
"observed.195",12
"observed.196",9
"observed.197",11
"observed.198",11
"observed.199",14
"observed.200",10
"observed.201",12
"observed.202",12
"observed.203",10
"observed.204",11
"observed.205",9
"observed.206",11
"observed.207",13
"observed.208",9
"observed.209",11
"observed.210",10
"observed.211",8
"observed.212",10
"observed.213",13
"observed.214",9
"observed.215",8
"observed.216",11
"observed.217",11
"observed.218",9
"observed.219",10
"observed.220",10
"observed.221",12
"observed.222",13
"observed.223",9
"observed.224",9
"observed.225",11
"observed.226",10
"observed.227",10
"observed.228",9
"observed.229",11
"observed.230",12
"observed.231",11
"observed.232",10
"observed.233",11
"observed.234",11
"observed.235",8
"observed.236",12
"observed.237",8
"observed.238",10
"observed.239",14
"observed.240",9
"observed.241",12
"observed.242",10
"observed.243",10
"observed.244",13
"observed.245",12
"observed.246",8
"observed.247",11
"observed.248",13
"observed.249",13
"observed.250",7
"observed.251",11
"observed.252",9
"observed.253",9
"observed.254",9
"observed.255",12
"observed.256",11
"observed.257",11
"observed.258",11
"observed.259",11
"observed.260",12
"observed.261",8
"observed.262",12
"observed.263",10
"observed.264",13
"observed.265",11
"observed.266",11
"observed.267",10
"observed.268",9
"observed.269",8
"observed.270",10
"observed.271",12
"observed.272",8
"observed.273",10
"observed.274",10
"observed.275",9
"observed.276",11
"observed.277",10
"observed.278",12
"observed.279",12
"observed.280",13
"observed.281",9
"observed.282",10
"observed.283",11
"observed.284",13
"observed.285",13
"observed.286",11
"observed.287",8
"observed.288",8
"observed.289",10
"observed.290",10
"observed.291",7
"observed.292",10
"observed.293",10
"observed.294",8
"observed.295",10
"observed.296",8
"observed.297",12
"observed.298",13
"observed.299",11
"observed.300",8
"observed.301",12
"observed.302",7
"observed.303",9
"observed.304",9
"observed.305",13
"observed.306",11
"observed.307",12
"observed.308",9
"observed.309",12
"observed.310",10
"observed.311",13
"observed.312",8
"observed.313",10
"observed.314",10
"observed.315",12
"observed.316",11
"observed.317",8
"observed.318",9
"observed.319",11
"observed.320",11
"observed.321",12
"observed.322",14
"observed.323",10
"observed.324",10
"observed.325",11
"observed.326",11
"observed.327",10
"observed.328",9
"observed.329",9
"observed.330",10
"observed.331",9
"observed.332",10
"observed.333",9
"observed.334",10
"observed.335",11
"observed.336",8
"observed.337",11
"observed.338",11
"observed.339",10
"observed.340",11
"observed.341",9
"observed.342",11
"observed.343",9
"observed.344",10
"observed.345",11
"observed.346",11
"observed.347",12
"observed.348",12
"observed.349",7
"observed.350",8
"observed.351",10
"observed.352",10
"observed.353",11
"observed.354",11
"observed.355",12
"observed.356",10
"observed.357",8
"observed.358",9
"observed.359",12
"observed.360",8
"observed.361",11
"observed.362",10
"observed.363",10
"observed.364",10
"observed.365",10
"observed.366",11
"observed.367",9
"observed.368",11
"observed.369",10
"observed.370",12
"observed.371",10
"observed.372",10
"observed.373",10
"observed.374",10
"observed.375",10
"observed.376",10
"observed.377",10
"observed.378",11
"observed.379",12
"observed.380",11
"observed.381",11
"observed.382",12
"observed.383",11
"observed.384",12
"observed.385",10
"observed.386",8
"observed.387",8
"observed.388",14
"observed.389",11
"observed.390",8
"observed.391",8
"observed.392",6
"observed.393",9
"observed.394",10
"observed.395",10
"observed.396",11
"observed.397",11
"observed.398",9
"observed.399",11
"observed.400",10
"observed.401",13
"observed.402",15
"observed.403",9
"observed.404",10
"observed.405",10
"observed.406",8
"observed.407",11
"observed.408",11
"observed.409",10
"observed.410",13
"observed.411",12
"observed.412",10
"observed.413",12
"observed.414",11
"observed.415",13
"observed.416",8
"observed.417",11
"observed.418",8
"observed.419",11
"observed.420",11
"observed.421",10
"observed.422",10
"observed.423",9
"observed.424",9
"observed.425",9
"observed.426",9
"observed.427",5
"observed.428",12
"observed.429",8
"observed.430",7
"observed.431",9
"observed.432",11
"observed.433",8
"observed.434",11
"observed.435",11
"observed.436",8
"observed.437",14
"observed.438",11
"observed.439",9
"observed.440",9
"observed.441",9
"observed.442",11
"observed.443",10
"observed.444",9
"observed.445",10
"observed.446",8
"observed.447",10
"observed.448",12
"observed.449",10
"observed.450",11
"observed.451",14
"observed.452",11
"observed.453",11
"observed.454",12
"observed.455",7
"observed.456",9
"observed.457",10
"observed.458",10
"observed.459",11
"observed.460",10
"observed.461",11
"observed.462",9
"observed.463",12
"observed.464",9
"observed.465",15
"observed.466",12
"observed.467",10
"observed.468",10
"observed.469",14
"observed.470",14
"observed.471",9
"observed.472",9
"observed.473",11
"observed.474",8
"observed.475",12
"observed.476",10
"observed.477",12
"observed.478",12
"observed.479",8
"observed.480",9
"observed.481",10
"observed.482",13
"observed.483",13
"observed.484",11
"observed.485",11
"observed.486",8
"observed.487",8
"observed.488",8
"observed.489",12
"observed.490",10
"observed.491",7
"observed.492",8
"observed.493",10
"observed.494",10
"observed.495",7
"observed.496",10
"observed.497",10
"observed.498",9
"observed.499",12
"observed.500",10
"observed.501",8
"observed.502",12
"observed.503",8
"observed.504",9
"observed.505",12
"observed.506",9
"observed.507",11
"observed.508",12
"observed.509",11
"observed.510",12
"observed.511",10
"observed.512",12
"observed.513",11
"observed.514",12
"observed.515",10
"observed.516",10
"observed.517",10
"observed.518",10
"observed.519",10
"observed.520",10
"observed.521",9
"observed.522",10
"observed.523",10
"observed.524",12
"observed.525",8
"observed.526",13
"observed.527",8
"observed.528",9
"observed.529",13
"observed.530",7
"observed.531",12
"observed.532",8
"observed.533",10
"observed.534",10
"observed.535",10
"observed.536",8
"observed.537",9
"observed.538",11
"observed.539",10
"observed.540",13
"observed.541",12
"observed.542",8
"observed.543",9
"observed.544",9
"observed.545",11
"observed.546",12
"observed.547",9
"observed.548",8
"observed.549",10
"observed.550",9
"observed.551",10
"observed.552",8
"observed.553",8
"observed.554",9
"observed.555",13
"observed.556",9
"observed.557",10
"observed.558",11
"observed.559",13
"observed.560",9
"observed.561",9
"observed.562",9
"observed.563",9
"observed.564",10
"observed.565",9
"observed.566",10
"observed.567",8
"observed.568",13
"observed.569",11
"observed.570",10
"observed.571",11
"observed.572",12
"observed.573",11
"observed.574",8
"observed.575",13
"observed.576",8
"observed.577",10
"observed.578",12
"observed.579",12
"observed.580",9
"observed.581",9
"observed.582",11
"observed.583",11
"observed.584",8
"observed.585",13
"observed.586",13
"observed.587",10
"observed.588",8
"observed.589",11
"observed.590",9
"observed.591",9
"observed.592",10
"observed.593",10
"observed.594",10
"observed.595",10
"observed.596",8
"observed.597",11
"observed.598",9
"observed.599",9
"observed.600",9
"observed.601",9
"observed.602",9
"observed.603",10
"observed.604",13
"observed.605",9
"observed.606",12
"observed.607",9
"observed.608",7
"observed.609",8
"observed.610",9
"observed.611",11
"observed.612",11
"observed.613",11
"observed.614",12
"observed.615",13
"observed.616",11
"observed.617",10
"observed.618",8
"observed.619",8
"observed.620",8
"observed.621",10
"observed.622",10
"observed.623",11
"observed.624",10
"observed.625",12
"observed.626",9
"observed.627",8
"observed.628",10
"observed.629",9
"observed.630",9
"observed.631",9
"observed.632",9
"observed.633",11
"observed.634",12
"observed.635",10
"observed.636",10
"observed.637",9
"observed.638",10
"observed.639",12
"observed.640",10
"observed.641",10
"observed.642",12
"observed.643",12
"observed.644",8
"observed.645",9
"observed.646",13
"observed.647",10
"observed.648",6
"observed.649",10
"observed.650",8
"observed.651",11
"observed.652",10
"observed.653",12
"observed.654",10
"observed.655",11
