"","1"
"observed",5
"observed.1",8
"observed.2",9
"observed.3",9
"observed.4",7
"observed.5",9
"observed.6",9
"observed.7",10
"observed.8",7
"observed.9",7
"observed.10",8
"observed.11",8
"observed.12",11
"observed.13",6
"observed.14",8
"observed.15",7
"observed.16",10
"observed.17",9
"observed.18",6
"observed.19",8
"observed.20",8
"observed.21",9
"observed.22",6
"observed.23",12
"observed.24",8
"observed.25",9
"observed.26",7
"observed.27",11
"observed.28",13
"observed.29",9
"observed.30",7
"observed.31",8
"observed.32",6
"observed.33",8
"observed.34",8
"observed.35",8
"observed.36",8
"observed.37",7
"observed.38",6
"observed.39",12
"observed.40",9
"observed.41",11
"observed.42",7
"observed.43",8
"observed.44",9
"observed.45",7
"observed.46",10
"observed.47",8
"observed.48",9
"observed.49",7
"observed.50",11
"observed.51",9
"observed.52",7
"observed.53",10
"observed.54",8
"observed.55",7
"observed.56",10
"observed.57",9
"observed.58",7
"observed.59",6
"observed.60",8
"observed.61",7
"observed.62",10
"observed.63",7
"observed.64",7
"observed.65",10
"observed.66",8
"observed.67",6
"observed.68",8
"observed.69",5
"observed.70",8
"observed.71",8
"observed.72",10
"observed.73",9
"observed.74",8
"observed.75",8
"observed.76",8
"observed.77",9
"observed.78",7
"observed.79",8
"observed.80",10
"observed.81",8
"observed.82",11
"observed.83",9
"observed.84",10
"observed.85",8
"observed.86",7
"observed.87",7
"observed.88",9
"observed.89",6
"observed.90",8
"observed.91",9
"observed.92",11
"observed.93",9
"observed.94",8
"observed.95",9
"observed.96",8
"observed.97",5
"observed.98",6
"observed.99",5
"observed.100",9
"observed.101",8
"observed.102",9
"observed.103",9
"observed.104",9
"observed.105",10
"observed.106",8
"observed.107",9
"observed.108",7
"observed.109",6
"observed.110",6
"observed.111",8
"observed.112",9
"observed.113",8
"observed.114",9
"observed.115",7
"observed.116",7
"observed.117",9
"observed.118",7
"observed.119",10
"observed.120",6
"observed.121",9
"observed.122",7
"observed.123",7
"observed.124",8
"observed.125",7
"observed.126",7
"observed.127",9
"observed.128",7
"observed.129",9
"observed.130",9
