"","1"
"observed",12
"observed.1",9
"observed.2",10
"observed.3",8
"observed.4",9
"observed.5",9
"observed.6",11
"observed.7",9
"observed.8",8
"observed.9",11
"observed.10",9
"observed.11",10
"observed.12",11
"observed.13",11
"observed.14",11
"observed.15",12
"observed.16",10
"observed.17",10
"observed.18",9
"observed.19",11
"observed.20",9
"observed.21",12
"observed.22",11
"observed.23",11
"observed.24",10
"observed.25",9
"observed.26",10
"observed.27",12
"observed.28",10
"observed.29",10
"observed.30",11
"observed.31",9
"observed.32",11
"observed.33",8
"observed.34",8
"observed.35",10
"observed.36",8
"observed.37",13
"observed.38",11
"observed.39",10
"observed.40",9
"observed.41",12
"observed.42",11
"observed.43",11
"observed.44",10
"observed.45",12
"observed.46",10
"observed.47",8
"observed.48",9
"observed.49",10
"observed.50",11
"observed.51",8
"observed.52",8
"observed.53",11
"observed.54",10
"observed.55",10
"observed.56",11
"observed.57",8
"observed.58",12
"observed.59",11
"observed.60",11
"observed.61",12
"observed.62",11
"observed.63",8
"observed.64",9
"observed.65",8
"observed.66",12
"observed.67",11
"observed.68",10
"observed.69",9
"observed.70",10
"observed.71",11
"observed.72",12
"observed.73",9
"observed.74",11
"observed.75",9
"observed.76",11
"observed.77",10
"observed.78",12
"observed.79",11
"observed.80",9
"observed.81",10
"observed.82",10
"observed.83",8
"observed.84",9
"observed.85",10
"observed.86",11
"observed.87",10
"observed.88",11
"observed.89",10
"observed.90",9
"observed.91",10
"observed.92",10
"observed.93",10
"observed.94",11
"observed.95",9
"observed.96",9
"observed.97",11
"observed.98",12
"observed.99",11
"observed.100",12
"observed.101",12
"observed.102",10
"observed.103",9
"observed.104",11
"observed.105",9
"observed.106",9
"observed.107",9
"observed.108",14
"observed.109",14
"observed.110",10
"observed.111",7
"observed.112",9
"observed.113",9
"observed.114",9
"observed.115",11
"observed.116",10
"observed.117",9
"observed.118",10
"observed.119",10
"observed.120",13
"observed.121",10
"observed.122",8
"observed.123",12
"observed.124",14
"observed.125",11
"observed.126",10
"observed.127",12
"observed.128",9
"observed.129",9
"observed.130",9
"observed.131",11
"observed.132",10
"observed.133",9
"observed.134",11
"observed.135",10
"observed.136",9
"observed.137",9
"observed.138",8
"observed.139",10
"observed.140",12
"observed.141",11
"observed.142",10
"observed.143",11
"observed.144",8
"observed.145",10
"observed.146",11
"observed.147",11
"observed.148",8
"observed.149",10
"observed.150",11
"observed.151",13
"observed.152",10
"observed.153",9
"observed.154",10
"observed.155",9
"observed.156",10
"observed.157",15
"observed.158",11
"observed.159",8
"observed.160",12
"observed.161",10
"observed.162",7
"observed.163",9
"observed.164",12
"observed.165",9
"observed.166",8
"observed.167",8
"observed.168",11
"observed.169",10
"observed.170",10
"observed.171",11
"observed.172",9
"observed.173",13
"observed.174",11
"observed.175",11
"observed.176",9
"observed.177",12
"observed.178",10
"observed.179",11
"observed.180",10
"observed.181",10
"observed.182",9
"observed.183",9
