"","1"
"shannon",1.77898470692375
"shannon.1",1.67434805811733
"shannon.2",1.68466244193356
"shannon.3",1.83039642071054
"shannon.4",1.63831789805342
"shannon.5",1.81385133702402
"shannon.6",1.89916290941882
"shannon.7",1.84945014184086
"shannon.8",1.69140770065621
"shannon.9",1.82770227447674
"shannon.10",1.72167018982004
"shannon.11",1.73547780904761
"shannon.12",1.83831571526588
"shannon.13",1.89014179458185
"shannon.14",2.12690918013367
"shannon.15",1.75509628441283
"shannon.16",1.68201067681961
"shannon.17",1.99811577025067
"shannon.18",1.85138731300394
"shannon.19",1.74571027957143
"shannon.20",1.67078313018078
"shannon.21",1.58053822310926
"shannon.22",1.65317104552631
"shannon.23",1.66628355829753
"shannon.24",1.6149315939889
"shannon.25",1.77667338456064
"shannon.26",1.95983925324783
"shannon.27",1.84724826336707
"shannon.28",1.68551145410001
"shannon.29",1.71473829593734
"shannon.30",1.67352323682056
"shannon.31",1.97515057062324
"shannon.32",2.07650257834793
"shannon.33",1.55015650273473
"shannon.34",1.98967663447278
"shannon.35",1.81552727047507
"shannon.36",1.97877693711632
"shannon.37",1.8100189165991
"shannon.38",1.94943541261104
"shannon.39",1.68065451218135
"shannon.40",1.97122179814416
"shannon.41",1.93906530615747
"shannon.42",1.84834218213767
"shannon.43",1.77309258248852
"shannon.44",2.10520851926
"shannon.45",1.68806682775529
"shannon.46",1.7013572813456
"shannon.47",1.74538941069921
"shannon.48",1.54256238675297
"shannon.49",1.98849866923653
"shannon.50",1.88283150870442
"shannon.51",1.8244692507351
"shannon.52",1.82074278778279
"shannon.53",1.54361854122508
"shannon.54",2.0079979782455
"shannon.55",1.78198849141262
"shannon.56",1.83914308921595
"shannon.57",1.59271183981392
"shannon.58",2.03737845872849
"shannon.59",1.76545266181401
"shannon.60",1.69211514915816
"shannon.61",2.04276862514834
"shannon.62",1.75596503019864
"shannon.63",1.48273047329718
"shannon.64",1.46469677592606
"shannon.65",1.85993433543483
"shannon.66",1.73210265424204
"shannon.67",1.92878635540267
"shannon.68",1.59998847107363
"shannon.69",1.62282109064523
"shannon.70",1.85092756015016
"shannon.71",1.67686067130019
"shannon.72",2.20328287995141
"shannon.73",1.76143891151819
"shannon.74",1.92820329930956
"shannon.75",1.57958826328108
"shannon.76",2.11305956542575
"shannon.77",1.89477373972789
"shannon.78",1.83429638205112
"shannon.79",1.9431090316781
"shannon.80",1.77037589870231
"shannon.81",1.71001767064138
"shannon.82",1.72129260349067
"shannon.83",1.92974399771893
"shannon.84",1.83652529165842
"shannon.85",1.79464087174042
