"","1"
"pielou",0.7886090441986
"pielou.1",0.84751328055639
"pielou.2",0.763307296444313
"pielou.3",0.814650027500663
"pielou.4",0.671670540083887
"pielou.5",0.804569513363376
"pielou.6",0.833253273623274
"pielou.7",0.719156356856641
"pielou.8",0.74414061418358
"pielou.9",0.709635406237501
"pielou.10",0.684213022854055
"pielou.11",0.817971719272833
"pielou.12",0.854876961627375
"pielou.13",0.714141625194614
"pielou.14",0.833962511901082
"pielou.15",0.775935357109419
"pielou.16",0.755633440367664
"pielou.17",0.791930809788472
"pielou.18",0.837911272789872
"pielou.19",0.849601394284999
"pielou.20",0.746326407328492
"pielou.21",0.753357874117752
"pielou.22",0.807935722846276
"pielou.23",0.831684178485937
"pielou.24",0.826183786140911
"pielou.25",0.804057200939774
"pielou.26",0.773094425849753
"pielou.27",0.723033402176769
"pielou.28",0.671283860009409
"pielou.29",0.851431551585719
"pielou.30",0.718677264208619
"pielou.31",0.840654998221615
"pielou.32",0.763431998366097
"pielou.33",0.836295351637579
"pielou.34",0.802405073219585
"pielou.35",0.797654038896533
"pielou.36",0.744672477598666
"pielou.37",0.860632859369652
"pielou.38",0.707400479559825
"pielou.39",0.756616107545087
"pielou.40",0.78060273516041
"pielou.41",0.752553146437023
"pielou.42",0.762573008644199
"pielou.43",0.722863981228305
"pielou.44",0.795995497025644
"pielou.45",0.841668078697465
"pielou.46",0.727652015157477
"pielou.47",0.812964659536781
"pielou.48",0.781990790761686
"pielou.49",0.818752351104598
"pielou.50",0.819744540514632
"pielou.51",0.694500540560293
"pielou.52",0.71757816165238
"pielou.53",0.811437600090084
"pielou.54",0.63999007597055
"pielou.55",0.833060644962421
"pielou.56",0.730043511462685
"pielou.57",0.793747752211616
"pielou.58",0.755055168878165
"pielou.59",0.720583595384153
"pielou.60",0.770888772801757
"pielou.61",0.804492915304521
"pielou.62",0.75220911591986
"pielou.63",0.833820786913421
"pielou.64",0.802209233954374
"pielou.65",0.710166783785263
"pielou.66",0.74991510139624
"pielou.67",0.690206280089457
"pielou.68",0.758307671288265
"pielou.69",0.721563651811081
"pielou.70",0.6429031129016
"pielou.71",0.73887079948864
"pielou.72",0.706699906714017
"pielou.73",0.742803567965696
"pielou.74",0.793354218909427
"pielou.75",0.833668997556196
"pielou.76",0.713010180408313
"pielou.77",0.69663032988437
"pielou.78",0.837280440420488
"pielou.79",0.766187471838269
"pielou.80",0.704289780889226
"pielou.81",0.767233768112812
"pielou.82",0.644148137976424
"pielou.83",0.809531899673336
"pielou.84",0.730652885509537
"pielou.85",0.79311642207435
"pielou.86",0.77139756833059
"pielou.87",0.849907647314748
"pielou.88",0.598587305097966
"pielou.89",0.810944886604956
