"","."
"1",1.37661
"2",1.52616
"3",1.55795
"4",1.76377
"5",1.4003
"6",1.6126
"7",0.78735
"8",1.46257
"9",1.50341
"10",1.92497
"11",1.50958
"12",2.10416
"13",1.58087
"14",1.50048
"15",1.88536
"16",1.20021
"17",1.82954
"18",1.33696
"19",1.6981
"20",1.7578
"21",1.97425
"22",1.57333
"23",1.82818
"24",1.34671
"25",1.94278
"26",1.70692
"27",1.62799
"28",1.97607
"29",1.87597
"30",2.15455
"31",1.57112
"32",1.8244
"33",1.63937
"34",1.56838
"35",2.17826
"36",2.08166
"37",1.63911
"38",1.61509
"39",2.13004
"40",1.59984
"41",1.91343
"42",1.4396
"43",1.59844
"44",1.70967
"45",1.70525
"46",1.59123
"47",1.59458
"48",1.51804
"49",2.22966
"50",2.0624
"51",2.05007
"52",1.50164
"53",1.19003
"54",1.70369
"55",1.87192
"56",1.87514
"57",1.744
"58",1.978
"59",1.27779
"60",1.90842
"61",1.95668
"62",1.71824
"63",1.88414
"64",1.52756
"65",1.97368
"66",1.6838
"67",1.52933
"68",2.17314
"69",1.73691
"70",1.91077
"71",1.72406
"72",1.90465
"73",0.8937
"74",1.87666
"75",1.70242
"76",1.65426
"77",1.52097
"78",1.45395
"79",2.25541
"80",1.83239
"81",1.60876
"82",1.17545
"83",1.56648
"84",1.69243
"85",1.52355
"86",1.73267
"87",1.92225
"88",2.00936
"89",1.75314
"90",1.91308
"91",1.72824
"92",1.91537
"93",2.25193
"94",1.81444
"95",1.99162
"96",2.40637
"97",1.86734
"98",1.05325
"99",1.4472
"100",1.86537
"101",1.79359
"102",1.54233
"103",1.76315
"104",1.33173
"105",1.78041
"106",1.98445
"107",1.73147
"108",1.53521
"109",1.18066
"110",1.79161
"111",1.28355
"112",1.77447
"113",1.64535
"114",1.39371
"115",2.08182
"116",1.70224
"117",1.89694
"118",1.67636
"119",1.61672
"120",2.30569
"121",1.23975
"122",1.94292
"123",1.70113
"124",1.53083
"125",1.90523
"126",1.3864
"127",1.65798
"128",2.24563
"129",1.38819
"130",1.73445
"131",1.80072
"132",1.37098
"133",1.67304
"134",1.50222
"135",2.09253
"136",1.36916
"137",1.55613
"138",2.22497
"139",1.64664
"140",1.0966
"141",1.75931
"142",1.51342
"143",1.55006
"144",1.55464
"145",2.25273
"146",1.58239
"147",1.50585
"148",1.8043
"149",1.51119
"150",1.54294
"151",1.67942
"152",1.94447
"153",2.29911
"154",1.55887
"155",2.07687
"156",1.76712
"157",1.80541
"158",1.81572
"159",1.86475
"160",1.87092
"161",1.75859
"162",1.97893
"163",1.9018
"164",1.15893
"165",1.70053
"166",1.6252
"167",1.46656
"168",1.94345
"169",1.38417
"170",1.86749
"171",1.78317
"172",1.81963
"173",1.54039
"174",1.87469
"175",1.63463
"176",1.7003
"177",1.63021
"178",1.06697
"179",1.86488
"180",2.08743
"181",1.61198
"182",1.98285
"183",1.56583
"184",1.69521
"185",1.91077
"186",1.53903
"187",1.31428
"188",1.75662
"189",1.73678
"190",1.72735
"191",0.78339
"192",1.59535
"193",0.981380000000001
"194",1.53966
"195",1.61218
"196",1.50327
"197",1.47455
"198",1.91324
"199",1.0765
"200",1.93271
"201",1.6483
"202",1.73364
"203",1.55319
"204",1.61018
"205",1.75669
"206",1.64902
"207",1.32243
"208",1.66936
"209",1.55676
"210",1.3613
"211",1.57605
"212",2.10632
"213",1.85037
"214",1.66605
"215",1.54771
"216",1.74639
"217",1.37366
"218",1.64696
"219",1.74288
"220",1.74483
"221",1.93376
"222",1.56615
"223",1.3016
"224",2.12341
"225",1.66759
"226",1.87126
"227",1.62985
"228",1.95599
"229",1.7327
"230",1.31645
"231",1.31571
"232",1.39739
"233",1.1503
"234",1.57976
"235",1.55951
"236",1.89776
"237",1.86896
"238",1.7387
"239",1.76713
"240",1.5068
"241",1.64858
"242",1.55954
"243",1.8037
"244",1.6097
"245",1.9195
"246",2.02326
"247",2.11535
"248",1.78678
"249",1.75694
"250",1.81008
"251",1.15639
"252",1.41984
"253",1.86274
"254",1.93981
"255",1.77484
"256",1.80675
"257",1.90688
"258",1.38766
"259",0.98947
"260",1.76637
"261",1.77352
"262",1.97694
"263",1.57487
"264",1.44729
"265",2.27712
"266",1.28842
"267",1.68706
"268",1.47655
"269",1.26752
"270",1.15439
"271",1.63166
"272",1.215
"273",1.11478
"274",1.26122
"275",2.36263
"276",1.76371
"277",2.08866
"278",1.37793
"279",1.84485
"280",1.55894
"281",1.54407
"282",1.58509
"283",1.93333
"284",1.56033
"285",1.50746
"286",1.66728
"287",2.01478
"288",1.58708
"289",1.48657
"290",2.04483
"291",1.84658
"292",1.71876
"293",1.90913
"294",1.98909
"295",1.74603
"296",1.78843
"297",1.51234
"298",1.6983
"299",1.58327
"300",1.73436
"301",1.68259
"302",0.931670000000001
"303",0.98981
"304",1.68852
"305",1.87624
"306",1.95548
"307",1.22013
"308",1.13888
"309",1.59624
"310",1.27214
"311",2.50152
"312",2.07674
"313",1.78938
"314",1.04835
"315",1.33602
"316",1.95752
"317",2.12051
"318",1.83737
"319",1.00335
"320",1.8404
"321",2.03549
"322",1.9974
"323",1.5043
"324",1.37036
"325",1.65459
"326",1.64497
"327",1.61096
"328",1.83003
"329",1.76226
"330",1.52591
"331",1.74709
"332",1.7662
"333",1.93502
"334",1.79115
"335",1.57326
"336",0.910110000000001
"337",1.90789
"338",1.58684
"339",1.65372
"340",1.86304
"341",1.5356
"342",1.7998
"343",1.57835
"344",1.91148
"345",2.17734
"346",1.78166
"347",1.8949
"348",1.44062
"349",1.83249
"350",1.28881
"351",1.53722
"352",1.81048
"353",1.6749
"354",1.48946
"355",2.37266
"356",1.60493
"357",1.6612
"358",1.81044
"359",1.62997
"360",1.85516
"361",1.75213
"362",1.50548
"363",1.58656
"364",1.47091
"365",1.78256
"366",1.84011
"367",1.87876
"368",1.84041
"369",1.34606
"370",1.64375
"371",1.37974
"372",1.57852
"373",1.44704
"374",0.914730000000001
"375",2.01096
"376",1.74381
"377",1.63426
"378",1.62257
"379",1.63137
"380",1.12766
"381",1.57891
"382",1.33926
"383",1.50911
"384",1.59176
"385",2.09302
"386",1.60482
"387",2.00542
"388",1.80003
"389",1.50334
"390",1.57528
"391",1.41001
"392",2.18891
"393",1.58929
"394",1.69564
"395",1.86688
"396",1.63465
"397",1.53461
"398",1.79337
"399",1.58719
"400",1.42728
"401",1.91331
"402",1.86226
"403",1.70456
"404",1.565
"405",1.11236
"406",1.64209
"407",1.52029
"408",1.61923
"409",1.53829
"410",1.64157
"411",1.41164
"412",1.33987
"413",1.92527
"414",1.36929
"415",1.14903
"416",1.82883
"417",1.83334
"418",0.869430000000001
"419",1.80847
"420",1.84722
"421",1.53814
"422",1.23931
"423",1.52312
"424",1.67562
"425",1.57618
"426",1.19203
"427",1.65157
"428",1.77584
"429",1.53381
"430",1.80068
"431",1.44017
"432",1.09152
"433",2.03756
"434",2.08881
"435",1.91188
"436",1.7428
"437",2.0836
"438",2.05457
"439",1.84866
"440",0.74964
"441",1.76117
"442",1.51786
"443",1.74773
"444",1.58443
"445",1.79951
"446",1.56992
"447",1.73761
"448",1.6263
"449",1.61196
"450",2.06201
"451",2.00426
"452",1.76242
"453",1.67914
"454",2.07215
"455",1.78228
"456",1.8033
"457",1.93976
"458",1.031
"459",1.76523
"460",2.16826
"461",1.60085
"462",2.07001
"463",1.32175
"464",1.56592
"465",1.2535
"466",1.52045
"467",1.76458
"468",1.71648
"469",1.70782
"470",1.89648
"471",1.54774
"472",1.5751
"473",1.76372
"474",1.37135
"475",1.64636
"476",1.53886
"477",2.40239
"478",2.13377
"479",1.55085
"480",1.71612
"481",1.78021
"482",1.78714
"483",1.8054
"484",1.55877
"485",1.69033
"486",1.80719
"487",2.07976
"488",1.7284
"489",1.75204
"490",1.667
"491",1.55389
"492",1.98886
"493",0.99512
"494",1.5543
"495",1.83127
"496",1.81087
"497",1.70265
"498",1.85349
"499",0.81118
"500",1.76048
"501",1.91926
"502",1.98691
"503",1.69836
"504",1.6117
"505",1.76559
"506",1.81009
"507",1.81198
"508",1.34735
"509",1.60585
"510",1.67062
"511",1.65338
"512",1.52927
"513",1.88938
"514",1.81031
"515",1.71632
"516",1.81614
"517",1.65325
"518",1.61423
"519",1.84543
"520",1.83982
"521",1.81784
"522",1.8742
"523",1.6152
"524",1.63581
"525",1.85758
"526",2.046
"527",1.69405
"528",1.41771
"529",2.00854
"530",1.5975
"531",1.62699
"532",1.53753
"533",1.90206
"534",1.89268
"535",1.41554
"536",1.55155
"537",1.8308
"538",0.792920000000001
"539",0.92904
"540",1.9574
"541",1.54869
"542",1.64762
"543",1.23187
"544",1.10953
"545",1.35666
"546",1.49551
"547",1.88142
"548",1.63728
"549",1.80133
"550",1.85355
"551",1.7845
"552",2.03826
"553",1.35803
"554",1.62774
"555",1.81056
"556",1.03128
"557",1.73646
"558",1.50297
"559",1.56678
"560",1.83715
"561",1.60461
"562",1.5102
"563",1.80135
"564",1.82691
"565",1.47212
"566",1.70952
"567",1.66171
"568",1.86455
"569",1.00837
"570",1.83199
"571",1.59538
"572",1.38735
"573",1.53609
"574",2.04133
"575",1.54557
"576",1.87301
"577",1.7484
"578",1.52632
"579",1.82364
"580",1.61865
"581",1.78502
"582",1.95858
"583",1.70038
"584",1.93185
"585",1.83628
"586",1.63444
"587",1.80408
"588",1.04579
"589",2.33109
"590",0.8945
"591",1.65847
"592",1.57673
"593",2.10067
"594",1.80551
"595",1.61534
"596",1.99437
"597",1.70931
"598",1.7937
"599",1.79604
"600",1.31996
"601",2.1712
"602",1.9486
"603",1.75336
"604",1.5932
"605",1.66238
"606",2.13319
"607",1.57567
"608",1.58513
"609",1.91103
"610",1.91378
"611",1.33438
"612",2.01572
"613",1.89063
"614",1.65125
"615",1.97112
"616",0.977470000000001
"617",1.39544
"618",1.59514
"619",1.53756
"620",1.83004
"621",1.34469
"622",1.77333
"623",1.50836
"624",2.04929
"625",2.24276
"626",1.57857
"627",1.83128
"628",1.12077
"629",1.78423
"630",1.99108
"631",1.15856
"632",1.69564
"633",1.58607
"634",1.5504
"635",1.80241
"636",1.44356
"637",1.61781
"638",1.80198
"639",1.58728
"640",2.0585
"641",1.56974
"642",2.00309
"643",1.74533
"644",2.00845
"645",1.57617
"646",1.63198
"647",1.79074
"648",1.55355
"649",1.54735
"650",1.99014
"651",1.63238
"652",1.58643
"653",1.41018
"654",1.86983
"655",1.85604
"656",1.70852
"657",1.84576
"658",1.40217
"659",1.55219
"660",1.87013
"661",1.65756
"662",1.71825
"663",1.63729
"664",1.83418
"665",1.72657
"666",1.59644
"667",1.80394
"668",1.64283
"669",1.57808
"670",1.70362
"671",1.98619
"672",1.77646
"673",1.96139
"674",1.6109
"675",1.76492
"676",1.78419
"677",1.2615
"678",1.76683
"679",1.58483
"680",1.77575
"681",1.77419
"682",1.38158
"683",1.64431
"684",1.46598
"685",1.67134
"686",1.48618
"687",1.61853
"688",1.75723
"689",1.55632
"690",1.4826
"691",1.56187
"692",1.85243
"693",1.61588
"694",1.43394
"695",1.54262
"696",1.81313
"697",1.55005
"698",1.3149
"699",1.65946
"700",1.85067
"701",2.03876
"702",1.66538
"703",1.90132
"704",1.7141
"705",1.61434
"706",2.13737
"707",1.45793
"708",1.28953
"709",1.5994
"710",1.80531
"711",1.83113
"712",1.99818
"713",1.54829
"714",1.54257
"715",1.55963
"716",1.3613
"717",1.70573
"718",1.81102
"719",2.11514
"720",1.13423
"721",1.53155
"722",1.332
"723",1.79573
"724",1.58818
"725",2.24715
"726",0.87645
"727",1.57024
"728",1.91658
"729",1.88355
"730",1.63711
"731",1.57487
"732",1.88715
"733",1.35176
"734",1.76061
"735",1.98186
"736",1.90571
"737",0.89796
"738",1.72866
"739",1.3412
"740",1.72098
"741",1.74992
"742",1.99384
"743",1.89968
"744",1.58601
"745",1.59889
"746",1.60595
"747",1.80945
"748",1.95413
"749",1.77162
"750",1.2939
"751",1.57955
"752",1.49173
"753",1.73971
"754",1.70816
"755",1.25855
"756",1.96716
"757",2.06671
"758",1.06626
"759",1.66727
"760",1.39342
"761",1.70418
"762",2.10715
"763",1.76961
"764",1.77354
"765",1.48027
"766",1.56805
"767",1.56272
"768",1.80112
"769",1.59828
"770",1.52597
"771",1.80828
"772",1.58321
"773",1.59633
"774",2.0594
"775",1.75827
"776",1.60051
"777",2.38455
"778",2.04615
"779",1.55475
"780",1.96304
"781",2.0786
"782",0.75675
"783",1.9627
"784",1.71767
"785",1.54193
"786",1.74424
"787",1.55027
"788",2.18536
"789",1.5386
"790",1.68966
"791",1.6248
"792",1.72879
"793",1.16435
"794",2.10225
"795",1.6113
"796",2.42338
"797",1.83506
"798",1.67146
"799",0.95642
"800",1.56749
